hour,de_node_1,de_node_2,de_node_3
604,0.14423,0.13383,0.10794
605,0.14423,0.13383,0.10794
606,0.15010,0.13929,0.11234
607,0.15613,0.14488,0.11685
608,0.15613,0.14488,0.11685
609,0.12873,0.11946,0.09634
610,0.10504,0.09748,0.07862
611,0.10504,0.09748,0.07862
612,0.08616,0.07995,0.06448
613,0.07109,0.06597,0.05320
614,0.07109,0.06597,0.05320
615,0.07197,0.06679,0.05387
616,0.07288,0.06763,0.05454
617,0.07288,0.06763,0.05454
618,0.06768,0.06281,0.05065
619,0.06316,0.05861,0.04727
620,0.06316,0.05861,0.04727
621,0.05258,0.04879,0.03935
622,0.05187,0.04813,0.03882
623,0.05187,0.04813,0.03882
624,0.05158,0.04786,0.03860
625,0.05134,0.04764,0.03842
626,0.05134,0.04764,0.03842
627,0.05288,0.04907,0.03958
628,0.06256,0.05805,0.04682
629,0.06256,0.05805,0.04682
630,0.07859,0.07293,0.05882
631,0.10089,0.09362,0.07550
632,0.10089,0.09362,0.07550
633,0.15012,0.13930,0.11235
634,0.21322,0.19785,0.15957
635,0.21322,0.19785,0.15957
636,0.33005,0.30627,0.24701
637,0.46722,0.43355,0.34967
638,0.46722,0.43355,0.34967
639,0.67665,0.62789,0.50640
640,0.89454,0.83008,0.66947
641,0.89454,0.83008,0.66947
642,1.05361,0.97769,0.78852
643,1.20028,1.11379,0.89829
644,1.20028,1.11379,0.89829
645,1.20260,1.11595,0.90002
646,1.20492,1.11809,0.90176
647,1.20492,1.11809,0.90176
648,1.14274,1.06040,0.85522
649,1.07732,0.99969,0.80627
650,1.07732,0.99969,0.80627
651,1.01603,0.94282,0.76040
652,0.95307,0.88440,0.71328
653,0.95307,0.88440,0.71328
654,0.90057,0.83568,0.67399
655,0.84751,0.78644,0.63428
656,0.84751,0.78644,0.63428
657,0.84488,0.78401,0.63231
658,0.84226,0.78157,0.63034
659,0.84226,0.78157,0.63034
660,0.90664,0.84131,0.67853
661,0.97016,0.90026,0.72607
662,0.97016,0.90026,0.72607
663,0.92689,0.86010,0.69368
664,0.88314,0.81951,0.66094
665,0.88314,0.81951,0.66094
666,0.81708,0.75821,0.61150
667,0.75077,0.69668,0.56188
668,0.75077,0.69668,0.56188
669,0.71328,0.66189,0.53382
670,0.67595,0.62725,0.50588
671,0.67595,0.62725,0.50588
672,0.62843,0.58315,0.47032
673,0.58151,0.53961,0.43520
674,0.58151,0.53961,0.43520
675,0.53114,0.49287,0.39751
676,0.48195,0.44723,0.36069
677,0.48195,0.44723,0.36069
678,0.41888,0.38870,0.31349
679,0.35889,0.33303,0.26859
680,0.35889,0.33303,0.26859
681,0.33379,0.30974,0.24981
682,0.30943,0.28713,0.23158
683,0.30943,0.28713,0.23158
684,0.34227,0.31761,0.25616
685,0.37642,0.34930,0.28171
686,0.37642,0.34930,0.28171
687,0.35286,0.32743,0.26408
688,0.32990,0.30613,0.24690
689,0.32990,0.30613,0.24690
690,0.35122,0.32591,0.26285
691,0.37305,0.34617,0.27919
692,0.37305,0.34617,0.27919
693,0.40607,0.37681,0.30390
694,0.44005,0.40834,0.32934
695,0.44005,0.40834,0.32934
696,0.46833,0.43458,0.35049
697,0.49712,0.46130,0.37205
698,0.49712,0.46130,0.37205
699,0.55729,0.51714,0.41708
700,0.61901,0.57440,0.46326
701,0.61901,0.57440,0.46326
702,0.63011,0.58471,0.47157
703,0.64125,0.59504,0.47991
704,0.64125,0.59504,0.47991
705,0.62591,0.58081,0.46843
706,0.61064,0.56664,0.45700
707,0.61064,0.56664,0.45700
708,0.50833,0.47171,0.38044
709,0.41136,0.38172,0.30786
710,0.41136,0.38172,0.30786
711,0.30556,0.28354,0.22868
712,0.21365,0.19826,0.15990
713,0.21365,0.19826,0.15990
714,0.17383,0.16130,0.13009
715,0.13881,0.12881,0.10388
716,0.13881,0.12881,0.10388
717,0.14486,0.13442,0.10841
718,0.15108,0.14019,0.11307
719,0.15108,0.14019,0.11307
720,0.20687,0.19196,0.15482
721,0.27225,0.25263,0.20375
722,0.27225,0.25263,0.20375
723,0.32454,0.30116,0.24289
724,0.38058,0.35316,0.28483
725,0.38058,0.35316,0.28483
726,0.40750,0.37814,0.30497
727,0.43505,0.40370,0.32559
728,0.43505,0.40370,0.32559
729,0.44094,0.40916,0.33000
730,0.44685,0.41465,0.33442
731,0.44685,0.41465,0.33442
732,0.47704,0.44267,0.35702
733,0.50780,0.47121,0.38004
734,0.50780,0.47121,0.38004
735,0.49738,0.46154,0.37224
736,0.48702,0.45192,0.36448
737,0.48702,0.45192,0.36448
738,0.51620,0.47900,0.38632
739,0.54583,0.50650,0.40850
740,0.54583,0.50650,0.40850
741,0.55465,0.51468,0.41510
742,0.56350,0.52290,0.42173
743,0.56350,0.52290,0.42173
744,0.54644,0.50707,0.40896
745,0.52951,0.49136,0.39628
746,0.52951,0.49136,0.39628
747,0.52479,0.48698,0.39276
748,0.52009,0.48262,0.38924
749,0.52009,0.48262,0.38924
750,0.50189,0.46573,0.37562
751,0.48388,0.44901,0.36213
752,0.48388,0.44901,0.36213
753,0.48331,0.44849,0.36171
754,0.48275,0.44796,0.36129
755,0.48275,0.44796,0.36129
756,0.49855,0.46262,0.37311
757,0.51448,0.47741,0.38504
758,0.51448,0.47741,0.38504
759,0.41290,0.38315,0.30901
760,0.31931,0.29631,0.23897
761,0.31931,0.29631,0.23897
762,0.30976,0.28744,0.23182
763,0.30033,0.27869,0.22477
764,0.30033,0.27869,0.22477
765,0.28811,0.26735,0.21562
766,0.27612,0.25623,0.20665
767,0.27612,0.25623,0.20665
768,0.28333,0.26291,0.21204
769,0.29062,0.26968,0.21750
770,0.29062,0.26968,0.21750
771,0.34573,0.32082,0.25874
772,0.40456,0.37541,0.30277
773,0.40456,0.37541,0.30277
774,0.51817,0.48083,0.38780
775,0.63881,0.59278,0.47808
776,0.63881,0.59278,0.47808
777,0.80386,0.74594,0.60161
778,0.96797,0.89822,0.72443
779,0.96797,0.89822,0.72443
780,1.11654,1.03609,0.83562
781,1.25083,1.16070,0.93612
782,1.25083,1.16070,0.93612
783,1.25051,1.16041,0.93588
784,1.25020,1.16011,0.93565
785,1.25020,1.16011,0.93565
786,1.17004,1.08573,0.87566
787,1.08360,1.00552,0.81096
788,1.08360,1.00552,0.81096
789,0.99465,0.92298,0.74440
790,0.90255,0.83752,0.67547
791,0.90255,0.83752,0.67547
792,0.83066,0.77081,0.62167
793,0.75836,0.70372,0.56756
794,0.75836,0.70372,0.56756
795,0.71694,0.66528,0.53656
796,0.67571,0.62702,0.50570
797,0.67571,0.62702,0.50570
798,0.67529,0.62664,0.50539
799,0.67488,0.62625,0.50508
800,0.67488,0.62625,0.50508
801,0.67282,0.62434,0.50354
