hour,de_demand
3622,56869000000
3623,54545000000
3624,50244000000
3625,46859000000
3626,44977000000
3627,44344000000
3628,44801000000
3629,45909000000
3630,47201000000
3631,53178000000
3632,59364000000
3633,62135000000
3634,62658000000
3635,63464000000
3636,64065000000
3637,62728000000
3638,61798000000
3639,61156000000
3640,60705000000
3641,59341000000
3642,59896000000
3643,59952000000
3644,59280000000
3645,57406000000
3646,55845000000
3647,53258000000
3648,48519000000
3649,45905000000
3650,44170000000
3651,43190000000
3652,43383000000
3653,44710000000
3654,47348000000
3655,53395000000
3656,59115000000
3657,62255000000
3658,62859000000
3659,63980000000
3660,65282000000
3661,64728000000
3662,64136000000
3663,62957000000
3664,62210000000
3665,61029000000
3666,60388000000
3667,59756000000
3668,58846000000
3669,56649000000
3670,54542000000
3671,52812000000
3672,49515000000
3673,46126000000
3674,44376000000
3675,43334000000
3676,43212000000
3677,43493000000
3678,42960000000
3679,43396000000
3680,45618000000
3681,48109000000
3682,49779000000
3683,51678000000
3684,53424000000
3685,53101000000
3686,51575000000
3687,50120000000
3688,48913000000
3689,48138000000
3690,48894000000
3691,49828000000
3692,49827000000
3693,49105000000
3694,48450000000
3695,48587000000
3696,45087000000
3697,42327000000
3698,40397000000
3699,39419000000
3700,39423000000
3701,40722000000
3702,42918000000
3703,47612000000
3704,52624000000
3705,55098000000
3706,55898000000
3707,56890000000
3708,57765000000
3709,56677000000
3710,54998000000
3711,53687000000
3712,52649000000
3713,52271000000
3714,52593000000
3715,52807000000
3716,52426000000
3717,50681000000
3718,49799000000
3719,49292000000
3720,45561000000
3721,41993000000
3722,39891000000
3723,39038000000
3724,39325000000
3725,39215000000
3726,39042000000
3727,41010000000
3728,43853000000
3729,46985000000
3730,48969000000
3731,50257000000
3732,50552000000
3733,49037000000
3734,47070000000
3735,45818000000
3736,44999000000
3737,44897000000
3738,45585000000
3739,46507000000
3740,46519000000
3741,44749000000
3742,44194000000
3743,44741000000
3744,41764000000
3745,39083000000
3746,37068000000
3747,36110000000
3748,35589000000
3749,35356000000
3750,34608000000
3751,35558000000
3752,37956000000
3753,40380000000
3754,42128000000
3755,43568000000
3756,45047000000
3757,44510000000
3758,42916000000
3759,41721000000
3760,41473000000
3761,41958000000
3762,44137000000
3763,46439000000
3764,47174000000
3765,46510000000
3766,46367000000
3767,46801000000
3768,42999000000
3769,40568000000
3770,40010000000
3771,38954000000
3772,39335000000
3773,40425000000
3774,42988000000
3775,50901000000
3776,57827000000
3777,62110000000
3778,64456000000
3779,66053000000
3780,67913000000
3781,67017000000
3782,66162000000
3783,64584000000
3784,63239000000
3785,61544000000
3786,60070000000
3787,59641000000
3788,58719000000
3789,56319000000
3790,54161000000
3791,52377000000
3792,47786000000
3793,44694000000
3794,43107000000
3795,42426000000
3796,42599000000
3797,43695000000
3798,45940000000
3799,52726000000
3800,59270000000
3801,62267000000
3802,62831000000
3803,63738000000
3804,64832000000
3805,64098000000
3806,63852000000
3807,63471000000
3808,62463000000
3809,61057000000
3810,60818000000
3811,60450000000
3812,59379000000
3813,57116000000
3814,55608000000
3815,53468000000
3816,48834000000
3817,45979000000
3818,44020000000
3819,43027000000
3820,42974000000
3821,43761000000
3822,46257000000
3823,54003000000
3824,60231000000
3825,62982000000
3826,63296000000
3827,64453000000
3828,65543000000
3829,65080000000
3830,65025000000
3831,64079000000
3832,62898000000
3833,61466000000
3834,60785000000
3835,60623000000
3836,59905000000
3837,57563000000
3838,55669000000
3839,53850000000
3840,49331000000
3841,46277000000
3842,44562000000
3843,43691000000
3844,43647000000
3845,44513000000
3846,46954000000
3847,54411000000
3848,60609000000
3849,63671000000
3850,64096000000
3851,64962000000
3852,66035000000
3853,65275000000
3854,65053000000
3855,64360000000
3856,63454000000
3857,62245000000
3858,61607000000
3859,61172000000
3860,60545000000
3861,58202000000
3862,56448000000
3863,55207000000
3864,50785000000
3865,47249000000
3866,45082000000
3867,44419000000
3868,44709000000
3869,45867000000
3870,47535000000
3871,53747000000
3872,60052000000
3873,63547000000
3874,64531000000
3875,65761000000
3876,66611000000
3877,64932000000
3878,63990000000
3879,62604000000
3880,62356000000
3881,61595000000
3882,61604000000
3883,60752000000
3884,59149000000
3885,56389000000
3886,54869000000
3887,54221000000
3888,50026000000
3889,46463000000
3890,43793000000
3891,42367000000
3892,41658000000
3893,41506000000
3894,41168000000
3895,43256000000
3896,46319000000
3897,50205000000
3898,53690000000
3899,55718000000
3900,55932000000
3901,54785000000
3902,52961000000
3903,50933000000
3904,49632000000
3905,49095000000
3906,49763000000
3907,50313000000
3908,49488000000
3909,47187000000
3910,45956000000
3911,45875000000
3912,42907000000
3913,39549000000
3914,38237000000
3915,37721000000
3916,37574000000
3917,37501000000
3918,36651000000
3919,36941000000
3920,39010000000
3921,41718000000
3922,44464000000
3923,46424000000
3924,48186000000
3925,47451000000
3926,45748000000
3927,44411000000
3928,43362000000
3929,43229000000
3930,44467000000
3931,45993000000
3932,45998000000
3933,44752000000
3934,44262000000
3935,45536000000
3936,42736000000
3937,40366000000
3938,39467000000
3939,39470000000
3940,39747000000
3941,40892000000
3942,42940000000
3943,50895000000
3944,57516000000
3945,60728000000
3946,61867000000
3947,62968000000
3948,63447000000
3949,62561000000
3950,61882000000
3951,60968000000
3952,59468000000
3953,57315000000
3954,57365000000
3955,58456000000
3956,58083000000
3957,55942000000
3958,53989000000
3959,52280000000
3960,47526000000
3961,44991000000
3962,43803000000
3963,42785000000
3964,42945000000
3965,43725000000
3966,45213000000
3967,52036000000
3968,58458000000
3969,61726000000
3970,62693000000
3971,63510000000
3972,63785000000
3973,62280000000
3974,61662000000
3975,60508000000
3976,59347000000
3977,58184000000
3978,58103000000
3979,57988000000
3980,57617000000
3981,55680000000
3982,53682000000
3983,51901000000
3984,47964000000
3985,44906000000
3986,43532000000
3987,42877000000
3988,43021000000
3989,43636000000
3990,45542000000
3991,52310000000
3992,58035000000
3993,60731000000
3994,60963000000
3995,61945000000
3996,63526000000
3997,63040000000
3998,62699000000
3999,61953000000
4000,61269000000
4001,59568000000
4002,59163000000
4003,58858000000
4004,58403000000
4005,56381000000
4006,54304000000
4007,52693000000
4008,48760000000
4009,45841000000
4010,44625000000
4011,43671000000
4012,43898000000
4013,44815000000
4014,46282000000
4015,53211000000
4016,59066000000
4017,61810000000
4018,62306000000
4019,63693000000
4020,65117000000
4021,64542000000
4022,63927000000
4023,62984000000
4024,62224000000
4025,60882000000
4026,60554000000
4027,60083000000
4028,59168000000
4029,56993000000
4030,54724000000
4031,53458000000
4032,48853000000
4033,45537000000
4034,44483000000
4035,44340000000
4036,44461000000
4037,45175000000
4038,46751000000
4039,52923000000
4040,58822000000
4041,61849000000
4042,62822000000
4043,63851000000
4044,65020000000
4045,63867000000
4046,60153000000
4047,57670000000
4048,57132000000
4049,58518000000
4050,58440000000
4051,58178000000
4052,57180000000
4053,55044000000
4054,53036000000
4055,51440000000
4056,47431000000
4057,44024000000
4058,42455000000
4059,42305000000
4060,41858000000
4061,41799000000
4062,41594000000
4063,42482000000
4064,45118000000
4065,49077000000
4066,52272000000
4067,53878000000
4068,54767000000
4069,53803000000
4070,52045000000
4071,50868000000
4072,49494000000
4073,48951000000
4074,49587000000
4075,49933000000
4076,49437000000
4077,47071000000
4078,45455000000
4079,45121000000
4080,41830000000
4081,39069000000
4082,37376000000
4083,36571000000
4084,37187000000
4085,37039000000
4086,36290000000
4087,36661000000
4088,37712000000
4089,40303000000
4090,43106000000
4091,45449000000
4092,48049000000
4093,47949000000
4094,46068000000
4095,44217000000
4096,43456000000
4097,43665000000
4098,44627000000
4099,46507000000
4100,46586000000
4101,45857000000
4102,45565000000
4103,46317000000
4104,42895000000
4105,40982000000
4106,40301000000
4107,40046000000
4108,40212000000
4109,41921000000
4110,44544000000
4111,51981000000
4112,58484000000
4113,61480000000
4114,61904000000
4115,63062000000
4116,64506000000
4117,64203000000
4118,63158000000
4119,61786000000
4120,60705000000
4121,59250000000
4122,58838000000
4123,58623000000
4124,58035000000
4125,56002000000
4126,53992000000
4127,52536000000
4128,47785000000
4129,44212000000
4130,42951000000
4131,42725000000
4132,43449000000
4133,44335000000
4134,45847000000
4135,52827000000
4136,59003000000
4137,61232000000
4138,60691000000
4139,61675000000
4140,63319000000
4141,63278000000
4142,62787000000
4143,61644000000
4144,60554000000
4145,59305000000
4146,58871000000
4147,58545000000
4148,57969000000
4149,56030000000
4150,54337000000
4151,52877000000
4152,48389000000
4153,45382000000
4154,44205000000
4155,43265000000
4156,43299000000
4157,44058000000
4158,45708000000
4159,52639000000
4160,58698000000
4161,60853000000
4162,60399000000
4163,60999000000
4164,62772000000
4165,62203000000
4166,61206000000
4167,60373000000
4168,59955000000
4169,58549000000
4170,58675000000
4171,59045000000
4172,58010000000
4173,54113000000
4174,51591000000
4175,51751000000
4176,49097000000
4177,45740000000
4178,44484000000
4179,43496000000
4180,43541000000
4181,44443000000
4182,45848000000
4183,52092000000
4184,57316000000
4185,59300000000
4186,60121000000
4187,61603000000
4188,62627000000
4189,62123000000
4190,61373000000
4191,60661000000
4192,60108000000
4193,58953000000
4194,59006000000
4195,59380000000
4196,58994000000
4197,57215000000
4198,55380000000
4199,53682000000
4200,48967000000
4201,46070000000
4202,44241000000
4203,44042000000
4204,44239000000
4205,45036000000
4206,46333000000
4207,53067000000
4208,58798000000
4209,61702000000
4210,61984000000
4211,62523000000
4212,63213000000
4213,62324000000
4214,61280000000
4215,60116000000
4216,59085000000
4217,58368000000
4218,58467000000
4219,57823000000
4220,56824000000
4221,54410000000
4222,52434000000
4223,51445000000
4224,47825000000
4225,44504000000
4226,42650000000
4227,42371000000
4228,42348000000
4229,42104000000
4230,41943000000
4231,43124000000
4232,45877000000
4233,49620000000
4234,51810000000
4235,52346000000
4236,52614000000
4237,51050000000
4238,49419000000
4239,47747000000
4240,46988000000
4241,46894000000
4242,47403000000
4243,48090000000
4244,47928000000
4245,46021000000
4246,44893000000
4247,45121000000
4248,42282000000
4249,39411000000
4250,37526000000
4251,37297000000
4252,37248000000
4253,36898000000
4254,36197000000
4255,37101000000
4256,38700000000
4257,41003000000
4258,43110000000
4259,44439000000
4260,45375000000
4261,45006000000
4262,43409000000
4263,42475000000
4264,42111000000
4265,41600000000
4266,41843000000
4267,44241000000
4268,45292000000
4269,45367000000
4270,45261000000
4271,46634000000
4272,43196000000
4273,41033000000
4274,40858000000
4275,41030000000
4276,40894000000
4277,41740000000
4278,43528000000
4279,50809000000
4280,57397000000
4281,61369000000
4282,62243000000
4283,63129000000
4284,64177000000
4285,63462000000
4286,62975000000
4287,62382000000
4288,61783000000
4289,60639000000
4290,60283000000
4291,60268000000
4292,59880000000
4293,58241000000
4294,56104000000
4295,54457000000
4296,49903000000
4297,46238000000
4298,44991000000
4299,44434000000
4300,44495000000
4301,45350000000
4302,46701000000
4303,53115000000
4304,59775000000
4305,62549000000
4306,62866000000
4307,64008000000
4308,64746000000
4309,64594000000
4310,64125000000
4311,63306000000
4312,62728000000
4313,61918000000
4314,61929000000
4315,61760000000
4316,61109000000
4317,58793000000
4318,56870000000
4319,54395000000
4320,49731000000
4321,46845000000
4322,45783000000
4323,44896000000
4324,45210000000
4325,46052000000
4326,47204000000
4327,53668000000
4328,60104000000
4329,62531000000
4330,62743000000
4331,63037000000
4332,65000000000
4333,64279000000
4334,64202000000
4335,63546000000
4336,62713000000
4337,61285000000
4338,60830000000
4339,60633000000
4340,60166000000
4341,57733000000
4342,55969000000
4343,54678000000
4344,50285000000
4345,46825000000
4346,45110000000
4347,44851000000
4348,45268000000
4349,46094000000
4350,47318000000
4351,53719000000
4352,59516000000
4353,62191000000
4354,62646000000
4355,63918000000
4356,65463000000
4357,65036000000
4358,64289000000
4359,63564000000
4360,62451000000
4361,61138000000
4362,61001000000
4363,60883000000
4364,60552000000
4365,58199000000
4366,55894000000
4367,54957000000
4368,50506000000
4369,47457000000
4370,46376000000
4371,46408000000
4372,46431000000
4373,46965000000
4374,48541000000
4375,54932000000
4376,60425000000
4377,63233000000
4378,63414000000
4379,64443000000
4380,65046000000
4381,64268000000
4382,62685000000
4383,61278000000
4384,60563000000
4385,59877000000
4386,59774000000
4387,59777000000
4388,59109000000
4389,56999000000
4390,55351000000
4391,54686000000
4392,51027000000
4393,47508000000
4394,45236000000
4395,44052000000
4396,44148000000
4397,44027000000
4398,43354000000
4399,44105000000
4400,47645000000
4401,51206000000
4402,53144000000
4403,54102000000
4404,54529000000
4405,53222000000
4406,51798000000
4407,49932000000
4408,49757000000
4409,48517000000
4410,48790000000
4411,49829000000
4412,49474000000
4413,47032000000
4414,46680000000
4415,46727000000
4416,43956000000
4417,41682000000
4418,40435000000
4419,40106000000
4420,39481000000
4421,39218000000
4422,38405000000
4423,38633000000
4424,40399000000
4425,42910000000
4426,44667000000
4427,46339000000
4428,48074000000
4429,47367000000
4430,45839000000
4431,44363000000
4432,43509000000
4433,43321000000
4434,44867000000
4435,46528000000
4436,46965000000
4437,46598000000
4438,46642000000
4439,47605000000
4440,44646000000
4441,42406000000
4442,42288000000
4443,41719000000
4444,41950000000
4445,42825000000
4446,44592000000
4447,51837000000
4448,59008000000
4449,61821000000
4450,62163000000
4451,63435000000
4452,65463000000
4453,65308000000
4454,64771000000
4455,63325000000
4456,62799000000
4457,61389000000
4458,60808000000
4459,60728000000
4460,59800000000
4461,57672000000
4462,56039000000
4463,54340000000
4464,50268000000
4465,46954000000
4466,44783000000
4467,44376000000
4468,45310000000
4469,46129000000
4470,47547000000
4471,53766000000
4472,59343000000
4473,62078000000
4474,62903000000
4475,63983000000
4476,65343000000
4477,64660000000
4478,63586000000
4479,61925000000
4480,60768000000
4481,59578000000
4482,59784000000
4483,59782000000
4484,58993000000
4485,57093000000
4486,55248000000
4487,54314000000
4488,50221000000
4489,47403000000
4490,46039000000
4491,45546000000
4492,45580000000
4493,46451000000
4494,47760000000
4495,53832000000
4496,59447000000
4497,61681000000
4498,61693000000
4499,62644000000
4500,64113000000
4501,63306000000
4502,62341000000
4503,61154000000
4504,59974000000
4505,59144000000
4506,59255000000
4507,59351000000
4508,57889000000
4509,53566000000
4510,51633000000
4511,51494000000
4512,49389000000
4513,46480000000
4514,45501000000
4515,44804000000
4516,44865000000
4517,45615000000
4518,46707000000
4519,53579000000
4520,59313000000
4521,61611000000
4522,62184000000
4523,63445000000
4524,64441000000
4525,63215000000
4526,62183000000
4527,61405000000
4528,60626000000
4529,60110000000
4530,60307000000
4531,60456000000
4532,60369000000
4533,58418000000
4534,56542000000
4535,55390000000
4536,51497000000
4537,48636000000
4538,47337000000
4539,46185000000
4540,46081000000
4541,46902000000
4542,48126000000
4543,54494000000
4544,60218000000
4545,62553000000
4546,63284000000
4547,64634000000
4548,65614000000
4549,64638000000
4550,63313000000
4551,62063000000
4552,61086000000
4553,60654000000
4554,60732000000
4555,60423000000
4556,59591000000
4557,57173000000
4558,54968000000
4559,54076000000
4560,50302000000
4561,47390000000
4562,45394000000
4563,44299000000
4564,43513000000
4565,43807000000
4566,43275000000
4567,45528000000
4568,48011000000
4569,50451000000
4570,52823000000
4571,54237000000
4572,54490000000
4573,52753000000
4574,50438000000
4575,48812000000
4576,48124000000
4577,48316000000
4578,49233000000
4579,50870000000
4580,51004000000
4581,49112000000
4582,48211000000
4583,47972000000
4584,45558000000
4585,42301000000
4586,41022000000
4587,40617000000
4588,40416000000
4589,40362000000
4590,39337000000
4591,40058000000
4592,41632000000
4593,43281000000
4594,44972000000
4595,46566000000
4596,47967000000
4597,46650000000
4598,45119000000
4599,44396000000
4600,44066000000
4601,44338000000
4602,45696000000
4603,47728000000
4604,48664000000
4605,48560000000
4606,48518000000
4607,49372000000
4608,47070000000
4609,44138000000
4610,43203000000
4611,43832000000
4612,43670000000
4613,44387000000
4614,46189000000
4615,53609000000
4616,59548000000
4617,63109000000
4618,64353000000
4619,65611000000
4620,66931000000
4621,66177000000
4622,65595000000
4623,64590000000
4624,63031000000
4625,62522000000
4626,62404000000
4627,61800000000
4628,60958000000
4629,58670000000
4630,57260000000
4631,55548000000
4632,51540000000
4633,48832000000
4634,48273000000
4635,46622000000
4636,46295000000
4637,46757000000
4638,48000000000
4639,54453000000
4640,59684000000
4641,62376000000
4642,63399000000
4643,65014000000
4644,66027000000
4645,64941000000
4646,64217000000
4647,63150000000
4648,62591000000
4649,61558000000
4650,60946000000
4651,60391000000
4652,60000000000
4653,58003000000
4654,56241000000
4655,54864000000
4656,50704000000
4657,47849000000
4658,46032000000
4659,45458000000
4660,45833000000
4661,46813000000
4662,48231000000
4663,54612000000
4664,59960000000
4665,62901000000
4666,63697000000
4667,65095000000
4668,66293000000
4669,65749000000
4670,65012000000
4671,63790000000
4672,62872000000
4673,61080000000
4674,60837000000
4675,61929000000
4676,61639000000
4677,59612000000
4678,58108000000
4679,56234000000
4680,52418000000
4681,49748000000
4682,47995000000
4683,47119000000
4684,47012000000
4685,47599000000
4686,49304000000
4687,54882000000
4688,60647000000
4689,62938000000
4690,63843000000
4691,65314000000
4692,66864000000
4693,65675000000
4694,64472000000
4695,62995000000
4696,62043000000
4697,60985000000
4698,59940000000
4699,59020000000
4700,59151000000
4701,57650000000
4702,55610000000
4703,54485000000
4704,50159000000
4705,46764000000
4706,45526000000
4707,44518000000
4708,45119000000
4709,46205000000
4710,47515000000
4711,53150000000
4712,57960000000
4713,60025000000
4714,59818000000
4715,61015000000
4716,64146000000
4717,62817000000
4718,61133000000
4719,59622000000
4720,58858000000
4721,58508000000
4722,58915000000
4723,58662000000
4724,58155000000
4725,55742000000
4726,53713000000
4727,53025000000
4728,49085000000
4729,45759000000
4730,43895000000
4731,42393000000
4732,42844000000
4733,43856000000
4734,43702000000
4735,44431000000
4736,46098000000
4737,48601000000
4738,51039000000
4739,53120000000
4740,54256000000
4741,53101000000
4742,51320000000
4743,49463000000
4744,48242000000
4745,48503000000
4746,48912000000
4747,48660000000
4748,48157000000
4749,45843000000
4750,44438000000
4751,44558000000
4752,41852000000
4753,39075000000
4754,37720000000
4755,37073000000
4756,37577000000
4757,37503000000
4758,36542000000
4759,37127000000
4760,38720000000
4761,40065000000
4762,41166000000
4763,42684000000
4764,44534000000
4765,43745000000
4766,41530000000
4767,40303000000
4768,39505000000
4769,39479000000
4770,41181000000
4771,42758000000
4772,43697000000
4773,43690000000
4774,43925000000
4775,45107000000
4776,42157000000
4777,39897000000
4778,38351000000
4779,38498000000
4780,39340000000
4781,40472000000
4782,42269000000
4783,49125000000
4784,55220000000
4785,58294000000
4786,59266000000
4787,61450000000
4788,63025000000
4789,62115000000
4790,60883000000
4791,59748000000
4792,58913000000
4793,58715000000
4794,59066000000
4795,58632000000
4796,58149000000
4797,55981000000
4798,54620000000
4799,53345000000
4800,48858000000
4801,45954000000
4802,44788000000
4803,44591000000
4804,44512000000
4805,45399000000
4806,47005000000
4807,52667000000
4808,57670000000
4809,60379000000
4810,61370000000
4811,62498000000
4812,63565000000
4813,62874000000
4814,62105000000
4815,61132000000
4816,59980000000
4817,59238000000
4818,59878000000
4819,59895000000
4820,59529000000
4821,57351000000
4822,55889000000
4823,54465000000
4824,49989000000
4825,46630000000
4826,45423000000
4827,45318000000
4828,45116000000
4829,46157000000
4830,47568000000
4831,53345000000
4832,58639000000
4833,61191000000
4834,61903000000
4835,63294000000
4836,64484000000
4837,63799000000
4838,63369000000
4839,62419000000
4840,62075000000
4841,61526000000
4842,61781000000
4843,61673000000
4844,60556000000
4845,57664000000
4846,56516000000
4847,54600000000
4848,50277000000
4849,47479000000
4850,46017000000
4851,46195000000
4852,46385000000
4853,47384000000
4854,48931000000
4855,54346000000
4856,59667000000
4857,62450000000
4858,63236000000
4859,64650000000
4860,65833000000
4861,65307000000
4862,64725000000
4863,63854000000
4864,62808000000
4865,61954000000
4866,61739000000
4867,61100000000
4868,59857000000
4869,57495000000
4870,55782000000
4871,53404000000
4872,49035000000
4873,46264000000
4874,44757000000
4875,44805000000
4876,45021000000
4877,45898000000
4878,47519000000
4879,53006000000
4880,58562000000
4881,61963000000
4882,63106000000
4883,63932000000
4884,64930000000
4885,63877000000
4886,62650000000
4887,61009000000
4888,59948000000
4889,59438000000
4890,58997000000
4891,58163000000
4892,56835000000
4893,53969000000
4894,52237000000
4895,50156000000
4896,46142000000
4897,42995000000
4898,41684000000
4899,40843000000
4900,40848000000
4901,41461000000
4902,42156000000
4903,44078000000
4904,46733000000
4905,49933000000
4906,53297000000
4907,55620000000
4908,56557000000
4909,55086000000
4910,53216000000
4911,51188000000
4912,50108000000
4913,49641000000
4914,49579000000
4915,49728000000
4916,48813000000
4917,46782000000
4918,45738000000
4919,45395000000
4920,42436000000
4921,40740000000
4922,39136000000
4923,37888000000
4924,38237000000
4925,38395000000
4926,37763000000
4927,37930000000
4928,38646000000
4929,40630000000
4930,42243000000
4931,44218000000
4932,46021000000
4933,44666000000
4934,43402000000
4935,42787000000
4936,42412000000
4937,42330000000
4938,43143000000
4939,44504000000
4940,44951000000
4941,44501000000
4942,44695000000
4943,44944000000
4944,41688000000
4945,39673000000
4946,39225000000
4947,39219000000
4948,39611000000
4949,40754000000
4950,42893000000
4951,49046000000
4952,55723000000
4953,59355000000
4954,61161000000
4955,62823000000
4956,64497000000
4957,64272000000
4958,63169000000
4959,62030000000
4960,61136000000
4961,59688000000
4962,59334000000
4963,59195000000
4964,57701000000
4965,54800000000
4966,53297000000
4967,50902000000
4968,46460000000
4969,43571000000
4970,42369000000
4971,42225000000
4972,42118000000
4973,43052000000
4974,44900000000
4975,50576000000
4976,56472000000
4977,59597000000
4978,61302000000
4979,62833000000
4980,64127000000
4981,63202000000
4982,62321000000
4983,61028000000
4984,59789000000
4985,58262000000
4986,57989000000
4987,57870000000
4988,57547000000
4989,55524000000
4990,54502000000
4991,52215000000
4992,47426000000
4993,44254000000
4994,43267000000
4995,43243000000
4996,43331000000
4997,44490000000
4998,46037000000
4999,51794000000
5000,57565000000
5001,61414000000
5002,63101000000
5003,64733000000
5004,66410000000
5005,65700000000
5006,64614000000
5007,63014000000
5008,61179000000
5009,59576000000
5010,59066000000
5011,58905000000
5012,58002000000
5013,55525000000
5014,53551000000
5015,51153000000
5016,46698000000
5017,44385000000
5018,43037000000
5019,43068000000
5020,43043000000
5021,43908000000
5022,45569000000
5023,51079000000
5024,56612000000
5025,60645000000
5026,62474000000
5027,63491000000
5028,64262000000
5029,63095000000
5030,62047000000
5031,60825000000
5032,60114000000
5033,59034000000
5034,58888000000
5035,58311000000
5036,57685000000
5037,55572000000
5038,54533000000
5039,51898000000
5040,47534000000
5041,43937000000
5042,42949000000
5043,42682000000
5044,42661000000
5045,43227000000
5046,44683000000
5047,50043000000
5048,55638000000
5049,58990000000
5050,59946000000
5051,60998000000
5052,62238000000
5053,61262000000
5054,59328000000
5055,57583000000
5056,56378000000
5057,55556000000
5058,55277000000
5059,54822000000
5060,53938000000
5061,51750000000
5062,50998000000
5063,48995000000
5064,45219000000
5065,42090000000
5066,40364000000
5067,39579000000
5068,39169000000
5069,39570000000
5070,39845000000
5071,41254000000
5072,43509000000
5073,46229000000
5074,48864000000
5075,50345000000
5076,50795000000
5077,50072000000
5078,48494000000
5079,47389000000
5080,46217000000
5081,45954000000
5082,46928000000
5083,47813000000
5084,47595000000
5085,45501000000
5086,44997000000
5087,44104000000
5088,41754000000
5089,38053000000
5090,36829000000
5091,36069000000
5092,36255000000
5093,36357000000
5094,36341000000
5095,36701000000
5096,37413000000
5097,39283000000
5098,41305000000
5099,43494000000
5100,45394000000
5101,44192000000
5102,42617000000
5103,41912000000
5104,41138000000
5105,41299000000
5106,42548000000
5107,44233000000
5108,44780000000
5109,44479000000
5110,45336000000
5111,44742000000
5112,41250000000
5113,39349000000
5114,38886000000
5115,38877000000
5116,38795000000
5117,39894000000
5118,42387000000
5119,48356000000
5120,54831000000
5121,58560000000
5122,60389000000
5123,62391000000
5124,64181000000
5125,63570000000
5126,62410000000
5127,60615000000
5128,59732000000
5129,58235000000
5130,57732000000
5131,57594000000
5132,56848000000
5133,54359000000
5134,53020000000
5135,49933000000
5136,45598000000
5137,42878000000
5138,42427000000
5139,41696000000
5140,41588000000
5141,42800000000
5142,44357000000
5143,49623000000
5144,55110000000
5145,58590000000
5146,60398000000
5147,60993000000
5148,62630000000
5149,62235000000
5150,60719000000
5151,59279000000
5152,58410000000
5153,57270000000
5154,57071000000
5155,57010000000
5156,56086000000
5157,54170000000
5158,53607000000
5159,50952000000
5160,46267000000
5161,43061000000
5162,42409000000
5163,41709000000
5164,41627000000
5165,42682000000
5166,44536000000
5167,49764000000
5168,55481000000
5169,58506000000
5170,59147000000
5171,60308000000
5172,61796000000
5173,61441000000
5174,61237000000
5175,60042000000
5176,59301000000
5177,57988000000
5178,57236000000
5179,57215000000
5180,56718000000
5181,54822000000
5182,54281000000
5183,51033000000
5184,46367000000
5185,43213000000
5186,42621000000
5187,41985000000
5188,41909000000
5189,42682000000
5190,44520000000
5191,50092000000
5192,55620000000
5193,59014000000
5194,60550000000
5195,61981000000
5196,63139000000
5197,62199000000
5198,61159000000
5199,59570000000
5200,58645000000
5201,57883000000
5202,58089000000
5203,57925000000
5204,57142000000
5205,55344000000
5206,54333000000
5207,50961000000
5208,46056000000
5209,43361000000
5210,42660000000
5211,41991000000
5212,41955000000
5213,42866000000
5214,44810000000
5215,49950000000
5216,55268000000
5217,58599000000
5218,59771000000
5219,61498000000
5220,62942000000
5221,62295000000
5222,60312000000
5223,58843000000
5224,57575000000
5225,57060000000
5226,57339000000
5227,56895000000
5228,55850000000
5229,53735000000
5230,52312000000
5231,49716000000
5232,45702000000
5233,42992000000
5234,41363000000
5235,40069000000
5236,40236000000
5237,40460000000
5238,41183000000
5239,42103000000
5240,44317000000
5241,47152000000
5242,48955000000
5243,50133000000
5244,50903000000
5245,49880000000
5246,47648000000
5247,46317000000
5248,45481000000
5249,45115000000
5250,46251000000
5251,47306000000
5252,47177000000
5253,45849000000
5254,45986000000
5255,44247000000
5256,40901000000
5257,38234000000
5258,37160000000
5259,36799000000
5260,36973000000
5261,36983000000
5262,37044000000
5263,36677000000
5264,37783000000
5265,40392000000
5266,42839000000
5267,45322000000
5268,47292000000
5269,46174000000
5270,44960000000
5271,43900000000
5272,43198000000
5273,43040000000
5274,43773000000
5275,45009000000
5276,45187000000
5277,45127000000
5278,45886000000
5279,44804000000
5280,41460000000
5281,39336000000
5282,38826000000
5283,39028000000
5284,39268000000
5285,40392000000
5286,43120000000
5287,49757000000
5288,55676000000
5289,58964000000
5290,60213000000
5291,61373000000
5292,62901000000
5293,62632000000
5294,62204000000
5295,60449000000
5296,58539000000
5297,57274000000
5298,57303000000
5299,57426000000
5300,57118000000
5301,55564000000
5302,55336000000
5303,51937000000
5304,46938000000
5305,43340000000
5306,42416000000
5307,42431000000
5308,42618000000
5309,43594000000
5310,45641000000
5311,51152000000
5312,55887000000
5313,58154000000
5314,59196000000
5315,60726000000
5316,62024000000
5317,61962000000
5318,61705000000
5319,60157000000
5320,59094000000
5321,58180000000
5322,58460000000
5323,58499000000
5324,57713000000
5325,56048000000
5326,56184000000
5327,52731000000
5328,47834000000
5329,44673000000
5330,43678000000
5331,43236000000
5332,43444000000
5333,44343000000
5334,46659000000
5335,52415000000
5336,57853000000
5337,60683000000
5338,62135000000
5339,63559000000
5340,64797000000
5341,64132000000
5342,62821000000
5343,60892000000
5344,59442000000
5345,58499000000
5346,58810000000
5347,58772000000
5348,58246000000
5349,57062000000
5350,56227000000
5351,52646000000
5352,47534000000
5353,44405000000
5354,43568000000
5355,43034000000
5356,43209000000
5357,44419000000
5358,46535000000
5359,52600000000
5360,58092000000
5361,61637000000
5362,62460000000
5363,63853000000
5364,65240000000
5365,64182000000
5366,62873000000
5367,61580000000
5368,60309000000
5369,59296000000
5370,59537000000
