hour,de_node_1,de_node_2,de_node_3
2408,0.40521,0.36483,0.32193
2409,0.40521,0.36483,0.32193
2410,0.40669,0.36616,0.32310
2411,0.40817,0.36749,0.32428
2412,0.40817,0.36749,0.32428
2413,0.40549,0.36508,0.32216
2414,0.40282,0.36268,0.32003
2415,0.40282,0.36268,0.32003
2416,0.37907,0.34129,0.30116
2417,0.35547,0.32005,0.28241
2418,0.35547,0.32005,0.28241
2419,0.34115,0.30716,0.27104
2420,0.32693,0.29435,0.25974
2421,0.32693,0.29435,0.25974
2422,0.33558,0.30214,0.26662
2423,0.34427,0.30997,0.27352
2424,0.34427,0.30997,0.27352
2425,0.32554,0.29310,0.25863
2426,0.30699,0.27640,0.24390
2427,0.30699,0.27640,0.24390
2428,0.30208,0.27198,0.24000
2429,0.29719,0.26757,0.23611
2430,0.29719,0.26757,0.23611
2431,0.30694,0.27635,0.24386
2432,0.31676,0.28519,0.25166
2433,0.31676,0.28519,0.25166
2434,0.29058,0.26162,0.23086
2435,0.26492,0.23852,0.21047
2436,0.26492,0.23852,0.21047
2437,0.24681,0.22221,0.19609
2438,0.22906,0.20623,0.18198
2439,0.22906,0.20623,0.18198
2440,0.22925,0.20640,0.18213
2441,0.22944,0.20657,0.18228
2442,0.22944,0.20657,0.18228
2443,0.22865,0.20587,0.18166
2444,0.22787,0.20516,0.18104
2445,0.22787,0.20516,0.18104
2446,0.19901,0.17918,0.15811
2447,0.17144,0.15436,0.13621
2448,0.17144,0.15436,0.13621
2449,0.11303,0.10176,0.08980
2450,0.06488,0.05841,0.05154
2451,0.06488,0.05841,0.05154
2452,0.04569,0.04113,0.03630
2453,0.02976,0.02679,0.02364
2454,0.02976,0.02679,0.02364
2455,0.04238,0.03816,0.03367
2456,0.05717,0.05147,0.04542
2457,0.05717,0.05147,0.04542
2458,0.04620,0.04159,0.03670
2459,0.03635,0.03273,0.02888
2460,0.03635,0.03273,0.02888
2461,0.03595,0.03237,0.02856
2462,0.03555,0.03201,0.02825
2463,0.03555,0.03201,0.02825
2464,0.06392,0.05755,0.05078
2465,0.09966,0.08973,0.07918
2466,0.09966,0.08973,0.07918
2467,0.12549,0.11298,0.09970
2468,0.15359,0.13829,0.12203
2469,0.15359,0.13829,0.12203
2470,0.18159,0.16349,0.14427
2471,0.21113,0.19009,0.16774
2472,0.21113,0.19009,0.16774
2473,0.22770,0.20501,0.18090
2474,0.24462,0.22025,0.19435
2475,0.24462,0.22025,0.19435
2476,0.25945,0.23360,0.20613
2477,0.27451,0.24715,0.21809
2478,0.27451,0.24715,0.21809
2479,0.27068,0.24371,0.21505
2480,0.26687,0.24027,0.21202
2481,0.26687,0.24027,0.21202
2482,0.26188,0.23578,0.20806
2483,0.25692,0.23132,0.20412
2484,0.25692,0.23132,0.20412
2485,0.24563,0.22115,0.19515
2486,0.23449,0.21112,0.18630
2487,0.23449,0.21112,0.18630
2488,0.21194,0.19082,0.16838
2489,0.19012,0.17118,0.15105
2490,0.19012,0.17118,0.15105
2491,0.17628,0.15872,0.14005
2492,0.16281,0.14659,0.12935
2493,0.16281,0.14659,0.12935
2494,0.13207,0.11891,0.10493
2495,0.10387,0.09352,0.08252
2496,0.10387,0.09352,0.08252
2497,0.06910,0.06222,0.05490
2498,0.04083,0.03676,0.03244
2499,0.04083,0.03676,0.03244
2500,0.02877,0.02590,0.02286
2501,0.01891,0.01702,0.01502
2502,0.01891,0.01702,0.01502
2503,0.01243,0.01119,0.00988
2504,0.00766,0.00690,0.00609
2505,0.00766,0.00690,0.00609
2506,0.00967,0.00871,0.00768
2507,0.01206,0.01086,0.00958
2508,0.01206,0.01086,0.00958
2509,0.03184,0.02867,0.02530
2510,0.06175,0.05560,0.04906
2511,0.06175,0.05560,0.04906
2512,0.11784,0.10610,0.09362
2513,0.18757,0.16888,0.14902
2514,0.18757,0.16888,0.14902
2515,0.23858,0.21480,0.18955
2516,0.29291,0.26372,0.23271
2517,0.29291,0.26372,0.23271
2518,0.39475,0.35542,0.31362
2519,0.49864,0.44895,0.39616
2520,0.49864,0.44895,0.39616
2521,0.50170,0.45171,0.39859
2522,0.50477,0.45447,0.40103
2523,0.50477,0.45447,0.40103
2524,0.54891,0.49421,0.43610
2525,0.59192,0.53293,0.47027
2526,0.59192,0.53293,0.47027
2527,0.58849,0.52985,0.46755
2528,0.58505,0.52675,0.46481
2529,0.58505,0.52675,0.46481
2530,0.56717,0.51065,0.45061
2531,0.54906,0.49435,0.43622
2532,0.54906,0.49435,0.43622
2533,0.52238,0.47032,0.41502
2534,0.49538,0.44601,0.39357
2535,0.49538,0.44601,0.39357
2536,0.47450,0.42722,0.37698
2537,0.45353,0.40834,0.36032
2538,0.45353,0.40834,0.36032
2539,0.39338,0.35418,0.31253
2540,0.33393,0.30065,0.26530
2541,0.33393,0.30065,0.26530
2542,0.30118,0.27117,0.23928
2543,0.26917,0.24235,0.21385
2544,0.26917,0.24235,0.21385
2545,0.28842,0.25968,0.22914
2546,0.30796,0.27727,0.24467
2547,0.30796,0.27727,0.24467
2548,0.35606,0.32058,0.28288
2549,0.40508,0.36471,0.32182
2550,0.40508,0.36471,0.32182
2551,0.47439,0.42712,0.37689
2552,0.54277,0.48868,0.43122
2553,0.54277,0.48868,0.43122
2554,0.59867,0.53901,0.47563
2555,0.65178,0.58683,0.51783
2556,0.65178,0.58683,0.51783
2557,0.66362,0.59749,0.52723
2558,0.67524,0.60795,0.53647
2559,0.67524,0.60795,0.53647
2560,0.64999,0.58522,0.51640
2561,0.62381,0.56164,0.49560
2562,0.62381,0.56164,0.49560
2563,0.57898,0.52129,0.45999
2564,0.53251,0.47945,0.42307
2565,0.53251,0.47945,0.42307
2566,0.48454,0.43626,0.38496
2567,0.43600,0.39255,0.34639
2568,0.43600,0.39255,0.34639
2569,0.42654,0.38403,0.33888
2570,0.41708,0.37552,0.33137
2571,0.41708,0.37552,0.33137
2572,0.38146,0.34345,0.30306
2573,0.34616,0.31166,0.27501
2574,0.34616,0.31166,0.27501
2575,0.29963,0.26977,0.23805
2576,0.25461,0.22924,0.20228
2577,0.25461,0.22924,0.20228
2578,0.21069,0.18970,0.16739
2579,0.16947,0.15258,0.13464
2580,0.16947,0.15258,0.13464
2581,0.15165,0.13654,0.12049
2582,0.13457,0.12116,0.10692
2583,0.13457,0.12116,0.10692
2584,0.15235,0.13717,0.12104
2585,0.17093,0.15390,0.13580
2586,0.17093,0.15390,0.13580
2587,0.16412,0.14776,0.13039
2588,0.15740,0.14172,0.12505
2589,0.15740,0.14172,0.12505
2590,0.18399,0.16566,0.14618
2591,0.21196,0.19083,0.16839
2592,0.21196,0.19083,0.16839
2593,0.22457,0.20219,0.17842
2594,0.23740,0.21374,0.18861
2595,0.23740,0.21374,0.18861
2596,0.23256,0.20938,0.18476
2597,0.22774,0.20505,0.18094
2598,0.22774,0.20505,0.18094
2599,0.18832,0.16955,0.14962
2600,0.15149,0.13639,0.12035
2601,0.15149,0.13639,0.12035
2602,0.13188,0.11874,0.10478
2603,0.11334,0.10205,0.09005
2604,0.11334,0.10205,0.09005
2605,0.10240,0.09220,0.08136
2606,0.09192,0.08276,0.07303
2607,0.09192,0.08276,0.07303
2608,0.09392,0.08456,0.07462
2609,0.09593,0.08637,0.07622
2610,0.09593,0.08637,0.07622
2611,0.08800,0.07923,0.06992
2612,0.08037,0.07236,0.06385
2613,0.08037,0.07236,0.06385
2614,0.04720,0.04250,0.03750
2615,0.02261,0.02036,0.01796
2616,0.02261,0.02036,0.01796
2617,0.01536,0.01383,0.01220
2618,0.00977,0.00880,0.00776
2619,0.00977,0.00880,0.00776
2620,0.02392,0.02154,0.01901
2621,0.04541,0.04088,0.03607
2622,0.04541,0.04088,0.03607
2623,0.07691,0.06925,0.06110
2624,0.11549,0.10398,0.09176
2625,0.11549,0.10398,0.09176
2626,0.16168,0.14557,0.12845
2627,0.21319,0.19195,0.16938
2628,0.21319,0.19195,0.16938
2629,0.31192,0.28083,0.24781
2630,0.41742,0.37583,0.33164
2631,0.41742,0.37583,0.33164
2632,0.53988,0.48608,0.42893
2633,0.65452,0.58930,0.52001
2634,0.65452,0.58930,0.52001
2635,0.65775,0.59221,0.52257
2636,0.66097,0.59510,0.52512
2637,0.66097,0.59510,0.52512
2638,0.64632,0.58192,0.51349
2639,0.63138,0.56846,0.50162
2640,0.63138,0.56846,0.50162
2641,0.63031,0.56750,0.50077
2642,0.62924,0.56654,0.49992
2643,0.62924,0.56654,0.49992
2644,0.62381,0.56165,0.49561
2645,0.61835,0.55673,0.49127
2646,0.61835,0.55673,0.49127
2647,0.60087,0.54099,0.47738
2648,0.58309,0.52498,0.46325
2649,0.58309,0.52498,0.46325
2650,0.57856,0.52090,0.45965
2651,0.57401,0.51681,0.45604
2652,0.57401,0.51681,0.45604
2653,0.57418,0.51697,0.45618
2654,0.57436,0.51712,0.45632
2655,0.57436,0.51712,0.45632
2656,0.55150,0.49654,0.43816
2657,0.52832,0.47567,0.41974
2658,0.52832,0.47567,0.41974
2659,0.47655,0.42906,0.37861
2660,0.42421,0.38194,0.33703
2661,0.42421,0.38194,0.33703
2662,0.38727,0.34868,0.30768
2663,0.35064,0.31570,0.27858
2664,0.35064,0.31570,0.27858
2665,0.33586,0.30239,0.26684
2666,0.32119,0.28918,0.25518
2667,0.32119,0.28918,0.25518
2668,0.32609,0.29360,0.25907
2669,0.33101,0.29802,0.26298
2670,0.33101,0.29802,0.26298
2671,0.31452,0.28318,0.24988
2672,0.29821,0.26849,0.23692
2673,0.29821,0.26849,0.23692
2674,0.29610,0.26659,0.23525
2675,0.29400,0.26470,0.23358
2676,0.29400,0.26470,0.23358
2677,0.28105,0.25304,0.22329
2678,0.26824,0.24151,0.21311
2679,0.26824,0.24151,0.21311
2680,0.26470,0.23832,0.21030
2681,0.26118,0.23515,0.20750
2682,0.26118,0.23515,0.20750
2683,0.26996,0.24306,0.21448
2684,0.27881,0.25102,0.22151
2685,0.27881,0.25102,0.22151
2686,0.27877,0.25099,0.22148
2687,0.27874,0.25097,0.22146
2688,0.27874,0.25097,0.22146
2689,0.28197,0.25387,0.22402
2690,0.28521,0.25679,0.22659
2691,0.28521,0.25679,0.22659
2692,0.28766,0.25899,0.22854
2693,0.29011,0.26120,0.23049
2694,0.29011,0.26120,0.23049
2695,0.27751,0.24985,0.22047
2696,0.26504,0.23863,0.21057
2697,0.26504,0.23863,0.21057
2698,0.26459,0.23823,0.21021
2699,0.26414,0.23782,0.20986
2700,0.26414,0.23782,0.20986
2701,0.27922,0.25140,0.22184
2702,0.29450,0.26515,0.23398
2703,0.29450,0.26515,0.23398
2704,0.31048,0.27954,0.24667
2705,0.32662,0.29408,0.25950
2706,0.32662,0.29408,0.25950
2707,0.30200,0.27190,0.23993
2708,0.27779,0.25011,0.22070
2709,0.27779,0.25011,0.22070
2710,0.22900,0.20618,0.18193
2711,0.18309,0.16484,0.14546
2712,0.18309,0.16484,0.14546
2713,0.12616,0.11359,0.10023
2714,0.07790,0.07013,0.06189
2715,0.07790,0.07013,0.06189
2716,0.04978,0.04482,0.03955
2717,0.02772,0.02496,0.02203
2718,0.02772,0.02496,0.02203
2719,0.02291,0.02063,0.01820
2720,0.01860,0.01675,0.01478
2721,0.01860,0.01675,0.01478
2722,0.01243,0.01119,0.00987
2723,0.00782,0.00704,0.00621
2724,0.00782,0.00704,0.00621
2725,0.00457,0.00411,0.00363
2726,0.00351,0.00316,0.00279
2727,0.00351,0.00316,0.00279
2728,0.00351,0.00316,0.00279
2729,0.00353,0.00318,0.00281
2730,0.00353,0.00318,0.00281
2731,0.01081,0.00973,0.00859
2732,0.03011,0.02711,0.02393
2733,0.03011,0.02711,0.02393
2734,0.07427,0.06687,0.05901
2735,0.13527,0.12179,0.10747
2736,0.13527,0.12179,0.10747
2737,0.17523,0.15776,0.13921
2738,0.21863,0.19685,0.17370
2739,0.21863,0.19685,0.17370
2740,0.25937,0.23353,0.20607
2741,0.30187,0.27178,0.23983
2742,0.30187,0.27178,0.23983
2743,0.32354,0.29130,0.25705
2744,0.34548,0.31106,0.27448
2745,0.34548,0.31106,0.27448
2746,0.34301,0.30883,0.27252
2747,0.34054,0.30661,0.27056
2748,0.34054,0.30661,0.27056
2749,0.32987,0.29700,0.26208
2750,0.31926,0.28744,0.25364
2751,0.31926,0.28744,0.25364
2752,0.34840,0.31368,0.27680
2753,0.37792,0.34026,0.30025
2754,0.37792,0.34026,0.30025
2755,0.38850,0.34978,0.30866
2756,0.39911,0.35933,0.31708
2757,0.39911,0.35933,0.31708
2758,0.35442,0.31910,0.28158
2759,0.31050,0.27956,0.24669
2760,0.31050,0.27956,0.24669
2761,0.25132,0.22627,0.19967
2762,0.19570,0.17620,0.15548
2763,0.19570,0.17620,0.15548
2764,0.15525,0.13978,0.12334
2765,0.11833,0.10654,0.09401
2766,0.11833,0.10654,0.09401
2767,0.12635,0.11376,0.10038
2768,0.13457,0.12116,0.10691
2769,0.13457,0.12116,0.10691
2770,0.13695,0.12330,0.10880
2771,0.13935,0.12546,0.11071
2772,0.13935,0.12546,0.11071
2773,0.13008,0.11712,0.10335
2774,0.12106,0.10900,0.09618
2775,0.12106,0.10900,0.09618
2776,0.15852,0.14272,0.12594
2777,0.19950,0.17962,0.15850
2778,0.19950,0.17962,0.15850
2779,0.24285,0.21865,0.19294
2780,0.28850,0.25975,0.22921
2781,0.28850,0.25975,0.22921
2782,0.31974,0.28788,0.25403
2783,0.35158,0.31654,0.27932
2784,0.35158,0.31654,0.27932
2785,0.34008,0.30619,0.27019
2786,0.32864,0.29589,0.26110
2787,0.32864,0.29589,0.26110
2788,0.32338,0.29116,0.25692
2789,0.31814,0.28644,0.25276
2790,0.31814,0.28644,0.25276
2791,0.31582,0.28435,0.25092
2792,0.31351,0.28227,0.24908
2793,0.31351,0.28227,0.24908
2794,0.28569,0.25722,0.22698
2795,0.25849,0.23273,0.20537
2796,0.25849,0.23273,0.20537
2797,0.26160,0.23553,0.20783
2798,0.26471,0.23833,0.21031
2799,0.26471,0.23833,0.21031
2800,0.27906,0.25125,0.22171
2801,0.29360,0.26434,0.23326
2802,0.29360,0.26434,0.23326
2803,0.28066,0.25269,0.22298
2804,0.26786,0.24117,0.21281
2805,0.26786,0.24117,0.21281
2806,0.25763,0.23195,0.20468
2807,0.24750,0.22284,0.19663
2808,0.24750,0.22284,0.19663
2809,0.23160,0.20852,0.18401
2810,0.21602,0.19449,0.17162
2811,0.21602,0.19449,0.17162
2812,0.19820,0.17845,0.15747
2813,0.18089,0.16287,0.14372
2814,0.18089,0.16287,0.14372
2815,0.17018,0.15322,0.13521
2816,0.15970,0.14379,0.12688
2817,0.15970,0.14379,0.12688
2818,0.17739,0.15971,0.14093
2819,0.19570,0.17620,0.15548
2820,0.19570,0.17620,0.15548
2821,0.20601,0.18548,0.16367
2822,0.21647,0.19490,0.17198
2823,0.21647,0.19490,0.17198
2824,0.19570,0.17620,0.15548
2825,0.17563,0.15813,0.13954
2826,0.17563,0.15813,0.13954
2827,0.18218,0.16403,0.14474
2828,0.18882,0.17000,0.15001
2829,0.18882,0.17000,0.15001
2830,0.22319,0.20095,0.17732
2831,0.25922,0.23339,0.20595
2832,0.25922,0.23339,0.20595
2833,0.28996,0.26107,0.23037
2834,0.32146,0.28943,0.25539
2835,0.32146,0.28943,0.25539
2836,0.35291,0.31774,0.28038
2837,0.38476,0.34642,0.30569
2838,0.38476,0.34642,0.30569
2839,0.37996,0.34209,0.30187
2840,0.37516,0.33777,0.29805
2841,0.37516,0.33777,0.29805
2842,0.36461,0.32827,0.28967
2843,0.35410,0.31881,0.28132
2844,0.35410,0.31881,0.28132
2845,0.29829,0.26856,0.23698
2846,0.24467,0.22028,0.19438
2847,0.24467,0.22028,0.19438
2848,0.19648,0.17690,0.15610
2849,0.15189,0.13676,0.12068
2850,0.15189,0.13676,0.12068
2851,0.09209,0.08291,0.07316
2852,0.04552,0.04098,0.03616
2853,0.04552,0.04098,0.03616
2854,0.01140,0.01027,0.00906
2855,0.00465,0.00419,0.00370
2856,0.00465,0.00419,0.00370
2857,0.00771,0.00694,0.00612
2858,0.00000,0.00000,0.00000
2859,0.01276,0.01148,0.01013
2860,0.00483,0.00435,0.00383
2861,0.02961,0.02666,0.02353
2862,0.02961,0.02666,0.02353
2863,0.09822,0.08843,0.07803
2864,0.19838,0.17861,0.15761
2865,0.19838,0.17861,0.15761
2866,0.30722,0.27660,0.24408
2867,0.42482,0.38248,0.33751
2868,0.42482,0.38248,0.33751
2869,0.48884,0.44012,0.38837
2870,0.55177,0.49679,0.43837
2871,0.55177,0.49679,0.43837
2872,0.59681,0.53734,0.47415
2873,0.64005,0.57627,0.50851
2874,0.64005,0.57627,0.50851
2875,0.61532,0.55400,0.48886
2876,0.58992,0.53113,0.46868
2877,0.58992,0.53113,0.46868
2878,0.53102,0.47810,0.42188
2879,0.47035,0.42348,0.37368
2880,0.47035,0.42348,0.37368
2881,0.43358,0.39037,0.34447
2882,0.39681,0.35727,0.31526
2883,0.39681,0.35727,0.31526
2884,0.36217,0.32608,0.28774
2885,0.32795,0.29527,0.26055
2886,0.32795,0.29527,0.26055
2887,0.34950,0.31468,0.27767
2888,0.37126,0.33426,0.29496
2889,0.37126,0.33426,0.29496
2890,0.37725,0.33965,0.29972
2891,0.38325,0.34505,0.30448
2892,0.38325,0.34505,0.30448
2893,0.33603,0.30254,0.26697
2894,0.28989,0.26100,0.23031
2895,0.28989,0.26100,0.23031
2896,0.30397,0.27367,0.24149
2897,0.31818,0.28647,0.25279
2898,0.31818,0.28647,0.25279
2899,0.28671,0.25814,0.22779
2900,0.25602,0.23051,0.20341
2901,0.25602,0.23051,0.20341
2902,0.24148,0.21742,0.19185
2903,0.22718,0.20454,0.18049
2904,0.22718,0.20454,0.18049
2905,0.21992,0.19801,0.17472
2906,0.21274,0.19154,0.16901
2907,0.21274,0.19154,0.16901
2908,0.16364,0.14734,0.13001
2909,0.11934,0.10745,0.09481
2910,0.11934,0.10745,0.09481
2911,0.08660,0.07797,0.06881
2912,0.05848,0.05265,0.04646
2913,0.05848,0.05265,0.04646
2914,0.03643,0.03280,0.02894
2915,0.01961,0.01766,0.01558
2916,0.01961,0.01766,0.01558
2917,0.01458,0.01313,0.01158
2918,0.01045,0.00941,0.00830
2919,0.01045,0.00941,0.00830
2920,0.02351,0.02117,0.01868
2921,0.04267,0.03842,0.03390
2922,0.04267,0.03842,0.03390
2923,0.08612,0.07754,0.06842
2924,0.14210,0.12794,0.11290
2925,0.14210,0.12794,0.11290
2926,0.16941,0.15252,0.13459
2927,0.19836,0.17859,0.15759
2928,0.19836,0.17859,0.15759
2929,0.22646,0.20389,0.17992
2930,0.25564,0.23017,0.20310
2931,0.25564,0.23017,0.20310
2932,0.31616,0.28465,0.25118
2933,0.37902,0.34125,0.30112
2934,0.37902,0.34125,0.30112
2935,0.37248,0.33536,0.29593
2936,0.36596,0.32949,0.29075
2937,0.36596,0.32949,0.29075
2938,0.35696,0.32139,0.28360
2939,0.34799,0.31331,0.27647
2940,0.34799,0.31331,0.27647
2941,0.34924,0.31444,0.27746
2942,0.35049,0.31556,0.27845
2943,0.35049,0.31556,0.27845
2944,0.32461,0.29226,0.25790
2945,0.29910,0.26930,0.23763
2946,0.29910,0.26930,0.23763
2947,0.24594,0.22143,0.19540
2948,0.19580,0.17628,0.15556
2949,0.19580,0.17628,0.15556
2950,0.15959,0.14368,0.12679
2951,0.12613,0.11356,0.10020
2952,0.12613,0.11356,0.10020
2953,0.15919,0.14332,0.12647
2954,0.19494,0.17551,0.15487
2955,0.19494,0.17551,0.15487
2956,0.25560,0.23013,0.20307
2957,0.32038,0.28846,0.25454
2958,0.32038,0.28846,0.25454
2959,0.35436,0.31905,0.28154
2960,0.38881,0.35006,0.30890
2961,0.38881,0.35006,0.30890
2962,0.43811,0.39445,0.34807
2963,0.48737,0.43880,0.38721
2964,0.48737,0.43880,0.38721
2965,0.49199,0.44296,0.39088
2966,0.49661,0.44712,0.39455
2967,0.49661,0.44712,0.39455
2968,0.51653,0.46506,0.41038
2969,0.53629,0.48285,0.42608
2970,0.53629,0.48285,0.42608
2971,0.48780,0.43919,0.38754
2972,0.43867,0.39495,0.34851
2973,0.43867,0.39495,0.34851
2974,0.34282,0.30865,0.27236
2975,0.25106,0.22604,0.19946
2976,0.25106,0.22604,0.19946
2977,0.22485,0.20244,0.17864
2978,0.19952,0.17964,0.15852
2979,0.19952,0.17964,0.15852
2980,0.19010,0.17116,0.15103
2981,0.18083,0.16281,0.14367
2982,0.18083,0.16281,0.14367
2983,0.13467,0.12125,0.10699
2984,0.09392,0.08456,0.07462
2985,0.09392,0.08456,0.07462
2986,0.05702,0.05134,0.04530
2987,0.02883,0.02596,0.02291
2988,0.02883,0.02596,0.02291
2989,0.02047,0.01843,0.01626
2990,0.01370,0.01233,0.01088
2991,0.01370,0.01233,0.01088
2992,0.02598,0.02339,0.02064
2993,0.04259,0.03835,0.03384
2994,0.04259,0.03835,0.03384
2995,0.05698,0.05130,0.04527
2996,0.07328,0.06598,0.05822
2997,0.07328,0.06598,0.05822
2998,0.10375,0.09341,0.08243
2999,0.13845,0.12465,0.11000
3000,0.13845,0.12465,0.11000
3001,0.16791,0.15118,0.13340
3002,0.19932,0.17946,0.15836
3003,0.19932,0.17946,0.15836
3004,0.22582,0.20331,0.17941
3005,0.25327,0.22803,0.20122
3006,0.25327,0.22803,0.20122
3007,0.32137,0.28934,0.25532
3008,0.39230,0.35320,0.31167
3009,0.39230,0.35320,0.31167
3010,0.42847,0.38577,0.34041
3011,0.46468,0.41837,0.36918
3012,0.46468,0.41837,0.36918
3013,0.50513,0.45480,0.40132
3014,0.54502,0.49071,0.43301
3015,0.54502,0.49071,0.43301
3016,0.56652,0.51007,0.45009
3017,0.58770,0.52914,0.46692
3018,0.58770,0.52914,0.46692
3019,0.63534,0.57203,0.50477
3020,0.68029,0.61250,0.54048
3021,0.68029,0.61250,0.54048
3022,0.69528,0.62599,0.55239
3023,0.70983,0.63909,0.56395
3024,0.70983,0.63909,0.56395
3025,0.71892,0.64728,0.57117
3026,0.72781,0.65528,0.57823
3027,0.72781,0.65528,0.57823
3028,0.75714,0.68169,0.60154
3029,0.78362,0.70553,0.62257
3030,0.78362,0.70553,0.62257
3031,0.79857,0.71899,0.63445
3032,0.81220,0.73126,0.64528
3033,0.81220,0.73126,0.64528
3034,0.82598,0.74366,0.65622
3035,0.83783,0.75434,0.66564
3036,0.83783,0.75434,0.66564
3037,0.81179,0.73090,0.64495
3038,0.77834,0.70078,0.61838
3039,0.77834,0.70078,0.61838
3040,0.72835,0.65577,0.57866
3041,0.67036,0.60356,0.53259
3042,0.67036,0.60356,0.53259
3043,0.65695,0.59148,0.52193
3044,0.64327,0.57917,0.51107
3045,0.64327,0.57917,0.51107
3046,0.60484,0.54457,0.48054
3047,0.56490,0.50861,0.44881
3048,0.56490,0.50861,0.44881
3049,0.48754,0.43895,0.38734
3050,0.40855,0.36784,0.32459
3051,0.40855,0.36784,0.32459
3052,0.37810,0.34042,0.30039
3053,0.34790,0.31323,0.27640
3054,0.34790,0.31323,0.27640
3055,0.31102,0.28003,0.24710
3056,0.27501,0.24760,0.21849
3057,0.27501,0.24760,0.21849
3058,0.23315,0.20991,0.18523
3059,0.19336,0.17409,0.15362
3060,0.19336,0.17409,0.15362
3061,0.16421,0.14784,0.13046
3062,0.13679,0.12316,0.10868
3063,0.13679,0.12316,0.10868
3064,0.09775,0.08801,0.07766
3065,0.06436,0.05795,0.05113
3066,0.06436,0.05795,0.05113
3067,0.05940,0.05348,0.04719
3068,0.05463,0.04918,0.04340
3069,0.05463,0.04918,0.04340
3070,0.04621,0.04161,0.03672
3071,0.03848,0.03464,0.03057
3072,0.03848,0.03464,0.03057
3073,0.01587,0.01429,0.01261
3074,0.00456,0.00411,0.00363
3075,0.00456,0.00411,0.00363
3076,0.00568,0.00511,0.00451
3077,0.00717,0.00646,0.00570
3078,0.00717,0.00646,0.00570
3079,0.00616,0.00554,0.00489
3080,0.00530,0.00477,0.00421
3081,0.00530,0.00477,0.00421
3082,0.00848,0.00763,0.00674
3083,0.01317,0.01186,0.01047
3084,0.01317,0.01186,0.01047
3085,0.01825,0.01643,0.01450
3086,0.02431,0.02189,0.01932
3087,0.02431,0.02189,0.01932
3088,0.04528,0.04077,0.03598
3089,0.07249,0.06527,0.05759
3090,0.07249,0.06527,0.05759
3091,0.07887,0.07101,0.06266
3092,0.08549,0.07697,0.06792
3093,0.08549,0.07697,0.06792
3094,0.07625,0.06865,0.06058
3095,0.06748,0.06075,0.05361
3096,0.06748,0.06075,0.05361
3097,0.06517,0.05867,0.05177
3098,0.06289,0.05663,0.04997
3099,0.06289,0.05663,0.04997
3100,0.08818,0.07939,0.07006
3101,0.11703,0.10537,0.09298
3102,0.11703,0.10537,0.09298
3103,0.10685,0.09621,0.08489
3104,0.09706,0.08739,0.07712
3105,0.09706,0.08739,0.07712
3106,0.09660,0.08698,0.07675
3107,0.09614,0.08656,0.07638
3108,0.09614,0.08656,0.07638
3109,0.09591,0.08635,0.07620
3110,0.09568,0.08614,0.07601
3111,0.09568,0.08614,0.07601
3112,0.07690,0.06924,0.06110
3113,0.05996,0.05398,0.04763
3114,0.05996,0.05398,0.04763
3115,0.04938,0.04446,0.03923
3116,0.03979,0.03582,0.03161
3117,0.03979,0.03582,0.03161
3118,0.02790,0.02512,0.02217
3119,0.01822,0.01641,0.01448
3120,0.01822,0.01641,0.01448
3121,0.01163,0.01047,0.00924
3122,0.00693,0.00624,0.00551
3123,0.00693,0.00624,0.00551
3124,0.00661,0.00596,0.00526
3125,0.00631,0.00568,0.00501
3126,0.00631,0.00568,0.00501
3127,0.00351,0.00316,0.00279
3128,0.00614,0.00553,0.00488
3129,0.00614,0.00553,0.00488
3130,0.01105,0.00995,0.00878
3131,0.00000,0.00000,0.00000
3132,0.01860,0.01675,0.01478
3133,0.00753,0.00678,0.00598
3134,0.00354,0.00318,0.00281
3135,0.00354,0.00318,0.00281
3136,0.00665,0.00599,0.00528
3137,0.01689,0.01521,0.01342
3138,0.01689,0.01521,0.01342
3139,0.05056,0.04552,0.04017
3140,0.10135,0.09125,0.08052
3141,0.10135,0.09125,0.08052
3142,0.15402,0.13867,0.12237
3143,0.21435,0.19299,0.17029
3144,0.21435,0.19299,0.17029
3145,0.30598,0.27549,0.24310
3146,0.40378,0.36355,0.32080
3147,0.40378,0.36355,0.32080
3148,0.53369,0.48051,0.42401
3149,0.65534,0.59004,0.52066
3150,0.65534,0.59004,0.52066
3151,0.72450,0.65230,0.57560
3152,0.78285,0.70484,0.62196
3153,0.78285,0.70484,0.62196
3154,0.76588,0.68956,0.60848
3155,0.74766,0.67315,0.59400
3156,0.74766,0.67315,0.59400
3157,0.65171,0.58677,0.51777
3158,0.54006,0.48624,0.42907
3159,0.54006,0.48624,0.42907
3160,0.40263,0.36251,0.31988
3161,0.26809,0.24137,0.21299
3162,0.26809,0.24137,0.21299
3163,0.27090,0.24390,0.21522
3164,0.27372,0.24644,0.21746
3165,0.27372,0.24644,0.21746
3166,0.21114,0.19010,0.16775
3167,0.15391,0.13857,0.12228
3168,0.15391,0.13857,0.12228
3169,0.16531,0.14884,0.13134
3170,0.17700,0.15936,0.14062
3171,0.17700,0.15936,0.14062
3172,0.15231,0.13713,0.12101
3173,0.12902,0.11616,0.10250
3174,0.12902,0.11616,0.10250
3175,0.12464,0.11222,0.09903
3176,0.12033,0.10834,0.09560
3177,0.12033,0.10834,0.09560
3178,0.12170,0.10957,0.09669
3179,0.12308,0.11081,0.09778
3180,0.12308,0.11081,0.09778
3181,0.12363,0.11131,0.09822
3182,0.12418,0.11181,0.09866
3183,0.12418,0.11181,0.09866
