hour,nl_node
1876,0
1877,0
1878,0.0090145
1879,0.018029
1880,0.0270435
1881,0.0686074
1882,0.1101713
1883,0.1517351
1884,0.1828104
1885,0.2138858
1886,0.2449611
1887,0.2062676
1888,0.1675741
1889,0.1288806
1890,0.0927219
1891,0.0565632
1892,0.0204045
1893,0.013603
1894,0.0068015
1895,0
1896,0
1897,0
1898,0
1899,0.00000341
1900,0.00000682
1901,0.0000102
1902,0.0160371
1903,0.032064
1904,0.0480908
1905,0.1032392
1906,0.1583875
1907,0.2135359
1908,0.243993
1909,0.2744502
1910,0.3049074
1911,0.256112
1912,0.2073166
1913,0.1585213
1914,0.1145719
1915,0.0706225
1916,0.0266731
1917,0.0177821
1918,0.008891
1919,0
1920,0
1921,0
1922,0
1923,0.0001068
1924,0.0002136
1925,0.0003204
1926,0.0330728
1927,0.0658253
1928,0.0985777
1929,0.1560964
1930,0.2136151
1931,0.2711338
1932,0.2831766
1933,0.2952193
1934,0.3072621
1935,0.2556338
1936,0.2040054
1937,0.1523771
1938,0.1106212
1939,0.0688653
1940,0.0271094
1941,0.018073
1942,0.0090365
1943,0
1944,0
1945,0
1946,0
1947,0.0000938
1948,0.0001877
1949,0.0002815
1950,0.0332536
1951,0.0662257
1952,0.0991978
1953,0.1712433
1954,0.2432887
1955,0.3153342
1956,0.3376653
1957,0.3599963
1958,0.3823274
1959,0.3181846
1960,0.2540419
1961,0.1898991
1962,0.1374553
1963,0.0850116
1964,0.0325678
1965,0.0217119
1966,0.0108559
1967,0
1968,0
1969,0
1970,0
1971,0.0001958
1972,0.0003917
1973,0.0005875
1974,0.0281229
1975,0.0556583
1976,0.0831937
1977,0.1511049
1978,0.2190161
1979,0.2869273
1980,0.30891
1981,0.3308927
1982,0.3528755
1983,0.2923561
1984,0.2318366
1985,0.1713172
1986,0.1235743
1987,0.0758314
1988,0.0280885
1989,0.0187257
1990,0.0093628
1991,0
1992,0
1993,0
1994,0
1995,0.0002443
1996,0.0004886
1997,0.0007329
1998,0.0317685
1999,0.0628042
2000,0.0938398
2001,0.1589062
2002,0.2239725
2003,0.2890389
2004,0.3045538
2005,0.3200687
2006,0.3355836
2007,0.2767743
2008,0.2179649
2009,0.1591555
2010,0.1147505
2011,0.0703454
2012,0.0259403
2013,0.0172935
2014,0.0086468
2015,0
2016,0
2017,0
2018,0
2019,0.0002119
2020,0.0004238
2021,0.0006357
2022,0.0161266
2023,0.0316175
2024,0.0471084
2025,0.0711762
2026,0.095244
2027,0.1193117
2028,0.1206714
2029,0.122031
2030,0.1233906
2031,0.1008009
2032,0.0782113
2033,0.0556217
2034,0.0400628
2035,0.0245039
2036,0.0089451
2037,0.0059634
2038,0.0029817
2039,0
2040,0
2041,0
2042,0
2043,0.0003303
2044,0.0006606
2045,0.0009908
2046,0.0351949
2047,0.069399
2048,0.103603
2049,0.1641641
2050,0.2247251
2051,0.2852862
2052,0.2873105
2053,0.2893349
2054,0.2913592
2055,0.2372075
2056,0.1830557
2057,0.128904
2058,0.0928788
2059,0.0568536
2060,0.0208285
2061,0.0138857
2062,0.0069428
2063,0
2064,0
2065,0
2066,0
2067,0.0003576
2068,0.0007152
2069,0.0010727
2070,0.0378137
2071,0.0745547
2072,0.1112957
2073,0.166519
2074,0.2217422
2075,0.2769654
2076,0.293192
2077,0.3094186
2078,0.3256452
2079,0.2742478
2080,0.2228504
2081,0.171453
2082,0.12497
2083,0.0784869
2084,0.0320039
2085,0.0213359
2086,0.010668
2087,0
2088,0
2089,0
2090,0
2091,0.0001488
2092,0.0002975
2093,0.0004463
2094,0.0205791
2095,0.040712
2096,0.0608448
2097,0.1158941
2098,0.1709433
2099,0.2259926
2100,0.2530539
2101,0.2801153
2102,0.3071766
2103,0.2598933
2104,0.2126099
2105,0.1653265
2106,0.1203231
2107,0.0753197
2108,0.0303163
2109,0.0202109
2110,0.0101054
2111,0
2112,0
2113,0
2114,0
2115,0
2116,0.0002037
2117,0.0004074
2118,0.0006111
2119,0.0255935
2120,0.0505759
2121,0.0755582
2122,0.1327897
2123,0.1900211
2124,0.2472525
2125,0.2546453
2126,0.2620381
2127,0.2694308
2128,0.2134295
2129,0.1574281
2130,0.1014268
2131,0.0707739
2132,0.0401211
2133,0.0094682
2134,0.0063121
2135,0.0031561
2136,0
2137,0
2138,0
2139,0
2140,0.0007732
2141,0.0015463
2142,0.0023195
2143,0.0438354
2144,0.0853513
2145,0.1268672
2146,0.1915052
2147,0.2561432
2148,0.3207813
2149,0.3221135
2150,0.3234457
2151,0.324778
2152,0.2659712
2153,0.2071646
2154,0.1483579
2155,0.1073157
2156,0.0662735
2157,0.0252313
2158,0.0168209
2159,0.0084104
2160,0
2161,0
2162,0
2163,0
2164,0.0002361
2165,0.0004722
2166,0.0007083
2167,0.0290539
2168,0.0573995
2169,0.085745
2170,0.1490381
2171,0.2123311
2172,0.2756241
2173,0.2898041
2174,0.303984
2175,0.318164
2176,0.2650589
2177,0.2119538
2178,0.1588487
2179,0.1155725
2180,0.0722963
2181,0.0290201
2182,0.0193468
2183,0.0096734
2184,0
2185,0
2186,0
2187,0
2188,0.0006872
2189,0.0013744
2190,0.0020615
2191,0.0435784
2192,0.0850953
2193,0.1266122
2194,0.2050264
2195,0.2834405
2196,0.3618547
2197,0.3707221
2198,0.3795894
2199,0.3884568
2200,0.3216291
2201,0.2548014
2202,0.1879737
2203,0.1367465
2204,0.0855193
2205,0.0342921
2206,0.0228614
2207,0.0114307
2208,0
2209,0
2210,0
2211,0
2212,0.0007152
2213,0.0014303
2214,0.0021455
2215,0.0382019
2216,0.0742584
2217,0.1103148
2218,0.1708608
2219,0.2314068
2220,0.2919528
2221,0.2972024
2222,0.302452
2223,0.3077016
2224,0.2538929
2225,0.2000841
2226,0.1462753
2227,0.1061475
2228,0.0660196
2229,0.0258918
2230,0.0172612
2231,0.0086306
2232,0
2233,0
2234,0
2235,0
2236,0.0010349
2237,0.0020697
2238,0.0031046
2239,0.0405097
2240,0.0779148
2241,0.1153199
2242,0.1787691
2243,0.2422182
2244,0.3056673
2245,0.3048579
2246,0.3040484
2247,0.303239
2248,0.2502663
2249,0.1972936
2250,0.1443209
2251,0.1053838
2252,0.0664467
2253,0.0275097
2254,0.0183398
2255,0.0091699
2256,0
2257,0
2258,0
2259,0
2260,0.0014869
2261,0.0029739
2262,0.0044608
2263,0.0473635
2264,0.0902662
2265,0.1331689
2266,0.187515
2267,0.241861
2268,0.2962071
2269,0.2945578
2270,0.2929085
2271,0.2912592
2272,0.2311444
2273,0.1710295
2274,0.1109147
2275,0.0777378
2276,0.0445609
2277,0.011384
2278,0.0075902
2279,0.0037964
2280,0.00000258
2281,0.00000172
2282,0.000000861
2283,0
2284,0.0016565
2285,0.0033131
2286,0.0049696
2287,0.0556352
2288,0.1063007
2289,0.1569663
2290,0.2393077
2291,0.3216491
2292,0.4039904
2293,0.4241605
2294,0.4443305
2295,0.4645005
2296,0.3921772
2297,0.3198539
2298,0.2475306
2299,0.1812077
2300,0.1148848
2301,0.0485619
2302,0.0323811
2303,0.0162004
2304,0.0000196
2305,0.0000131
2306,0.00000654
2307,0
2308,0.0020138
2309,0.0040275
2310,0.0060413
2311,0.0590984
2312,0.1121555
2313,0.1652126
2314,0.2438024
2315,0.3223922
2316,0.400982
2317,0.4163804
2318,0.4317789
2319,0.4471774
2320,0.3707677
2321,0.294358
2322,0.2179483
2323,0.1576911
2324,0.0974339
2325,0.0371767
2326,0.0247936
2327,0.0124105
2328,0.0000274
2329,0.0000182
2330,0.00000912
2331,0
2332,0.000435
2333,0.0008701
2334,0.0013051
2335,0.0217181
2336,0.0421312
2337,0.0625442
2338,0.1338745
2339,0.2052047
2340,0.276535
2341,0.3085507
2342,0.3405665
2343,0.3725822
2344,0.3209892
2345,0.2693961
2346,0.2178031
2347,0.1607707
2348,0.1037383
2349,0.046706
2350,0.0311633
2351,0.0156206
2352,0.000078
2353,0.000052
2354,0.000026
2355,0
2356,0.0021949
2357,0.0043899
2358,0.0065848
2359,0.0516947
2360,0.0968045
2361,0.1419144
2362,0.2043183
2363,0.2667223
2364,0.3291263
2365,0.3386702
2366,0.348214
2367,0.3577579
2368,0.3028104
2369,0.2478629
2370,0.1929154
2371,0.141861
2372,0.0908066
2373,0.0397522
2374,0.0265351
2375,0.0133179
2376,0.0001007
2377,0.0000671
2378,0.0000336
2379,0
2380,0.0020608
2381,0.0041217
2382,0.0061825
2383,0.0513595
2384,0.0965365
2385,0.1417135
2386,0.2143662
2387,0.2870188
2388,0.3596715
2389,0.3803819
2390,0.4010923
2391,0.4218026
2392,0.355479
2393,0.2891553
2394,0.2228317
2395,0.1627208
2396,0.10261
2397,0.0424992
2398,0.0283719
2399,0.0142445
2400,0.0001172
2401,0.0000781
2402,0.0000391
2403,0
2404,0.0024457
2405,0.0048914
2406,0.0073372
2407,0.0546245
2408,0.1019118
2409,0.1491991
2410,0.2010094
2411,0.2528196
2412,0.3046298
2413,0.3072935
2414,0.3099572
2415,0.3126209
2416,0.2698017
2417,0.2269826
2418,0.1841634
2419,0.1372055
2420,0.0902475
2421,0.0432896
2422,0.0289029
2423,0.0145163
2424,0.0001296
2425,0.0000864
2426,0.0000432
2427,0
2428,0.003065
2429,0.00613
2430,0.009195
2431,0.0668393
2432,0.1244837
2433,0.182128
2434,0.267242
2435,0.352356
2436,0.43747
2437,0.4456775
2438,0.453885
2439,0.4620925
2440,0.3891745
2441,0.3162565
2442,0.2433385
2443,0.1789223
2444,0.1145062
2445,0.05009
2446,0.0334374
2447,0.0167848
2448,0.0001322
2449,0.0000881
2450,0.0000441
2451,0
2452,0.0034973
2453,0.0069946
2454,0.0104919
2455,0.0704677
2456,0.1304435
2457,0.1904193
2458,0.2680368
2459,0.3456542
2460,0.4232717
2461,0.4387137
2462,0.4541557
2463,0.4695978
2464,0.3977403
2465,0.3258828
2466,0.2540253
2467,0.1864344
2468,0.1188434
2469,0.0512524
2470,0.0342122
2471,0.0171719
2472,0.0001317
2473,0.0000878
2474,0.0000439
2475,0
2476,0.0036846
2477,0.0073692
2478,0.0110539
2479,0.0714111
2480,0.1317684
2481,0.1921257
2482,0.2728297
2483,0.3535337
2484,0.4342377
2485,0.4404786
2486,0.4467193
2487,0.4529602
2488,0.3842959
2489,0.3156316
2490,0.2469674
2491,0.1824168
2492,0.1178663
2493,0.0533158
2494,0.0356002
2495,0.0178845
2496,0.0001689
2497,0.0001126
2498,0.0000563
2499,0
2500,0.0040408
2501,0.0080817
2502,0.0121225
2503,0.0742286
2504,0.1363348
2505,0.198441
2506,0.2839962
2507,0.3695515
2508,0.4551068
2509,0.4714493
2510,0.4877918
2511,0.5041344
2512,0.4275188
2513,0.3509032
2514,0.2742876
2515,0.2016728
2516,0.1290579
2517,0.0564431
2518,0.0376957
2519,0.0189483
2520,0.0002009
2521,0.0001339
2522,0.000067
2523,0
2524,0.002819
2525,0.005638
2526,0.008457
2527,0.0545415
2528,0.1006261
2529,0.1467107
2530,0.2311393
2531,0.315568
2532,0.3999967
2533,0.4224356
2534,0.4448745
2535,0.4673134
2536,0.4006518
2537,0.33399
2538,0.2673284
2539,0.1977146
2540,0.1281009
2541,0.0584872
2542,0.0390633
2543,0.0196393
2544,0.0002153
2545,0.0001436
2546,0.0000718
2547,0
2548,0.0046052
2549,0.0092104
2550,0.0138155
2551,0.0771235
2552,0.1404315
2553,0.2037396
2554,0.2898418
2555,0.375944
2556,0.4620463
2557,0.4790547
2558,0.4960631
2559,0.5130715
2560,0.4380568
2561,0.363042
2562,0.2880273
2563,0.2125954
2564,0.1371636
2565,0.0617318
2566,0.0412263
2567,0.0207208
2568,0.0002153
2569,0.0001436
2570,0.0000718
2571,0
2572,0.0049481
2573,0.0098962
2574,0.0148442
2575,0.0792953
2576,0.1437463
2577,0.2081973
2578,0.2946375
2579,0.3810776
2580,0.4675177
2581,0.4843596
2582,0.5012015
2583,0.5180435
2584,0.4423616
2585,0.3666797
2586,0.2909979
2587,0.2147983
2588,0.1385987
2589,0.0623991
2590,0.0416689
2591,0.0209388
2592,0.0002086
2593,0.0001391
2594,0.0000695
2595,0
2596,0.0046396
2597,0.0092793
2598,0.0139189
2599,0.0765254
2600,0.1391319
2601,0.2017384
2602,0.2891327
2603,0.3765271
2604,0.4639215
2605,0.4786598
2606,0.4933982
2607,0.5081365
2608,0.4326864
2609,0.3572364
2610,0.2817863
2611,0.207948
2612,0.1341097
2613,0.0602714
2614,0.0402625
2615,0.0202536
2616,0.0002448
2617,0.0001632
2618,0.0000816
2619,0
2620,0.0027419
2621,0.0054838
2622,0.0082256
2623,0.0552993
2624,0.102373
2625,0.1494467
2626,0.2249674
2627,0.300488
2628,0.3760086
2629,0.4028749
2630,0.4297412
2631,0.4566075
2632,0.3924642
2633,0.3283208
2634,0.2641775
2635,0.1949042
2636,0.1256309
2637,0.0563576
2638,0.0376435
2639,0.0189294
2640,0.0002153
2641,0.0001436
2642,0.0000718
2643,0
2644,0.0049303
2645,0.0098607
2646,0.014791
2647,0.068444
2648,0.122097
2649,0.17575
2650,0.2485556
2651,0.3213611
2652,0.3941667
2653,0.41234
2654,0.4305133
2655,0.4486867
2656,0.3843586
2657,0.3200305
2658,0.2557023
2659,0.1887754
2660,0.1218486
2661,0.0549217
2662,0.0366831
2663,0.0184446
2664,0.000206
2665,0.0001374
2666,0.0000687
2667,0
2668,0.0045632
2669,0.0091264
2670,0.0136896
2671,0.066156
2672,0.1186223
2673,0.1710887
2674,0.248938
2675,0.3267873
2676,0.4046366
2677,0.4157844
2678,0.4269323
2679,0.4380802
2680,0.3779458
2681,0.3178114
2682,0.257677
2683,0.1919012
2684,0.1261253
2685,0.0603495
2686,0.0403222
2687,0.0202948
2688,0.0002675
2689,0.0001783
2690,0.0000892
2691,0
2692,0.0058751
2693,0.0117502
2694,0.0176254
2695,0.0826898
2696,0.1477542
2697,0.2128186
2698,0.2968036
2699,0.3807886
2700,0.4647736
2701,0.4850572
2702,0.5053409
2703,0.5256246
2704,0.4524895
2705,0.3793544
2706,0.3062192
2707,0.2267434
2708,0.1472675
2709,0.0677916
2710,0.0452982
2711,0.0228048
2712,0.0003114
2713,0.0002076
2714,0.0001038
2715,0
2716,0.0061454
2717,0.0122907
2718,0.0184361
2719,0.0849842
2720,0.1515323
2721,0.2180805
2722,0.3051278
2723,0.3921752
2724,0.4792225
2725,0.4945161
2726,0.5098096
2727,0.5251032
2728,0.4500364
2729,0.3749696
2730,0.2999028
2731,0.2221311
2732,0.1443594
2733,0.0665876
2734,0.0445475
2735,0.0225074
2736,0.0004673
2737,0.0003116
2738,0.0001558
2739,0
2740,0.0069117
2741,0.0138234
2742,0.0207351
2743,0.0892008
2744,0.1576665
2745,0.2261322
2746,0.3130781
2747,0.400024
2748,0.4869699
2749,0.4911025
2750,0.4952351
2751,0.4993677
2752,0.4172558
2753,0.335144
2754,0.2530322
2755,0.1852436
2756,0.1174551
2757,0.0496665
2758,0.033204
2759,0.0167414
2760,0.0002789
2761,0.0001859
2762,0.000093
2763,0
2764,0.0041183
2765,0.0082366
2766,0.0123549
2767,0.0585346
2768,0.1047144
2769,0.1508942
2770,0.2238909
2771,0.2968875
2772,0.3698841
2773,0.3866061
2774,0.4033281
2775,0.4200501
2776,0.3629617
2777,0.3058734
2778,0.248785
2779,0.1850545
2780,0.121324
2781,0.0575935
2782,0.0385418
2783,0.0194901
2784,0.0004384
2785,0.0002923
2786,0.0001461
2787,0
2788,0.0066176
2789,0.0132351
2790,0.0198527
2791,0.0843152
2792,0.1487776
2793,0.2132401
2794,0.289571
2795,0.3659019
2796,0.4422328
2797,0.4496059
2798,0.4569789
2799,0.464352
2800,0.3989149
2801,0.3334778
2802,0.2680407
2803,0.1992903
2804,0.1305399
2805,0.0617895
2806,0.041383
2807,0.0209766
2808,0.0005701
2809,0.0003801
2810,0.00019
2811,0
2812,0.007748
2813,0.0154959
2814,0.0232439
2815,0.092212
2816,0.1611802
2817,0.2301483
2818,0.3144288
2819,0.3987092
2820,0.4829897
2821,0.4914565
2822,0.4999233
2823,0.5083901
2824,0.4284613
2825,0.3485325
2826,0.2686037
2827,0.1974794
2828,0.126355
2829,0.0552307
2830,0.0370301
2831,0.0188295
2832,0.000629
2833,0.0004193
2834,0.0002097
2835,0
2836,0.0057864
2837,0.0115728
2838,0.0173592
2839,0.07498
2840,0.1326007
2841,0.1902214
2842,0.2702328
2843,0.3502442
2844,0.4302556
2845,0.4455167
2846,0.4607779
2847,0.476039
2848,0.4016345
2849,0.3272299
2850,0.2528254
2851,0.1857336
2852,0.1186419
2853,0.0515501
2854,0.0346475
2855,0.0177449
2856,0.0008422
2857,0.0005615
2858,0.0002807
2859,0
2860,0.0072607
2861,0.0145215
2862,0.0217822
2863,0.0648896
2864,0.1079971
2865,0.1511045
2866,0.1847686
2867,0.2184328
2868,0.252097
2869,0.2771671
2870,0.3022372
2871,0.3273073
2872,0.2938034
2873,0.2602995
2874,0.2267957
2875,0.1699469
2876,0.1130981
2877,0.0562493
2878,0.0378096
2879,0.0193698
2880,0.00093
2881,0.00062
2882,0.00031
2883,0
2884,0.0048815
2885,0.0097631
2886,0.0146446
2887,0.0643383
2888,0.114032
2889,0.1637256
2890,0.229622
2891,0.2955183
2892,0.3614146
2893,0.3757143
2894,0.3900141
2895,0.4043138
2896,0.3514905
2897,0.2986672
2898,0.2458439
2899,0.1835121
2900,0.1211802
2901,0.0588483
2902,0.0394754
2903,0.0201026
2904,0.0007297
2905,0.0004864
2906,0.0002432
2907,0
2908,0.0024812
2909,0.0049624
2910,0.0074436
2911,0.0444074
2912,0.0813712
2913,0.118335
2914,0.1837551
2915,0.2491752
2916,0.3145953
2917,0.3243445
2918,0.3340937
2919,0.343843
2920,0.2811151
2921,0.2183871
2922,0.1556592
2923,0.1118225
2924,0.0679858
2925,0.024149
2926,0.0161264
2927,0.0081037
2928,0.0000811
2929,0.000054
2930,0.000027
2931,0
2932,0.0010369
2933,0.0020738
2934,0.0031107
2935,0.0159788
2936,0.0288469
2937,0.0417149
2938,0.0630331
2939,0.0843513
2940,0.1056696
2941,0.1232711
2942,0.1408727
2943,0.1584743
2944,0.1384936
2945,0.118513
2946,0.0985323
2947,0.0727761
2948,0.04702
2949,0.0212638
2950,0.0143308
2951,0.0073978
2952,0.0004648
2953,0.0003098
2954,0.0001549
2955,0
2956,0.0090694
2957,0.0181389
2958,0.0272083
2959,0.0928965
2960,0.1585846
2961,0.2242728
2962,0.3010449
2963,0.3778171
2964,0.4545893
2965,0.4608258
2966,0.4670623
2967,0.4732988
2968,0.4116842
2969,0.3500695
2970,0.2884549
2971,0.2164447
2972,0.1444344
2973,0.0724242
2974,0.0487252
2975,0.0250262
2976,0.0013271
2977,0.0008848
2978,0.0004424
2979,0
2980,0.0080162
2981,0.0160323
2982,0.0240485
2983,0.0802634
2984,0.1364783
2985,0.1926933
2986,0.2747506
2987,0.3568079
2988,0.4388652
2989,0.4635126
2990,0.4881601
2991,0.5128075
2992,0.4478123
2993,0.382817
2994,0.3178218
2995,0.2377601
2996,0.1576983
2997,0.0776366
2998,0.0522891
2999,0.0269416
3000,0.0015941
3001,0.0010628
3002,0.0005314
3003,0
3004,0.0088528
3005,0.0177056
3006,0.0265583
3007,0.0906908
3008,0.1548233
3009,0.2189558
3010,0.2895344
3011,0.3601129
3012,0.4306915
3013,0.426465
3014,0.4222386
3015,0.4180122
3016,0.3449051
3017,0.271798
3018,0.198691
3019,0.1450314
3020,0.0913719
3021,0.0377123
3022,0.0254574
3023,0.0132025
3024,0.0009476
3025,0.0006317
3026,0.0003159
3027,0
3028,0.0008653
3029,0.0017306
3030,0.0025958
3031,0.00932
3032,0.0160442
3033,0.0227683
3034,0.0370509
3035,0.0513335
3036,0.065616
3037,0.0812924
3038,0.0969688
3039,0.1126452
3040,0.0985114
3041,0.0843775
3042,0.0702437
3043,0.051684
3044,0.0331242
3045,0.0145644
3046,0.0098377
3047,0.0051109
3048,0.0003842
3049,0.0002561
3050,0.0001281
3051,0
3052,0.0024276
3053,0.0048553
3054,0.0072829
3055,0.0311582
3056,0.0550335
3057,0.0789088
3058,0.1273567
3059,0.1758047
3060,0.2242526
3061,0.2467533
3062,0.2692539
3063,0.2917546
3064,0.2540925
3065,0.2164305
3066,0.1787684
3067,0.1332459
3068,0.0877233
3069,0.0422008
3070,0.0285287
3071,0.0148567
3072,0.0011846
3073,0.0007897
3074,0.0003949
3075,0
3076,0.0044871
3077,0.0089742
3078,0.0134614
3079,0.0619625
3080,0.1104636
3081,0.1589647
3082,0.2327905
3083,0.3066162
3084,0.380442
3085,0.4022388
3086,0.4240355
3087,0.4458323
3088,0.3914416
3089,0.3370509
3090,0.2826602
3091,0.2123248
3092,0.1419893
3093,0.0716539
3094,0.0483633
3095,0.0250727
3096,0.0017821
3097,0.0011881
3098,0.000594
3099,0
3100,0.0058424
3101,0.0116847
3102,0.0175271
3103,0.0734622
3104,0.1293973
3105,0.1853325
3106,0.2616773
3107,0.3380221
3108,0.414367
3109,0.4266068
3110,0.4388466
3111,0.4510865
3112,0.392245
3113,0.3334036
3114,0.2745621
3115,0.2063027
3116,0.1380432
3117,0.0697838
3118,0.0472463
3119,0.0247089
3120,0.0021715
3121,0.0014476
3122,0.0007238
3123,0
3124,0.010655
3125,0.02131
3126,0.031965
3127,0.1019903
3128,0.1720155
3129,0.2420408
3130,0.3161844
3131,0.390328
3132,0.4644716
3133,0.4593714
3134,0.4542711
3135,0.4491708
3136,0.3732952
3137,0.2974197
3138,0.2215441
3139,0.1623915
3140,0.1032389
3141,0.0440864
3142,0.0296658
3143,0.0152453
3144,0.0008247
3145,0.0005498
3146,0.0002749
3147,0
3148,0.0003187
3149,0.0006374
3150,0.000956
3151,0.0052204
3152,0.0094848
3153,0.0137492
3154,0.0264693
3155,0.0391894
3156,0.0519096
3157,0.0759767
3158,0.1000439
3159,0.124111
3160,0.1144729
3161,0.1048347
3162,0.0951966
3163,0.0714662
3164,0.0477359
3165,0.0240055
3166,0.0162999
3167,0.0085943
3168,0.0008887
3169,0.0005925
3170,0.0002962
3171,0
3172,0.0057861
3173,0.0115721
3174,0.0173582
3175,0.0585138
3176,0.0996694
3177,0.140825
3178,0.2121843
3179,0.2835436
3180,0.3549029
3181,0.3660093
3182,0.3771156
3183,0.3882219
3184,0.3301447
3185,0.2720674
3186,0.2139902
3187,0.1592981
3188,0.1046061
3189,0.049914
3190,0.0339067
3191,0.0178994
3192,0.0018921
3193,0.0012614
3194,0.0006307
3195,0
3196,0.0073177
3197,0.0146354
3198,0.0219532
3199,0.0777301
3200,0.133507
3201,0.189284
3202,0.2690424
3203,0.3488008
3204,0.4285592
3205,0.4349009
3206,0.4412426
3207,0.4475843
3208,0.3860753
3209,0.3245664
3210,0.2630575
3211,0.1979315
3212,0.1328054
3213,0.0676794
3214,0.0460279
3215,0.0243765
3216,0.002725
3217,0.0018167
3218,0.0009083
3219,0
3220,0.0072109
3221,0.0144218
3222,0.0216328
3223,0.0769737
3224,0.1323146
3225,0.1876556
3226,0.2550727
3227,0.3224899
3228,0.3899071
3229,0.4024203
3230,0.4149334
3231,0.4274465
3232,0.3582951
3233,0.2891436
3234,0.2199921
3235,0.1610942
3236,0.1021963
3237,0.0432984
3238,0.0292842
3239,0.0152701
3240,0.0012559
3241,0.0008373
3242,0.0004186
3243,0
3244,0.0124487
3245,0.0248974
3246,0.037346
3247,0.1028334
3248,0.1683208
3249,0.2338081
3250,0.3070422
3251,0.3802763
3252,0.4535104
3253,0.4735945
3254,0.4936786
3255,0.5137627
3256,0.4468185
3257,0.3798744
3258,0.3129302
3259,0.2345448
3260,0.1561595
3261,0.0777742
3262,0.0529184
3263,0.0280626
3264,0.0032068
3265,0.0021379
3266,0.0010689
3267,0
3268,0.0123467
3269,0.0246933
3270,0.03704
3271,0.1023861
3272,0.1677323
3273,0.2330784
3274,0.3049093
3275,0.3767401
3276,0.4485709
3277,0.4599835
3278,0.471396
3279,0.4828086
3280,0.4216605
3281,0.3605124
3282,0.2993643
3283,0.2258504
3284,0.1523365
3285,0.0788226
3286,0.0537201
3287,0.0286176
3288,0.0035151
3289,0.0023434
3290,0.0011717
3291,0
3292,0.0127851
3293,0.0255702
3294,0.0383553
3295,0.1061814
3296,0.1740075
3297,0.2418336
3298,0.312986
3299,0.3841385
3300,0.4552909
3301,0.4700616
3302,0.4848322
3303,0.4996029
3304,0.4420242
3305,0.3844455
3306,0.3268668
3307,0.247725
3308,0.1685832
3309,0.0894415
3310,0.0609137
3311,0.0323858
3312,0.003858
3313,0.002572
3314,0.001286
3315,0
3316,0.012795
3317,0.02559
3318,0.038385
3319,0.1114532
3320,0.1845213
3321,0.2575895
3322,0.3443158
3323,0.4310422
3324,0.5177685
3325,0.53751
3326,0.5572516
3327,0.5769931
3328,0.5065036
3329,0.4360141
3330,0.3655246
3331,0.275857
3332,0.1861895
3333,0.096522
3334,0.0656798
3335,0.0348376
3336,0.0039954
3337,0.0026636
3338,0.0013318
3339,0
3340,0.0140656
3341,0.0281313
3342,0.0421969
3343,0.1167014
3344,0.1912059
3345,0.2657104
3346,0.3526432
3347,0.439576
3348,0.5265087
3349,0.5368741
3350,0.5472394
3351,0.5576048
3352,0.4787404
3353,0.3998761
3354,0.3210117
3355,0.2399536
3356,0.1588955
3357,0.0778375
3358,0.0529067
3359,0.027976
3360,0.0030452
3361,0.0020301
3362,0.0010151
3363,0
3364,0.0140223
3365,0.0280446
3366,0.0420669
3367,0.1180068
3368,0.1939467
3369,0.2698867
3370,0.3577764
3371,0.4456661
3372,0.5335558
3373,0.5466456
3374,0.5597354
3375,0.5728252
3376,0.5023117
3377,0.4317982
3378,0.3612847
3379,0.2734561
3380,0.1856274
3381,0.0977988
3382,0.0666998
3383,0.0356009
3384,0.004502
3385,0.0030013
3386,0.0015007
3387,0
3388,0.0151465
3389,0.0302931
3390,0.0454396
3391,0.1239779
3392,0.2025162
3393,0.2810545
3394,0.3701197
3395,0.4591849
3396,0.5482501
3397,0.5600898
3398,0.5719295
3399,0.5837691
3400,0.5100957
3401,0.4364224
3402,0.3627491
3403,0.2741391
3404,0.1855292
3405,0.0969193
3406,0.0660956
3407,0.0352719
3408,0.0044483
3409,0.0029655
3410,0.0014828
3411,0
3412,0.0151885
3413,0.030377
3414,0.0455656
3415,0.1229994
3416,0.2004332
3417,0.277867
3418,0.3636501
3419,0.4494333
3420,0.5352164
3421,0.5457335
3422,0.5562505
3423,0.5667676
3424,0.4941609
3425,0.4215542
3426,0.3489475
3427,0.2636009
3428,0.1782542
3429,0.0929076
3430,0.0634358
3431,0.033964
3432,0.0044922
3433,0.0029948
3434,0.0014974
3435,0
3436,0.0112746
3437,0.0225492
3438,0.0338238
3439,0.1067432
3440,0.1796626
3441,0.252582
3442,0.3386233
3443,0.4246645
3444,0.5107058
3445,0.5251918
3446,0.5396777
3447,0.5541638
3448,0.4841041
3449,0.4140445
3450,0.3439848
3451,0.2596488
3452,0.1753128
3453,0.0909767
3454,0.0620237
3455,0.0330708
3456,0.0041178
3457,0.0027452
3458,0.0013726
3459,0
3460,0.0085785
3461,0.0171569
3462,0.0257354
3463,0.08965
3464,0.1535646
3465,0.2174792
3466,0.3093054
3467,0.4011316
3468,0.4929579
3469,0.5189461
3470,0.5449343
3471,0.5709224
3472,0.5053325
3473,0.4397425
3474,0.3741526
3475,0.284105
3476,0.1940573
3477,0.1040097
3478,0.0711073
3479,0.0382048
3480,0.0053024
3481,0.0035349
3482,0.0017675
3483,0
3484,0.0147808
3485,0.0295616
3486,0.0443424
3487,0.1145261
3488,0.1847098
3489,0.2548935
3490,0.3218465
3491,0.3887996
3492,0.4557526
3493,0.4428231
3494,0.4298935
3495,0.4169639
3496,0.3532571
3497,0.2895503
3498,0.2258435
