hour,nl_node_1,nl_node_2,nl_node_3
4498,0.29610,0.24302,0.21700
4499,0.29490,0.24203,0.21611
4500,0.29490,0.24203,0.21611
4501,0.29120,0.23899,0.21340
4502,0.28751,0.23597,0.21070
4503,0.28751,0.23597,0.21070
4504,0.26505,0.21754,0.19424
4505,0.24317,0.19957,0.17820
4506,0.24317,0.19957,0.17820
4507,0.19520,0.16021,0.14305
4508,0.15117,0.12407,0.11078
4509,0.15117,0.12407,0.11078
4510,0.15319,0.12573,0.11227
4511,0.15522,0.12740,0.11375
4512,0.15522,0.12740,0.11375
4513,0.18391,0.15094,0.13478
4514,0.21436,0.17593,0.15709
4515,0.21436,0.17593,0.15709
4516,0.19922,0.16350,0.14599
4517,0.18448,0.15140,0.13519
4518,0.18448,0.15140,0.13519
4519,0.15892,0.13043,0.11646
4520,0.13487,0.11069,0.09883
4521,0.13487,0.11069,0.09883
4522,0.11251,0.09234,0.08245
4523,0.09189,0.07542,0.06734
4524,0.09189,0.07542,0.06734
4525,0.04298,0.03527,0.03150
4526,0.01287,0.01056,0.00943
4527,0.01287,0.01056,0.00943
4528,0.01070,0.00878,0.00784
4529,0.00884,0.00726,0.00648
4530,0.00884,0.00726,0.00648
4531,0.00907,0.00745,0.00665
4532,0.00931,0.00764,0.00682
4533,0.00931,0.00764,0.00682
4534,0.00503,0.00413,0.00368
4535,0.00464,0.00381,0.00340
4536,0.00464,0.00381,0.00340
4537,0.00529,0.00434,0.00388
4538,0.01066,0.00875,0.00782
4539,0.01066,0.00875,0.00782
4540,0.03423,0.02810,0.02509
4541,0.07320,0.06007,0.05364
4542,0.07320,0.06007,0.05364
4543,0.08630,0.07083,0.06325
4544,0.10037,0.08237,0.07355
4545,0.10037,0.08237,0.07355
4546,0.08565,0.07029,0.06276
4547,0.07198,0.05907,0.05275
4548,0.07198,0.05907,0.05275
4549,0.05864,0.04813,0.04297
4550,0.04661,0.03826,0.03416
4551,0.04661,0.03826,0.03416
4552,0.06376,0.05233,0.04673
4553,0.08342,0.06846,0.06113
4554,0.08342,0.06846,0.06113
4555,0.07827,0.06424,0.05736
4556,0.07328,0.06014,0.05370
4557,0.07328,0.06014,0.05370
4558,0.07822,0.06419,0.05732
4559,0.08330,0.06837,0.06105
4560,0.08330,0.06837,0.06105
4561,0.06850,0.05622,0.05020
4562,0.05505,0.04518,0.04035
4563,0.05505,0.04518,0.04035
4564,0.04761,0.03908,0.03489
4565,0.04071,0.03341,0.02983
4566,0.04071,0.03341,0.02983
4567,0.05417,0.04446,0.03970
4568,0.06949,0.05703,0.05093
4569,0.06949,0.05703,0.05093
4570,0.06241,0.05122,0.04574
4571,0.05570,0.04571,0.04082
4572,0.05570,0.04571,0.04082
4573,0.03910,0.03209,0.02865
4574,0.02551,0.02094,0.01869
4575,0.02551,0.02094,0.01869
4576,0.00445,0.00365,0.00326
4577,0.00000,0.00000,0.00000
4578,0.02109,0.01731,0.01546
4579,0.01253,0.01028,0.00918
4580,0.00705,0.00578,0.00516
4581,0.00705,0.00578,0.00516
4582,0.00810,0.00665,0.00593
4583,0.00000,0.00000,0.00000
4584,0.00933,0.00766,0.00684
4585,0.01068,0.00876,0.00783
4586,0.00000,0.00000,0.00000
4587,0.01220,0.01001,0.00894
4588,0.00861,0.00707,0.00631
4589,0.04878,0.04003,0.03575
4590,0.04878,0.04003,0.03575
4591,0.09312,0.07642,0.06824
4592,0.14965,0.12282,0.10967
4593,0.14965,0.12282,0.10967
4594,0.16010,0.13140,0.11733
4595,0.17082,0.14019,0.12518
4596,0.17082,0.14019,0.12518
4597,0.19983,0.16401,0.14645
4598,0.23044,0.18913,0.16888
4599,0.23044,0.18913,0.16888
4600,0.19598,0.16084,0.14362
4601,0.16357,0.13425,0.11987
4602,0.16357,0.13425,0.11987
4603,0.08639,0.07091,0.06331
4604,0.03213,0.02637,0.02355
4605,0.03213,0.02637,0.02355
4606,0.01313,0.01078,0.00962
4607,0.00467,0.00383,0.00342
4608,0.00467,0.00383,0.00342
4609,0.00715,0.00587,0.00524
4610,0.01192,0.00978,0.00873
4611,0.01192,0.00978,0.00873
4612,0.03927,0.03223,0.02878
4613,0.08402,0.06895,0.06157
4614,0.08402,0.06895,0.06157
4615,0.09898,0.08124,0.07254
4616,0.11500,0.09438,0.08428
4617,0.11500,0.09438,0.08428
4618,0.18596,0.15262,0.13628
4619,0.26879,0.22060,0.19698
4620,0.26879,0.22060,0.19698
4621,0.34954,0.28687,0.25615
4622,0.43493,0.35696,0.31874
4623,0.43493,0.35696,0.31874
4624,0.39369,0.32311,0.28851
4625,0.35325,0.28992,0.25887
4626,0.35325,0.28992,0.25887
4627,0.43300,0.35537,0.31732
4628,0.51494,0.42262,0.37736
4629,0.51494,0.42262,0.37736
4630,0.44363,0.36410,0.32511
4631,0.37381,0.30679,0.27394
4632,0.37381,0.30679,0.27394
4633,0.30343,0.24903,0.22236
4634,0.23731,0.19476,0.17391
4635,0.23731,0.19476,0.17391
4636,0.19917,0.16347,0.14596
4637,0.16350,0.13418,0.11982
4638,0.16350,0.13418,0.11982
4639,0.11627,0.09542,0.08521
4640,0.07602,0.06239,0.05571
4641,0.07602,0.06239,0.05571
4642,0.03116,0.02557,0.02283
4643,0.00732,0.00601,0.00536
4644,0.00732,0.00601,0.00536
4645,0.00508,0.00417,0.00372
4646,0.00000,0.00000,0.00000
4647,0.01698,0.01394,0.01245
4648,0.00934,0.00767,0.00685
4649,0.00521,0.00427,0.00382
4650,0.00521,0.00427,0.00382
4651,0.00455,0.00373,0.00333
4652,0.00432,0.00354,0.00316
4653,0.00432,0.00354,0.00316
4654,0.01308,0.01073,0.00958
4655,0.03830,0.03143,0.02807
4656,0.03830,0.03143,0.02807
4657,0.05713,0.04689,0.04187
4658,0.07955,0.06529,0.05830
4659,0.07955,0.06529,0.05830
4660,0.05801,0.04761,0.04251
4661,0.03975,0.03263,0.02913
4662,0.03975,0.03263,0.02913
4663,0.05033,0.04130,0.03688
4664,0.06212,0.05098,0.04552
4665,0.06212,0.05098,0.04552
4666,0.07173,0.05887,0.05256
4667,0.08197,0.06727,0.06007
4668,0.08197,0.06727,0.06007
4669,0.06891,0.05656,0.05050
4670,0.05691,0.04671,0.04171
4671,0.05691,0.04671,0.04171
4672,0.04689,0.03848,0.03436
4673,0.03783,0.03105,0.02772
4674,0.03783,0.03105,0.02772
4675,0.06524,0.05354,0.04781
4676,0.09956,0.08171,0.07296
4677,0.09956,0.08171,0.07296
4678,0.24370,0.20001,0.17860
4679,0.42476,0.34861,0.31128
4680,0.42476,0.34861,0.31128
4681,0.52383,0.42991,0.38388
4682,0.62320,0.51147,0.45670
4683,0.62320,0.51147,0.45670
4684,0.80340,0.65937,0.58876
4685,0.95080,0.78034,0.69678
4686,0.95080,0.78034,0.69678
4687,0.98774,0.81065,0.72385
4688,1.01816,0.83562,0.74614
4689,1.01816,0.83562,0.74614
4690,1.04107,0.85443,0.76294
4691,1.05616,0.86681,0.77400
4692,1.05616,0.86681,0.77400
4693,1.05360,0.86471,0.77212
4694,1.05065,0.86228,0.76995
4695,1.05065,0.86228,0.76995
4696,1.02734,0.84316,0.75287
4697,0.99335,0.81526,0.72797
4698,0.99335,0.81526,0.72797
4699,0.90643,0.74392,0.66426
4700,0.79526,0.65269,0.58280
4701,0.79526,0.65269,0.58280
4702,0.67161,0.55120,0.49218
4703,0.54014,0.44331,0.39584
4704,0.54014,0.44331,0.39584
4705,0.57003,0.46784,0.41774
4706,0.59982,0.49228,0.43957
4707,0.59982,0.49228,0.43957
4708,0.73083,0.59981,0.53558
4709,0.85016,0.69774,0.62303
4710,0.85016,0.69774,0.62303
4711,0.87339,0.71681,0.64005
4712,0.89565,0.73508,0.65637
4713,0.89565,0.73508,0.65637
4714,0.88903,0.72964,0.65151
4715,0.88231,0.72413,0.64659
4716,0.88231,0.72413,0.64659
4717,0.81212,0.66653,0.59516
4718,0.73519,0.60338,0.53877
4719,0.73519,0.60338,0.53877
4720,0.70774,0.58085,0.51866
4721,0.67981,0.55793,0.49819
4722,0.67981,0.55793,0.49819
4723,0.59248,0.48626,0.43419
4724,0.50367,0.41337,0.36911
4725,0.50367,0.41337,0.36911
4726,0.45144,0.37051,0.33083
4727,0.39994,0.32824,0.29309
4728,0.39994,0.32824,0.29309
4729,0.40300,0.33075,0.29533
4730,0.40606,0.33326,0.29758
4731,0.40606,0.33326,0.29758
4732,0.43380,0.35603,0.31790
4733,0.46179,0.37900,0.33842
4734,0.46179,0.37900,0.33842
4735,0.43496,0.35698,0.31875
4736,0.40836,0.33515,0.29926
4737,0.40836,0.33515,0.29926
4738,0.47594,0.39061,0.34878
4739,0.54437,0.44678,0.39894
4740,0.54437,0.44678,0.39894
4741,0.51377,0.42166,0.37651
4742,0.48323,0.39660,0.35413
4743,0.48323,0.39660,0.35413
4744,0.48956,0.40179,0.35877
4745,0.49589,0.40699,0.36341
4746,0.49589,0.40699,0.36341
4747,0.40946,0.33605,0.30006
4748,0.32606,0.26760,0.23895
4749,0.32606,0.26760,0.23895
4750,0.25394,0.20841,0.18610
4751,0.18782,0.15415,0.13764
4752,0.18782,0.15415,0.13764
4753,0.17969,0.14748,0.13169
4754,0.17170,0.14092,0.12583
4755,0.17170,0.14092,0.12583
4756,0.15037,0.12341,0.11020
4757,0.13017,0.10683,0.09539
4758,0.13017,0.10683,0.09539
4759,0.12247,0.10051,0.08975
4760,0.11497,0.09436,0.08425
4761,0.11497,0.09436,0.08425
4762,0.14667,0.12038,0.10749
4763,0.18137,0.14885,0.13291
4764,0.18137,0.14885,0.13291
4765,0.20096,0.16493,0.14727
4766,0.22127,0.18160,0.16215
4767,0.22127,0.18160,0.16215
4768,0.18752,0.15390,0.13742
4769,0.15587,0.12793,0.11423
4770,0.15587,0.12793,0.11423
4771,0.11434,0.09384,0.08379
4772,0.07839,0.06433,0.05744
4773,0.07839,0.06433,0.05744
4774,0.06325,0.05191,0.04635
4775,0.04965,0.04075,0.03638
4776,0.04965,0.04075,0.03638
4777,0.05132,0.04212,0.03761
4778,0.05302,0.04351,0.03886
4779,0.05302,0.04351,0.03886
4780,0.06436,0.05282,0.04716
4781,0.07673,0.06297,0.05623
4782,0.07673,0.06297,0.05623
4783,0.08341,0.06846,0.06113
4784,0.09035,0.07415,0.06621
4785,0.09035,0.07415,0.06621
4786,0.07199,0.05908,0.05276
4787,0.05557,0.04561,0.04072
4788,0.05557,0.04561,0.04072
4789,0.03466,0.02845,0.02540
4790,0.01889,0.01550,0.01384
4791,0.01889,0.01550,0.01384
4792,0.00565,0.00464,0.00414
4793,0.00686,0.00563,0.00503
4794,0.00686,0.00563,0.00503
4795,0.01346,0.01105,0.00986
4796,0.00000,0.00000,0.00000
4797,0.02432,0.01996,0.01782
4798,0.01386,0.01138,0.01016
4799,0.00730,0.00599,0.00535
4800,0.00730,0.00599,0.00535
4801,0.00529,0.00434,0.00388
4802,0.01739,0.01427,0.01274
4803,0.01739,0.01427,0.01274
4804,0.02880,0.02364,0.02111
4805,0.04346,0.03567,0.03185
4806,0.04346,0.03567,0.03185
4807,0.05460,0.04481,0.04001
4808,0.06695,0.05495,0.04907
4809,0.06695,0.05495,0.04907
4810,0.04839,0.03972,0.03546
4811,0.03282,0.02693,0.02405
4812,0.03282,0.02693,0.02405
4813,0.00759,0.00623,0.00557
4814,0.00785,0.00644,0.00575
4815,0.00785,0.00644,0.00575
4816,0.01069,0.00877,0.00783
4817,0.04910,0.04029,0.03598
4818,0.04910,0.04029,0.03598
4819,0.07456,0.06119,0.05464
4820,0.10482,0.08603,0.07682
4821,0.10482,0.08603,0.07682
4822,0.17731,0.14552,0.12994
4823,0.26326,0.21607,0.19293
4824,0.26326,0.21607,0.19293
4825,0.30413,0.24960,0.22288
4826,0.34656,0.28443,0.25397
4827,0.34656,0.28443,0.25397
4828,0.34221,0.28086,0.25079
4829,0.33788,0.27730,0.24761
4830,0.33788,0.27730,0.24761
4831,0.27455,0.22533,0.20120
4832,0.21535,0.17674,0.15782
4833,0.21535,0.17674,0.15782
4834,0.20134,0.16524,0.14755
4835,0.18766,0.15402,0.13752
4836,0.18766,0.15402,0.13752
4837,0.20036,0.16444,0.14683
4838,0.21335,0.17510,0.15635
4839,0.21335,0.17510,0.15635
4840,0.16370,0.13435,0.11996
4841,0.11927,0.09789,0.08741
4842,0.11927,0.09789,0.08741
4843,0.09572,0.07856,0.07014
4844,0.07446,0.06111,0.05457
4845,0.07446,0.06111,0.05457
4846,0.06982,0.05730,0.05117
4847,0.06531,0.05360,0.04786
4848,0.06531,0.05360,0.04786
4849,0.09805,0.08047,0.07186
4850,0.13646,0.11199,0.10000
4851,0.13646,0.11199,0.10000
4852,0.23510,0.19295,0.17229
4853,0.35016,0.28738,0.25661
4854,0.35016,0.28738,0.25661
4855,0.26781,0.21980,0.19626
4856,0.19261,0.15808,0.14115
4857,0.19261,0.15808,0.14115
4858,0.16494,0.13537,0.12087
4859,0.13895,0.11404,0.10183
4860,0.13895,0.11404,0.10183
4861,0.11530,0.09463,0.08450
4862,0.09354,0.07677,0.06855
4863,0.09354,0.07677,0.06855
4864,0.04740,0.03891,0.03474
4865,0.01693,0.01390,0.01241
4866,0.01693,0.01390,0.01241
4867,0.00995,0.00817,0.00729
4868,0.00570,0.00468,0.00418
4869,0.00570,0.00468,0.00418
4870,0.00457,0.00375,0.00335
4871,0.00000,0.00000,0.00000
4872,0.00925,0.00759,0.00678
4873,0.01679,0.01378,0.01230
4874,0.00000,0.00000,0.00000
4875,0.02794,0.02293,0.02048
4876,0.01029,0.00844,0.00754
4877,0.00432,0.00355,0.00317
4878,0.00432,0.00355,0.00317
4879,0.00523,0.00429,0.00383
4880,0.00768,0.00630,0.00563
4881,0.00768,0.00630,0.00563
4882,0.00518,0.00425,0.00379
4883,0.00432,0.00354,0.00316
4884,0.00432,0.00354,0.00316
4885,0.01347,0.01106,0.00987
4886,0.03990,0.03275,0.02924
4887,0.03990,0.03275,0.02924
4888,0.10031,0.08232,0.07351
4889,0.18363,0.15071,0.13457
4890,0.18363,0.15071,0.13457
4891,0.19356,0.15886,0.14185
4892,0.20368,0.16716,0.14926
4893,0.20368,0.16716,0.14926
4894,0.22023,0.18074,0.16139
4895,0.23721,0.19469,0.17384
4896,0.23721,0.19469,0.17384
4897,0.22595,0.18544,0.16559
4898,0.21488,0.17635,0.15747
4899,0.21488,0.17635,0.15747
4900,0.19576,0.16066,0.14346
4901,0.17729,0.14550,0.12992
4902,0.17729,0.14550,0.12992
4903,0.15345,0.12594,0.11245
4904,0.13098,0.10750,0.09599
4905,0.13098,0.10750,0.09599
4906,0.09457,0.07761,0.06930
4907,0.06348,0.05210,0.04652
4908,0.06348,0.05210,0.04652
4909,0.07303,0.05993,0.05352
4910,0.08319,0.06827,0.06096
4911,0.08319,0.06827,0.06096
4912,0.04472,0.03671,0.03278
4913,0.01826,0.01498,0.01338
4914,0.01826,0.01498,0.01338
4915,0.00829,0.00680,0.00607
4916,0.00436,0.00358,0.00320
4917,0.00436,0.00358,0.00320
4918,0.00520,0.00427,0.00381
4919,0.00876,0.00719,0.00642
4920,0.00876,0.00719,0.00642
4921,0.00481,0.00394,0.00352
4922,0.00478,0.00392,0.00350
4923,0.00478,0.00392,0.00350
4924,0.01402,0.01150,0.01027
4925,0.03426,0.02812,0.02511
4926,0.03426,0.02812,0.02511
4927,0.03889,0.03192,0.02850
4928,0.04382,0.03597,0.03211
4929,0.04382,0.03597,0.03211
4930,0.05924,0.04862,0.04341
4931,0.07685,0.06307,0.05632
4932,0.07685,0.06307,0.05632
4933,0.11302,0.09275,0.08282
4934,0.15492,0.12715,0.11353
4935,0.15492,0.12715,0.11353
4936,0.09246,0.07588,0.06776
4937,0.04472,0.03670,0.03277
4938,0.04472,0.03670,0.03277
4939,0.03146,0.02582,0.02305
4940,0.02068,0.01697,0.01515
4941,0.02068,0.01697,0.01515
4942,0.01815,0.01490,0.01330
4943,0.01583,0.01299,0.01160
4944,0.01583,0.01299,0.01160
4945,0.03477,0.02854,0.02548
4946,0.06179,0.05071,0.04528
4947,0.06179,0.05071,0.04528
4948,0.08989,0.07377,0.06587
4949,0.12257,0.10059,0.08982
4950,0.12257,0.10059,0.08982
4951,0.12272,0.10072,0.08993
4952,0.12287,0.10084,0.09005
4953,0.12287,0.10084,0.09005
4954,0.13108,0.10758,0.09606
4955,0.13951,0.11450,0.10224
4956,0.13951,0.11450,0.10224
4957,0.18221,0.14954,0.13353
4958,0.22899,0.18794,0.16781
4959,0.22899,0.18794,0.16781
4960,0.29725,0.24396,0.21783
4961,0.37025,0.30387,0.27133
4962,0.37025,0.30387,0.27133
4963,0.32234,0.26455,0.23622
4964,0.27621,0.22669,0.20242
4965,0.27621,0.22669,0.20242
4966,0.17117,0.14048,0.12544
4967,0.08651,0.07100,0.06340
4968,0.08651,0.07100,0.06340
4969,0.03593,0.02948,0.02633
4970,0.00831,0.00682,0.00609
4971,0.00831,0.00682,0.00609
4972,0.00450,0.00369,0.00330
4973,0.00566,0.00465,0.00415
4974,0.00566,0.00465,0.00415
4975,0.00577,0.00474,0.00423
4976,0.00589,0.00483,0.00431
4977,0.00589,0.00483,0.00431
4978,0.01252,0.01027,0.00917
4979,0.05017,0.04118,0.03677
4980,0.05017,0.04118,0.03677
4981,0.07726,0.06340,0.05662
4982,0.10958,0.08993,0.08030
4983,0.10958,0.08993,0.08030
4984,0.14297,0.11734,0.10478
4985,0.17984,0.14760,0.13179
4986,0.17984,0.14760,0.13179
4987,0.14915,0.12241,0.10930
4988,0.12078,0.09913,0.08851
4989,0.12078,0.09913,0.08851
4990,0.07887,0.06473,0.05780
4991,0.04524,0.03713,0.03316
4992,0.04524,0.03713,0.03316
4993,0.04452,0.03654,0.03262
4994,0.04379,0.03594,0.03209
4995,0.04379,0.03594,0.03209
4996,0.07858,0.06450,0.05759
4997,0.12240,0.10045,0.08970
4998,0.12240,0.10045,0.08970
4999,0.13414,0.11009,0.09831
5000,0.14633,0.12009,0.10723
5001,0.14633,0.12009,0.10723
5002,0.15544,0.12757,0.11391
5003,0.16477,0.13523,0.12075
5004,0.16477,0.13523,0.12075
5005,0.18513,0.15194,0.13567
5006,0.20635,0.16936,0.15122
5007,0.20635,0.16936,0.15122
5008,0.17444,0.14317,0.12784
5009,0.14459,0.11867,0.10596
5010,0.14459,0.11867,0.10596
5011,0.09955,0.08170,0.07295
5012,0.06201,0.05090,0.04545
5013,0.06201,0.05090,0.04545
5014,0.05972,0.04901,0.04376
5015,0.05746,0.04716,0.04211
5016,0.05746,0.04716,0.04211
5017,0.07392,0.06067,0.05417
5018,0.09228,0.07573,0.06762
5019,0.09228,0.07573,0.06762
5020,0.12529,0.10283,0.09182
5021,0.16237,0.13326,0.11899
5022,0.16237,0.13326,0.11899
5023,0.17077,0.14015,0.12514
5024,0.17932,0.14717,0.13141
5025,0.17932,0.14717,0.13141
5026,0.17797,0.14606,0.13042
5027,0.17662,0.14496,0.12944
5028,0.17662,0.14496,0.12944
5029,0.27021,0.22177,0.19802
5030,0.37502,0.30779,0.27483
5031,0.37502,0.30779,0.27483
5032,0.35146,0.28845,0.25756
5033,0.32826,0.26941,0.24056
5034,0.32826,0.26941,0.24056
5035,0.28865,0.23690,0.21154
5036,0.25056,0.20564,0.18362
5037,0.25056,0.20564,0.18362
5038,0.19039,0.15626,0.13953
5039,0.13650,0.11203,0.10003
5040,0.13650,0.11203,0.10003
5041,0.13841,0.11360,0.10143
5042,0.14034,0.11518,0.10284
5043,0.14034,0.11518,0.10284
5044,0.13890,0.11400,0.10179
5045,0.13747,0.11283,0.10075
5046,0.13747,0.11283,0.10075
5047,0.09511,0.07806,0.06970
5048,0.05977,0.04905,0.04380
5049,0.05977,0.04905,0.04380
5050,0.05992,0.04918,0.04391
5051,0.06008,0.04931,0.04403
5052,0.06008,0.04931,0.04403
5053,0.08646,0.07096,0.06336
5054,0.11706,0.09607,0.08579
5055,0.11706,0.09607,0.08579
5056,0.11187,0.09182,0.08198
5057,0.10678,0.08764,0.07826
5058,0.10678,0.08764,0.07826
5059,0.07974,0.06544,0.05844
5060,0.05633,0.04623,0.04128
5061,0.05633,0.04623,0.04128
5062,0.09568,0.07853,0.07012
5063,0.14390,0.11810,0.10545
5064,0.14390,0.11810,0.10545
5065,0.23050,0.18917,0.16892
5066,0.32985,0.27071,0.24172
5067,0.32985,0.27071,0.24172
5068,0.36175,0.29689,0.26510
5069,0.39428,0.32359,0.28894
5070,0.39428,0.32359,0.28894
5071,0.42487,0.34870,0.31136
5072,0.45580,0.37408,0.33403
5073,0.45580,0.37408,0.33403
5074,0.50179,0.41182,0.36773
5075,0.54799,0.44974,0.40159
5076,0.54799,0.44974,0.40159
5077,0.52795,0.43330,0.38690
5078,0.50793,0.41687,0.37223
5079,0.50793,0.41687,0.37223
5080,0.44136,0.36224,0.32345
5081,0.37612,0.30869,0.27563
5082,0.37612,0.30869,0.27563
5083,0.32485,0.26661,0.23806
5084,0.27558,0.22617,0.20195
5085,0.27558,0.22617,0.20195
5086,0.24724,0.20291,0.18119
5087,0.21991,0.18048,0.16116
5088,0.21991,0.18048,0.16116
5089,0.19289,0.15831,0.14136
5090,0.16719,0.13722,0.12252
5091,0.16719,0.13722,0.12252
5092,0.10444,0.08572,0.07654
5093,0.05488,0.04504,0.04022
5094,0.05488,0.04504,0.04022
5095,0.05332,0.04376,0.03908
5096,0.05179,0.04250,0.03795
5097,0.05179,0.04250,0.03795
5098,0.06128,0.05030,0.04491
5099,0.07153,0.05871,0.05242
5100,0.07153,0.05871,0.05242
5101,0.08520,0.06992,0.06244
5102,0.09992,0.08201,0.07323
5103,0.09992,0.08201,0.07323
5104,0.07514,0.06166,0.05506
5105,0.05363,0.04401,0.03930
5106,0.05363,0.04401,0.03930
5107,0.02663,0.02186,0.01952
5108,0.00984,0.00807,0.00721
5109,0.00984,0.00807,0.00721
5110,0.00448,0.00368,0.00329
5111,0.00680,0.00558,0.00498
5112,0.00680,0.00558,0.00498
5113,0.00433,0.00356,0.00318
5114,0.00762,0.00626,0.00559
5115,0.00762,0.00626,0.00559
5116,0.01347,0.01105,0.00987
5117,0.02206,0.01811,0.01617
5118,0.02206,0.01811,0.01617
5119,0.01390,0.01141,0.01019
5120,0.00817,0.00670,0.00598
5121,0.00817,0.00670,0.00598
5122,0.00510,0.00419,0.00374
5123,0.00436,0.00358,0.00319
5124,0.00436,0.00358,0.00319
5125,0.00485,0.00398,0.00356
5126,0.00708,0.00581,0.00519
5127,0.00708,0.00581,0.00519
5128,0.03294,0.02703,0.02414
5129,0.08268,0.06786,0.06059
5130,0.08268,0.06786,0.06059
5131,0.09159,0.07517,0.06712
5132,0.10091,0.08281,0.07395
5133,0.10091,0.08281,0.07395
5134,0.05548,0.04553,0.04066
5135,0.02335,0.01916,0.01711
5136,0.02335,0.01916,0.01711
5137,0.02366,0.01942,0.01734
5138,0.02398,0.01968,0.01757
5139,0.02398,0.01968,0.01757
5140,0.03134,0.02572,0.02297
5141,0.03977,0.03264,0.02914
5142,0.03977,0.03264,0.02914
5143,0.02205,0.01809,0.01616
5144,0.01020,0.00837,0.00747
5145,0.01020,0.00837,0.00747
5146,0.01102,0.00905,0.00808
5147,0.01190,0.00977,0.00872
5148,0.01190,0.00977,0.00872
5149,0.02756,0.02262,0.02019
5150,0.05095,0.04182,0.03734
5151,0.05095,0.04182,0.03734
5152,0.07711,0.06328,0.05651
5153,0.10812,0.08874,0.07924
5154,0.10812,0.08874,0.07924
5155,0.08169,0.06705,0.05987
5156,0.05866,0.04814,0.04299
5157,0.05866,0.04814,0.04299
5158,0.07871,0.06460,0.05768
5159,0.10141,0.08323,0.07432
5160,0.10141,0.08323,0.07432
5161,0.18356,0.15065,0.13452
5162,0.28256,0.23190,0.20707
5163,0.28256,0.23190,0.20707
5164,0.32163,0.26397,0.23570
5165,0.36197,0.29707,0.26526
5166,0.36197,0.29707,0.26526
5167,0.38735,0.31791,0.28387
5168,0.41307,0.33901,0.30271
5169,0.41307,0.33901,0.30271
5170,0.43228,0.35478,0.31679
5171,0.45162,0.37065,0.33096
5172,0.45162,0.37065,0.33096
5173,0.40158,0.32958,0.29429
5174,0.35264,0.28942,0.25843
5175,0.35264,0.28942,0.25843
5176,0.35688,0.29290,0.26153
5177,0.36112,0.29638,0.26465
5178,0.36112,0.29638,0.26465
5179,0.21911,0.17983,0.16057
5180,0.10388,0.08526,0.07613
5181,0.10388,0.08526,0.07613
5182,0.09329,0.07656,0.06836
5183,0.08320,0.06828,0.06097
5184,0.08320,0.06828,0.06097
5185,0.10621,0.08717,0.07784
5186,0.13160,0.10800,0.09644
5187,0.13160,0.10800,0.09644
5188,0.14633,0.12010,0.10724
5189,0.16168,0.13270,0.11849
5190,0.16168,0.13270,0.11849
5191,0.18706,0.15352,0.13708
5192,0.21377,0.17544,0.15666
5193,0.21377,0.17544,0.15666
5194,0.26741,0.21946,0.19596
5195,0.32457,0.26638,0.23785
5196,0.32457,0.26638,0.23785
5197,0.33959,0.27871,0.24886
5198,0.35477,0.29117,0.25999
5199,0.35477,0.29117,0.25999
5200,0.29493,0.24206,0.21614
5201,0.23836,0.19562,0.17468
5202,0.23836,0.19562,0.17468
5203,0.17100,0.14034,0.12531
5204,0.11250,0.09233,0.08245
5205,0.11250,0.09233,0.08245
5206,0.07986,0.06555,0.05853
5207,0.05238,0.04299,0.03839
5208,0.05238,0.04299,0.03839
5209,0.05053,0.04147,0.03703
5210,0.04872,0.03998,0.03570
5211,0.04872,0.03998,0.03570
5212,0.04731,0.03883,0.03467
5213,0.04592,0.03768,0.03365
5214,0.04592,0.03768,0.03365
5215,0.04091,0.03358,0.02998
5216,0.03620,0.02971,0.02653
5217,0.03620,0.02971,0.02653
5218,0.04394,0.03606,0.03220
5219,0.05244,0.04304,0.03843
5220,0.05244,0.04304,0.03843
5221,0.06991,0.05738,0.05123
5222,0.08969,0.07361,0.06573
5223,0.08969,0.07361,0.06573
5224,0.08882,0.07290,0.06509
5225,0.08796,0.07219,0.06446
5226,0.08796,0.07219,0.06446
5227,0.09129,0.07493,0.06690
5228,0.09468,0.07771,0.06939
5229,0.09468,0.07771,0.06939
5230,0.16476,0.13522,0.12074
5231,0.24890,0.20428,0.18240
5232,0.24890,0.20428,0.18240
5233,0.32683,0.26823,0.23951
5234,0.40985,0.33637,0.30035
5235,0.40985,0.33637,0.30035
5236,0.45890,0.37663,0.33630
5237,0.50854,0.41737,0.37268
5238,0.50854,0.41737,0.37268
5239,0.51242,0.42055,0.37552
5240,0.51630,0.42374,0.37837
5241,0.51630,0.42374,0.37837
5242,0.47986,0.39383,0.35166
5243,0.44365,0.36411,0.32512
5244,0.44365,0.36411,0.32512
5245,0.42377,0.34779,0.31055
5246,0.40402,0.33159,0.29608
5247,0.40402,0.33159,0.29608
5248,0.29990,0.24613,0.21978
5249,0.20509,0.16832,0.15030
5250,0.20509,0.16832,0.15030
5251,0.14151,0.11614,0.10370
5252,0.08779,0.07205,0.06433
5253,0.08779,0.07205,0.06433
5254,0.04911,0.04031,0.03599
5255,0.02159,0.01772,0.01582
5256,0.02159,0.01772,0.01582
5257,0.01301,0.01068,0.00953
5258,0.00728,0.00597,0.00533
5259,0.00728,0.00597,0.00533
5260,0.01630,0.01338,0.01195
5261,0.03098,0.02542,0.02270
5262,0.03098,0.02542,0.02270
5263,0.06079,0.04989,0.04455
5264,0.10002,0.08209,0.07330
5265,0.10002,0.08209,0.07330
5266,0.13442,0.11032,0.09851
5267,0.17285,0.14186,0.12667
5268,0.17285,0.14186,0.12667
5269,0.22815,0.18725,0.16720
5270,0.28841,0.23671,0.21136
5271,0.28841,0.23671,0.21136
5272,0.32443,0.26627,0.23776
5273,0.36151,0.29670,0.26493
