hour,nl_node_1,nl_node_2,nl_node_3
4264,1.00057,0.64866,0.41047
4265,0.87245,0.56560,0.35790
4266,0.74432,0.48254,0.30534
4267,0.56983,0.36942,0.23376
4268,0.39535,0.25630,0.16218
4269,0.22086,0.14318,0.09060
4270,0.15262,0.09894,0.06261
4271,0.08439,0.05471,0.03462
4272,0.01616,0.01047,0.00663
4273,0.01077,0.00698,0.00442
4274,0.00539,0.00349,0.00221
4275,0.00000,0.00000,0.00000
4276,0.03205,0.02078,0.01315
4277,0.06411,0.04156,0.02630
4278,0.09616,0.06234,0.03945
4279,0.24295,0.15750,0.09967
4280,0.38974,0.25267,0.15988
4281,0.53653,0.34783,0.22010
4282,0.69841,0.45278,0.28651
4283,0.86030,0.55772,0.35292
4284,1.02218,0.66267,0.41933
4285,1.05582,0.68448,0.43313
4286,1.08945,0.70628,0.44693
4287,1.12309,0.72809,0.46072
4288,0.99426,0.64457,0.40788
4289,0.86544,0.56106,0.35503
4290,0.73661,0.47754,0.30218
4291,0.56337,0.36523,0.23111
4292,0.39013,0.25292,0.16004
4293,0.21689,0.14060,0.08897
4294,0.14988,0.09717,0.06149
4295,0.08288,0.05373,0.03400
4296,0.01588,0.01029,0.00651
4297,0.01059,0.00686,0.00434
4298,0.00529,0.00343,0.00217
4299,0.00000,0.00000,0.00000
4300,0.02994,0.01941,0.01228
4301,0.05988,0.03882,0.02457
4302,0.08982,0.05823,0.03685
4303,0.22612,0.14659,0.09276
4304,0.36241,0.23495,0.14867
4305,0.49870,0.32331,0.20458
4306,0.64781,0.41997,0.26575
4307,0.79692,0.51663,0.32692
4308,0.94602,0.61330,0.38809
4309,0.97426,0.63160,0.39967
4310,1.00250,0.64991,0.41125
4311,1.03073,0.66822,0.42284
4312,0.91495,0.59316,0.37534
4313,0.79918,0.51810,0.32785
4314,0.68340,0.44304,0.28035
4315,0.52398,0.33969,0.21495
4316,0.36457,0.23635,0.14956
4317,0.20516,0.13300,0.08416
4318,0.14192,0.09201,0.05822
4319,0.07869,0.05101,0.03228
4320,0.01545,0.01002,0.00634
4321,0.01030,0.00668,0.00423
4322,0.00515,0.00334,0.00211
4323,0.00000,0.00000,0.00000
4324,0.02300,0.01491,0.00944
4325,0.04600,0.02982,0.01887
4326,0.06900,0.04473,0.02831
4327,0.18057,0.11706,0.07407
4328,0.29213,0.18939,0.11984
4329,0.40370,0.26171,0.16561
4330,0.52962,0.34335,0.21727
4331,0.65554,0.42498,0.26892
4332,0.78146,0.50662,0.32058
4333,0.79698,0.51667,0.32694
4334,0.81249,0.52673,0.33331
4335,0.82801,0.53679,0.33967
4336,0.72232,0.46827,0.29632
4337,0.61662,0.39975,0.25296
4338,0.51093,0.33123,0.20960
4339,0.38892,0.25213,0.15955
4340,0.26691,0.17303,0.10949
4341,0.14489,0.09393,0.05944
4342,0.10020,0.06496,0.04110
4343,0.05550,0.03598,0.02277
4344,0.01081,0.00701,0.00443
4345,0.00721,0.00467,0.00296
4346,0.00360,0.00234,0.00148
4347,0.00000,0.00000,0.00000
4348,0.02383,0.01545,0.00977
4349,0.04765,0.03089,0.01955
4350,0.07148,0.04634,0.02932
4351,0.18815,0.12197,0.07718
4352,0.30482,0.19761,0.12505
4353,0.42149,0.27325,0.17291
4354,0.54694,0.35458,0.22437
4355,0.67240,0.43591,0.27584
4356,0.79785,0.51724,0.32730
4357,0.81523,0.52851,0.33443
4358,0.83261,0.53978,0.34156
4359,0.85000,0.55104,0.34869
4360,0.74743,0.48455,0.30662
4361,0.64486,0.41806,0.26454
4362,0.54229,0.35156,0.22246
4363,0.41420,0.26852,0.16992
4364,0.28610,0.18548,0.11737
4365,0.15801,0.10244,0.06482
4366,0.10925,0.07083,0.04482
4367,0.06050,0.03922,0.02482
4368,0.01175,0.00762,0.00482
4369,0.00783,0.00508,0.00321
4370,0.00392,0.00254,0.00161
4371,0.00000,0.00000,0.00000
4372,0.02810,0.01822,0.01153
4373,0.05621,0.03644,0.02306
4374,0.08431,0.05466,0.03459
4375,0.21954,0.14233,0.09006
4376,0.35478,0.23000,0.14554
4377,0.49001,0.31767,0.20102
4378,0.63939,0.41451,0.26230
4379,0.78877,0.51135,0.32358
4380,0.93815,0.60819,0.38486
4381,0.94979,0.61574,0.38963
4382,0.96143,0.62329,0.39441
4383,0.97308,0.63084,0.39919
4384,0.85637,0.55518,0.35131
4385,0.73967,0.47952,0.30343
4386,0.62296,0.40386,0.25556
4387,0.47745,0.30953,0.19587
4388,0.33194,0.21519,0.13617
4389,0.18643,0.12086,0.07648
4390,0.12905,0.08366,0.05294
4391,0.07167,0.04646,0.02940
4392,0.01429,0.00927,0.00586
4393,0.00953,0.00618,0.00391
4394,0.00476,0.00309,0.00195
4395,0.00000,0.00000,0.00000
4396,0.02663,0.01726,0.01092
4397,0.05326,0.03453,0.02185
4398,0.07988,0.05179,0.03277
4399,0.21021,0.13628,0.08624
4400,0.34054,0.22077,0.13970
4401,0.47087,0.30526,0.19316
4402,0.61384,0.39795,0.25182
4403,0.75682,0.49064,0.31047
4404,0.89980,0.58333,0.36912
4405,0.88470,0.57354,0.36293
4406,0.86959,0.56375,0.35673
4407,0.85449,0.55396,0.35054
4408,0.73826,0.47861,0.30286
4409,0.62202,0.40325,0.25517
4410,0.50578,0.32790,0.20749
4411,0.38466,0.24937,0.15780
4412,0.26353,0.17084,0.10811
4413,0.14240,0.09232,0.05842
4414,0.09780,0.06341,0.04012
4415,0.05321,0.03449,0.02183
4416,0.00861,0.00558,0.00353
4417,0.00574,0.00372,0.00236
4418,0.00287,0.00186,0.00118
4419,0.00000,0.00000,0.00000
4420,0.02565,0.01663,0.01052
4421,0.05130,0.03325,0.02104
4422,0.07694,0.04988,0.03156
4423,0.21258,0.13781,0.08721
4424,0.34822,0.22575,0.14285
4425,0.48385,0.31368,0.19849
4426,0.63751,0.41329,0.26153
4427,0.79116,0.51290,0.32456
4428,0.94482,0.61252,0.38759
4429,0.98582,0.63910,0.40441
4430,1.02682,0.66568,0.42123
4431,1.06782,0.69226,0.43805
4432,0.94875,0.61507,0.38921
4433,0.82969,0.53788,0.34036
4434,0.71062,0.46069,0.29152
4435,0.54326,0.35219,0.22286
4436,0.37590,0.24369,0.15421
4437,0.20854,0.13519,0.08555
4438,0.14396,0.09333,0.05906
4439,0.07938,0.05146,0.03256
4440,0.01479,0.00959,0.00607
4441,0.00986,0.00639,0.00405
4442,0.00493,0.00320,0.00202
4443,0.00000,0.00000,0.00000
4444,0.02166,0.01404,0.00888
4445,0.04331,0.02808,0.01777
4446,0.06497,0.04212,0.02665
4447,0.14467,0.09379,0.05935
4448,0.22437,0.14546,0.09204
4449,0.30407,0.19713,0.12474
4450,0.39918,0.25878,0.16376
4451,0.49428,0.32044,0.20277
4452,0.58939,0.38210,0.24179
4453,0.63256,0.41008,0.25949
4454,0.67572,0.43806,0.27720
4455,0.71889,0.46605,0.29491
4456,0.66060,0.42826,0.27100
4457,0.60230,0.39047,0.24708
4458,0.54401,0.35268,0.22317
4459,0.42190,0.27352,0.17308
4460,0.29980,0.19435,0.12299
4461,0.17769,0.11519,0.07289
4462,0.12318,0.07986,0.05053
4463,0.06868,0.04452,0.02817
4464,0.01417,0.00919,0.00581
4465,0.00945,0.00613,0.00388
4466,0.00473,0.00306,0.00194
4467,0.00000,0.00000,0.00000
4468,0.02624,0.01701,0.01076
4469,0.05248,0.03402,0.02153
4470,0.07872,0.05104,0.03229
4471,0.20534,0.13312,0.08424
4472,0.33195,0.21520,0.13618
4473,0.45856,0.29728,0.18812
4474,0.59936,0.38856,0.24587
4475,0.74015,0.47983,0.30363
4476,0.88095,0.57111,0.36139
4477,0.90168,0.58455,0.36990
4478,0.92242,0.59800,0.37840
4479,0.94315,0.61144,0.38691
4480,0.83149,0.53905,0.34110
4481,0.71983,0.46666,0.29529
4482,0.60816,0.39427,0.24949
4483,0.46645,0.30239,0.19135
4484,0.32473,0.21052,0.13321
4485,0.18301,0.11864,0.07508
4486,0.12710,0.08239,0.05214
4487,0.07118,0.04615,0.02920
4488,0.01527,0.00990,0.00626
4489,0.01018,0.00660,0.00418
4490,0.00509,0.00330,0.00209
4491,0.00000,0.00000,0.00000
4492,0.02970,0.01926,0.01219
4493,0.05941,0.03851,0.02437
4494,0.08911,0.05777,0.03656
4495,0.23476,0.15219,0.09630
4496,0.38040,0.24661,0.15605
4497,0.52605,0.34103,0.21580
4498,0.68849,0.44634,0.28244
4499,0.85093,0.55165,0.34908
4500,1.01336,0.65696,0.41571
4501,1.04320,0.67630,0.42795
4502,1.07304,0.69565,0.44020
4503,1.10288,0.71499,0.45244
4504,0.97185,0.63004,0.39868
4505,0.84082,0.54510,0.34493
4506,0.70979,0.46015,0.29118
4507,0.54132,0.35093,0.22207
4508,0.37285,0.24171,0.15295
4509,0.20437,0.13249,0.08384
4510,0.14096,0.09139,0.05783
4511,0.07755,0.05028,0.03181
4512,0.01414,0.00917,0.00580
4513,0.00943,0.00611,0.00387
4514,0.00471,0.00306,0.00193
4515,0.00000,0.00000,0.00000
4516,0.02461,0.01595,0.01010
4517,0.04922,0.03191,0.02019
4518,0.07383,0.04786,0.03029
4519,0.21395,0.13871,0.08777
4520,0.35408,0.22955,0.14525
4521,0.49420,0.32039,0.20274
4522,0.63766,0.41339,0.26159
4523,0.78112,0.50639,0.32044
4524,0.92457,0.59939,0.37929
4525,0.95610,0.61983,0.39222
4526,0.98764,0.64028,0.40516
4527,1.01917,0.66072,0.41809
4528,0.90243,0.58504,0.37020
4529,0.78570,0.50936,0.32232
4530,0.66896,0.43368,0.27443
4531,0.51073,0.33110,0.20952
4532,0.35250,0.22852,0.14461
4533,0.19427,0.12594,0.07969
4534,0.13406,0.08691,0.05500
4535,0.07386,0.04788,0.03030
4536,0.01365,0.00885,0.00560
4537,0.00910,0.00590,0.00373
4538,0.00455,0.00295,0.00187
4539,0.00000,0.00000,0.00000
4540,0.02857,0.01852,0.01172
4541,0.05713,0.03704,0.02344
4542,0.08570,0.05556,0.03516
4543,0.22640,0.14677,0.09288
4544,0.36710,0.23799,0.15060
4545,0.50780,0.32920,0.20832
4546,0.66901,0.43371,0.27445
4547,0.83022,0.53822,0.34058
4548,0.99143,0.64273,0.40671
4549,1.01587,0.65858,0.41674
4550,1.04032,0.67443,0.42677
4551,1.06477,0.69028,0.43680
4552,0.93245,0.60450,0.38252
4553,0.80013,0.51872,0.32824
4554,0.66780,0.43293,0.27395
4555,0.50831,0.32953,0.20852
4556,0.34881,0.22613,0.14309
4557,0.18931,0.12273,0.07766
4558,0.13061,0.08467,0.05358
4559,0.07191,0.04662,0.02950
4560,0.01322,0.00857,0.00542
4561,0.00881,0.00571,0.00361
4562,0.00441,0.00286,0.00181
4563,0.00000,0.00000,0.00000
4564,0.02790,0.01809,0.01145
4565,0.05581,0.03618,0.02289
4566,0.08371,0.05427,0.03434
4567,0.22562,0.14627,0.09256
4568,0.36753,0.23827,0.15077
4569,0.50945,0.33027,0.20899
4570,0.66985,0.43426,0.27479
4571,0.83025,0.53825,0.34059
4572,0.99066,0.64223,0.40640
4573,1.01912,0.66069,0.41807
4574,1.04759,0.67914,0.42975
4575,1.07605,0.69760,0.44143
4576,0.94535,0.61286,0.38781
4577,0.81465,0.52813,0.33419
4578,0.68395,0.44340,0.28058
4579,0.51979,0.33698,0.21323
4580,0.35564,0.23056,0.14589
4581,0.19148,0.12413,0.07855
4582,0.13158,0.08530,0.05398
4583,0.07169,0.04647,0.02941
4584,0.01179,0.00764,0.00484
4585,0.00786,0.00510,0.00322
4586,0.00393,0.00255,0.00161
4587,0.00000,0.00000,0.00000
4588,0.02537,0.01645,0.01041
4589,0.05073,0.03289,0.02081
4590,0.07610,0.04934,0.03122
4591,0.21472,0.13920,0.08809
4592,0.35335,0.22907,0.14495
4593,0.49197,0.31894,0.20182
4594,0.65021,0.42152,0.26673
4595,0.80844,0.52411,0.33165
4596,0.96668,0.62669,0.39656
4597,0.96687,0.62681,0.39664
4598,0.96707,0.62694,0.39672
4599,0.96726,0.62707,0.39680
4600,0.84630,0.54865,0.34718
4601,0.72534,0.47023,0.29755
4602,0.60437,0.39181,0.24793
4603,0.46177,0.29936,0.18943
4604,0.31916,0.20691,0.13093
4605,0.17656,0.11446,0.07243
4606,0.12159,0.07882,0.04988
4607,0.06662,0.04319,0.02733
4608,0.01165,0.00755,0.00478
4609,0.00777,0.00504,0.00319
4610,0.00388,0.00252,0.00159
4611,0.00000,0.00000,0.00000
4612,0.01571,0.01018,0.00644
4613,0.03142,0.02037,0.01289
4614,0.04713,0.03055,0.01933
4615,0.13593,0.08813,0.05576
4616,0.22474,0.14570,0.09220
4617,0.31355,0.20327,0.12863
4618,0.43425,0.28152,0.17814
4619,0.55496,0.35977,0.22766
4620,0.67566,0.43803,0.27718
4621,0.69341,0.44953,0.28446
4622,0.71116,0.46104,0.29174
4623,0.72891,0.47255,0.29902
4624,0.65077,0.42189,0.26697
4625,0.57263,0.37123,0.23491
4626,0.49449,0.32058,0.20286
4627,0.38001,0.24636,0.15589
4628,0.26552,0.17214,0.10893
4629,0.15104,0.09792,0.06196
4630,0.10391,0.06736,0.04263
4631,0.05677,0.03681,0.02329
4632,0.00964,0.00625,0.00395
4633,0.00643,0.00417,0.00264
4634,0.00321,0.00208,0.00132
4635,0.00000,0.00000,0.00000
4636,0.01656,0.01073,0.00679
4637,0.03311,0.02147,0.01358
4638,0.04967,0.03220,0.02037
4639,0.15634,0.10136,0.06414
4640,0.26302,0.17051,0.10790
4641,0.36970,0.23967,0.15166
4642,0.52653,0.34135,0.21600
4643,0.68336,0.44302,0.28034
4644,0.84020,0.54469,0.34467
4645,0.86563,0.56118,0.35511
4646,0.89107,0.57767,0.36555
4647,0.91651,0.59417,0.37598
4648,0.80321,0.52071,0.32950
4649,0.68990,0.44726,0.28302
4650,0.57660,0.37380,0.23654
4651,0.43862,0.28435,0.17994
4652,0.30064,0.19491,0.12333
4653,0.16267,0.10546,0.06673
4654,0.11172,0.07243,0.04583
4655,0.06078,0.03940,0.02493
4656,0.00983,0.00637,0.00403
4657,0.00655,0.00425,0.00269
4658,0.00328,0.00212,0.00134
4659,0.00000,0.00000,0.00000
4660,0.02434,0.01578,0.00999
4661,0.04869,0.03156,0.01997
4662,0.07303,0.04734,0.02996
4663,0.20867,0.13528,0.08560
4664,0.34432,0.22322,0.14125
4665,0.47996,0.31116,0.19690
4666,0.61310,0.39747,0.25151
4667,0.74623,0.48378,0.30613
4668,0.87937,0.57009,0.36074
4669,0.90311,0.58548,0.37048
4670,0.92686,0.60088,0.38023
4671,0.95061,0.61627,0.38997
4672,0.82212,0.53297,0.33726
4673,0.69364,0.44968,0.28455
4674,0.56515,0.36638,0.23184
4675,0.42101,0.27294,0.17271
4676,0.27687,0.17949,0.11358
4677,0.13273,0.08605,0.05445
4678,0.08939,0.05795,0.03667
4679,0.04604,0.02985,0.01889
4680,0.00270,0.00175,0.00111
4681,0.00180,0.00117,0.00074
4682,0.00090,0.00058,0.00037
4683,0.00000,0.00000,0.00000
4684,0.02381,0.01544,0.00977
4685,0.04762,0.03087,0.01953
4686,0.07143,0.04631,0.02930
4687,0.19670,0.12752,0.08069
4688,0.32197,0.20873,0.13208
4689,0.44723,0.28994,0.18347
4690,0.58997,0.38247,0.24202
4691,0.73271,0.47501,0.30058
4692,0.87545,0.56754,0.35913
4693,0.88570,0.57419,0.36334
4694,0.89594,0.58083,0.36754
4695,0.90619,0.58748,0.37175
4696,0.81281,0.52694,0.33344
4697,0.71943,0.46640,0.29513
4698,0.62604,0.40586,0.25682
4699,0.48319,0.31325,0.19822
4700,0.34035,0.22064,0.13962
4701,0.19750,0.12803,0.08102
4702,0.13612,0.08825,0.05584
4703,0.07475,0.04846,0.03067
4704,0.01338,0.00868,0.00549
4705,0.00892,0.00578,0.00366
4706,0.00446,0.00289,0.00183
4707,0.00000,0.00000,0.00000
4708,0.02568,0.01665,0.01053
4709,0.05136,0.03329,0.02107
4710,0.07703,0.04994,0.03160
4711,0.19763,0.12812,0.08107
4712,0.31823,0.20630,0.13055
4713,0.43882,0.28449,0.18002
4714,0.55647,0.36076,0.22828
4715,0.67412,0.43703,0.27655
4716,0.79177,0.51330,0.32481
4717,0.81424,0.52787,0.33403
4718,0.83671,0.54243,0.34324
4719,0.85918,0.55700,0.35246
4720,0.76204,0.49402,0.31261
4721,0.66489,0.43104,0.27276
4722,0.56774,0.36806,0.23290
4723,0.43356,0.28108,0.17786
4724,0.29939,0.19409,0.12282
4725,0.16521,0.10710,0.06777
4726,0.11379,0.07377,0.04668
4727,0.06237,0.04043,0.02559
4728,0.01095,0.00710,0.00449
4729,0.00730,0.00473,0.00299
4730,0.00365,0.00237,0.00150
4731,0.00000,0.00000,0.00000
4732,0.02529,0.01640,0.01038
4733,0.05058,0.03279,0.02075
4734,0.07588,0.04919,0.03113
4735,0.20134,0.13052,0.08259
4736,0.32680,0.21186,0.13406
4737,0.45226,0.29320,0.18553
4738,0.56563,0.36669,0.23204
4739,0.67900,0.44019,0.27855
4740,0.79237,0.51369,0.32506
4741,0.84133,0.54543,0.34514
4742,0.89029,0.57717,0.36523
4743,0.93925,0.60891,0.38531
4744,0.84544,0.54809,0.34683
4745,0.75163,0.48728,0.30834
4746,0.65782,0.42646,0.26986
4747,0.50277,0.32594,0.20625
4748,0.34772,0.22542,0.14264
4749,0.19267,0.12490,0.07904
4750,0.13264,0.08599,0.05441
4751,0.07261,0.04707,0.02979
4752,0.01258,0.00815,0.00516
4753,0.00838,0.00544,0.00344
4754,0.00419,0.00272,0.00172
4755,0.00000,0.00000,0.00000
4756,0.02460,0.01595,0.01009
4757,0.04920,0.03189,0.02018
4758,0.07380,0.04784,0.03027
4759,0.20580,0.13342,0.08443
4760,0.33781,0.21900,0.13858
4761,0.46981,0.30458,0.19273
4762,0.62023,0.40209,0.25444
4763,0.77066,0.49961,0.31615
4764,0.92108,0.59713,0.37785
4765,0.95213,0.61726,0.39059
4766,0.98318,0.63739,0.40333
4767,1.01423,0.65752,0.41607
4768,0.90439,0.58631,0.37101
4769,0.79455,0.51510,0.32595
4770,0.68471,0.44389,0.28089
4771,0.52385,0.33961,0.21490
4772,0.36299,0.23532,0.14891
4773,0.20213,0.13104,0.08292
4774,0.13889,0.09004,0.05698
4775,0.07565,0.04904,0.03103
4776,0.01240,0.00804,0.00509
4777,0.00827,0.00536,0.00339
4778,0.00413,0.00268,0.00170
4779,0.00000,0.00000,0.00000
4780,0.02463,0.01596,0.01010
4781,0.04925,0.03193,0.02020
4782,0.07388,0.04789,0.03031
4783,0.21380,0.13860,0.08771
4784,0.35372,0.22931,0.14511
4785,0.49364,0.32002,0.20250
4786,0.65671,0.42574,0.26940
4787,0.81978,0.53146,0.33630
4788,0.98285,0.63717,0.40320
4789,1.01612,0.65874,0.41684
4790,1.04938,0.68030,0.43049
4791,1.08264,0.70187,0.44413
4792,0.95525,0.61928,0.39187
4793,0.82786,0.53669,0.33961
4794,0.70046,0.45411,0.28735
4795,0.53282,0.34542,0.21858
4796,0.36518,0.23674,0.14981
4797,0.19753,0.12806,0.08103
4798,0.13557,0.08789,0.05561
4799,0.07360,0.04772,0.03019
4800,0.01164,0.00754,0.00477
4801,0.00776,0.00503,0.00318
4802,0.00388,0.00251,0.00159
4803,0.00000,0.00000,0.00000
4804,0.01837,0.01191,0.00753
4805,0.03673,0.02381,0.01507
4806,0.05510,0.03572,0.02260
4807,0.16695,0.10823,0.06849
4808,0.27880,0.18075,0.11437
4809,0.39066,0.25326,0.16026
4810,0.52914,0.34304,0.21707
4811,0.66763,0.43282,0.27388
4812,0.80612,0.52260,0.33069
4813,0.84699,0.54910,0.34746
4814,0.88786,0.57559,0.36423
4815,0.92873,0.60209,0.38099
4816,0.80022,0.51878,0.32828
4817,0.67172,0.43547,0.27556
4818,0.54322,0.35216,0.22284
4819,0.40575,0.26304,0.16645
4820,0.26828,0.17392,0.11006
4821,0.13081,0.08480,0.05366
4822,0.08942,0.05797,0.03668
4823,0.04802,0.03113,0.01970
4824,0.00663,0.00430,0.00272
4825,0.00442,0.00286,0.00181
4826,0.00221,0.00143,0.00091
4827,0.00000,0.00000,0.00000
4828,0.02111,0.01369,0.00866
4829,0.04222,0.02737,0.01732
4830,0.06333,0.04106,0.02598
4831,0.18958,0.12290,0.07777
4832,0.31583,0.20475,0.12956
4833,0.44207,0.28659,0.18135
4834,0.58705,0.38058,0.24083
4835,0.73204,0.47457,0.30030
4836,0.87702,0.56856,0.35978
4837,0.87871,0.56966,0.36047
4838,0.88040,0.57076,0.36117
4839,0.88209,0.57185,0.36186
4840,0.73527,0.47667,0.30163
4841,0.58845,0.38149,0.24140
4842,0.44163,0.28630,0.18117
4843,0.32464,0.21046,0.13318
4844,0.20766,0.13462,0.08519
4845,0.09067,0.05878,0.03720
4846,0.06152,0.03988,0.02524
4847,0.03236,0.02098,0.01327
4848,0.00320,0.00207,0.00131
4849,0.00213,0.00138,0.00087
4850,0.00107,0.00069,0.00044
4851,0.00000,0.00000,0.00000
4852,0.01730,0.01122,0.00710
4853,0.03461,0.02244,0.01420
4854,0.05191,0.03366,0.02130
4855,0.18018,0.11681,0.07391
4856,0.30844,0.19996,0.12653
4857,0.43670,0.28311,0.17915
4858,0.57415,0.37222,0.23553
4859,0.71159,0.46132,0.29192
4860,0.84904,0.55042,0.34830
4861,0.84304,0.54654,0.34584
4862,0.83705,0.54265,0.34338
4863,0.83105,0.53877,0.34092
4864,0.72406,0.46940,0.29703
4865,0.61707,0.40004,0.25314
4866,0.51008,0.33068,0.20925
4867,0.38879,0.25205,0.15949
4868,0.26750,0.17342,0.10974
4869,0.14621,0.09479,0.05998
4870,0.10050,0.06515,0.04123
4871,0.05478,0.03552,0.02247
4872,0.00907,0.00588,0.00372
4873,0.00604,0.00392,0.00248
4874,0.00302,0.00196,0.00124
4875,0.00000,0.00000,0.00000
4876,0.02188,0.01419,0.00898
4877,0.04376,0.02837,0.01795
4878,0.06564,0.04256,0.02693
4879,0.19969,0.12946,0.08192
4880,0.33374,0.21636,0.13691
4881,0.46779,0.30327,0.19190
4882,0.61057,0.39583,0.25047
4883,0.75335,0.48839,0.30905
4884,0.89612,0.58095,0.36762
4885,0.91205,0.59128,0.37415
4886,0.92798,0.60160,0.38069
4887,0.94391,0.61193,0.38722
4888,0.82624,0.53564,0.33895
4889,0.70857,0.45936,0.29068
4890,0.59090,0.38307,0.24240
4891,0.44817,0.29055,0.18385
4892,0.30545,0.19802,0.12530
4893,0.16272,0.10549,0.06675
4894,0.11150,0.07229,0.04574
4895,0.06028,0.03908,0.02473
4896,0.00906,0.00587,0.00372
4897,0.00604,0.00391,0.00248
4898,0.00302,0.00196,0.00124
4899,0.00000,0.00000,0.00000
4900,0.01501,0.00973,0.00616
4901,0.03002,0.01946,0.01232
4902,0.04503,0.02919,0.01847
4903,0.13619,0.08829,0.05587
4904,0.22735,0.14739,0.09326
4905,0.31851,0.20648,0.13066
4906,0.45054,0.29208,0.18482
4907,0.58257,0.37768,0.23899
4908,0.71460,0.46327,0.29315
4909,0.79031,0.51235,0.32421
4910,0.86601,0.56143,0.35526
4911,0.94172,0.61051,0.38632
4912,0.84980,0.55092,0.34862
4913,0.75789,0.49133,0.31091
4914,0.66598,0.43175,0.27320
4915,0.50701,0.32869,0.20799
4916,0.34804,0.22563,0.14278
4917,0.18907,0.12257,0.07756
4918,0.12944,0.08391,0.05310
4919,0.06981,0.04526,0.02864
4920,0.01018,0.00660,0.00418
4921,0.00679,0.00440,0.00278
4922,0.00339,0.00220,0.00139
4923,0.00000,0.00000,0.00000
4924,0.01685,0.01092,0.00691
4925,0.03369,0.02184,0.01382
4926,0.05054,0.03276,0.02073
4927,0.15407,0.09988,0.06320
4928,0.25760,0.16700,0.10567
4929,0.36113,0.23412,0.14815
4930,0.47273,0.30646,0.19393
4931,0.58432,0.37881,0.23971
4932,0.69592,0.45116,0.28549
4933,0.72627,0.47084,0.29794
4934,0.75662,0.49051,0.31039
4935,0.78697,0.51019,0.32284
4936,0.69191,0.44856,0.28384
4937,0.59684,0.38693,0.24484
4938,0.50178,0.32530,0.20584
4939,0.37996,0.24633,0.15587
4940,0.25815,0.16736,0.10590
4941,0.13634,0.08839,0.05593
4942,0.09356,0.06065,0.03838
4943,0.05078,0.03292,0.02083
4944,0.00801,0.00519,0.00329
4945,0.00534,0.00346,0.00219
4946,0.00267,0.00173,0.00110
4947,0.00000,0.00000,0.00000
4948,0.00659,0.00427,0.00270
4949,0.01318,0.00855,0.00541
4950,0.01977,0.01282,0.00811
4951,0.07167,0.04646,0.02940
4952,0.12356,0.08011,0.05069
4953,0.17546,0.11375,0.07198
4954,0.28586,0.18532,0.11727
4955,0.39626,0.25689,0.16256
4956,0.50666,0.32846,0.20785
4957,0.55075,0.35705,0.22594
4958,0.59485,0.38564,0.24402
4959,0.63894,0.41422,0.26211
4960,0.57330,0.37167,0.23519
4961,0.50766,0.32911,0.20826
4962,0.44202,0.28656,0.18133
4963,0.33746,0.21877,0.13844
4964,0.23290,0.15099,0.09554
4965,0.12834,0.08320,0.05265
4966,0.08785,0.05695,0.03604
4967,0.04736,0.03071,0.01943
4968,0.00688,0.00446,0.00282
4969,0.00458,0.00297,0.00188
4970,0.00229,0.00149,0.00094
4971,0.00000,0.00000,0.00000
4972,0.01141,0.00740,0.00468
4973,0.02281,0.01479,0.00936
4974,0.03422,0.02219,0.01404
4975,0.13603,0.08819,0.05580
4976,0.23784,0.15419,0.09757
4977,0.33965,0.22019,0.13934
4978,0.50183,0.32533,0.20587
4979,0.66400,0.43047,0.27239
4980,0.82618,0.53560,0.33892
4981,0.83279,0.53989,0.34163
4982,0.83939,0.54417,0.34434
4983,0.84600,0.54846,0.34706
4984,0.70466,0.45682,0.28907
4985,0.56331,0.36519,0.23109
4986,0.42197,0.27356,0.17311
4987,0.31162,0.20202,0.12783
4988,0.20126,0.13048,0.08256
4989,0.09090,0.05893,0.03729
4990,0.06197,0.04018,0.02542
4991,0.03304,0.02142,0.01355
4992,0.00411,0.00266,0.00169
4993,0.00274,0.00178,0.00112
4994,0.00137,0.00089,0.00056
4995,0.00000,0.00000,0.00000
4996,0.00818,0.00530,0.00336
4997,0.01636,0.01061,0.00671
4998,0.02454,0.01591,0.01007
4999,0.10616,0.06882,0.04355
5000,0.18777,0.12173,0.07703
5001,0.26938,0.17464,0.11051
5002,0.40680,0.26373,0.16688
5003,0.54423,0.35282,0.22326
5004,0.68165,0.44191,0.27963
5005,0.74891,0.48551,0.30723
5006,0.81618,0.52912,0.33482
5007,0.88344,0.57273,0.36241
5008,0.79290,0.51403,0.32527
5009,0.70235,0.45533,0.28813
5010,0.61181,0.39663,0.25098
5011,0.46471,0.30127,0.19064
5012,0.31761,0.20591,0.13029
5013,0.17052,0.11055,0.06995
5014,0.11634,0.07542,0.04773
5015,0.06217,0.04030,0.02550
5016,0.00799,0.00518,0.00328
5017,0.00533,0.00345,0.00219
5018,0.00266,0.00173,0.00109
5019,0.00000,0.00000,0.00000
5020,0.01321,0.00856,0.00542
5021,0.02642,0.01713,0.01084
5022,0.03963,0.02569,0.01626
5023,0.13060,0.08466,0.05357
5024,0.22157,0.14364,0.09089
5025,0.31254,0.20261,0.12821
5026,0.44208,0.28659,0.18135
5027,0.57162,0.37058,0.23450
5028,0.70116,0.45456,0.28764
5029,0.73862,0.47884,0.30300
5030,0.77608,0.50313,0.31837
5031,0.81354,0.52741,0.33374
5032,0.71736,0.46506,0.29428
5033,0.62118,0.40271,0.25483
5034,0.52500,0.34035,0.21537
5035,0.39744,0.25766,0.16304
5036,0.26988,0.17496,0.11071
5037,0.14232,0.09226,0.05838
5038,0.09714,0.06297,0.03985
5039,0.05196,0.03368,0.02131
