,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
biomassPrice-34,4.5,4.50670172350778,4.48701970965134,4.61601170410277,4.76715866607307,4.81010490460319,4.98285698427657,5.12759324072332,5.21606858895883,5.15946286905134,5.26324062607781,5.47200101423018,5.46456551591821,5.58092926234253,5.53057827331363,5.53116460985794,5.58447820846856,5.80000551675915,5.73894888481561,5.80189842071485,5.77216366424087,5.94712776057952,5.88465640091497,6.05337906538883,6.29507297749496,6.29890609368064,6.41572650156919,6.57346599893393,6.69599688538702,6.62886258471355,6.67220486076352,6.77646941204738,6.94104959017673,7.11001475996113,7.28290172568829,7.45576931566509,7.29366831220454,7.21236931913385,7.2245982245522,7.28774491772381,7.56297756485865,7.64996394644039,7.72957830657693,7.66716439071955,7.93819626739045,8.04265549929863,8.09409403689868,7.98329197107462,8.1675659658807,8.33583119966394
biomassPrice-35,4.5,4.45589917198609,4.51888932103969,4.55141233290877,4.5945374553244,4.50467612351117,4.65120553282876,4.71349896999386,4.81599706958778,4.73153479671478,4.72881305874749,4.74168652648887,4.75340188126073,4.88376049922895,4.89892333756543,4.91376925647365,4.98390198792002,5.1146402341349,5.2131093751533,5.35978282492845,5.51060942134299,5.61770809639471,5.73889296829818,5.82936392997436,5.82794196003684,5.8081608653869,5.93623541194952,6.10049508571027,6.14594246219178,6.21031083323463,6.2585388269742,6.3660938589958,6.34605049064433,6.42535041777441,6.67306151241029,6.97682371905662,6.99358712779295,7.10358729219292,7.17631171181256,7.32200650589327,7.53273699330637,7.77835586920471,7.85383778435639,7.80555816337343,7.77947286513506,7.83019337562478,7.79338517935136,7.93692034202597,7.86698139363,8.0926056473406
biomassPrice-36,4.5,4.54800133634901,4.44243634737003,4.43985160560347,4.50415758932597,4.52488850926968,4.50654967165692,4.71651291080527,4.83700309868439,4.92282875565094,4.96401356944057,5.04497480720938,5.10257228214863,5.32164263534097,5.24578638181265,5.16933014419591,5.18684431388022,5.18439125581648,5.0906030629338,5.17639449695288,5.16340077460686,5.14476715396631,5.22643092834734,5.38281761696774,5.44657829492848,5.4097003063499,5.57192848475503,5.46956809955752,5.54277843706518,5.66580957583639,5.704566107941,5.90323223807784,6.14111305447271,6.29429436997752,6.53861093015024,6.47239244358416,6.48769238642213,6.48367345112266,6.44340529540242,6.27056430189051,6.40705576383952,6.56772814627786,6.70000725510392,6.67895028558479,6.8227906936774,6.88910161339916,7.02430338428048,6.97745350293509,7.05673091445762,7.25233277079024
biomassPrice-37,4.5,4.5340359568373,4.54893194624687,4.66465403673364,4.83766685599751,4.88760502833371,4.78295471044243,4.80992585955334,4.98405851479542,4.94442441727242,4.84995812816796,5.03185795311368,5.2267958011367,5.36158235799307,5.39184060808315,5.37814120764764,5.44545999011647,5.58694524650671,5.56997657410692,5.74712938795878,5.82221739380535,5.65930714049184,5.78578331838158,5.99298907405416,6.01454453661438,6.04484553281606,6.11838627992075,6.21294479604435,6.28163296173754,6.23561543962215,6.39733291344518,6.50622761238706,6.55317164976382,6.59953804735974,6.75516797066227,6.76823554949854,6.76138875160307,6.76455555982394,6.73107525433957,6.80261258701801,7.04237345126913,7.19260293602532,7.27079905827566,7.32451686214055,7.51571642613014,7.63075490407253,7.86975998374977,7.95855546822976,8.10130233646322,8.3066104287082
biomassPrice-38,4.5,4.50130313982016,4.62443829125156,4.61217491728367,4.74431098512111,4.77004649828591,4.70693568061995,4.72369544593408,4.75822643336153,4.75491335897156,4.7722382182087,4.81814681561803,4.88618545536078,4.87682491267837,5.00113188796798,5.08297297448175,5.22805869080543,5.3399033953039,5.40408254828685,5.44605932163697,5.62779294908317,5.59639185753555,5.71795620042275,5.87704263480878,6.04908771040656,5.97929860827813,6.16108663701325,6.0317694636991,6.0353318141286,6.15716421393781,6.21952692649395,6.35999285501889,6.56187624342942,6.84474218153441,6.84692595970864,6.99219452406087,7.25490344183656,7.11149449891696,7.12217344334141,7.19801266662172,7.32156006063612,7.26063593907735,7.48925107170525,7.49919602375602,7.6043508988904,7.59143035324716,7.6313119440661,7.73045864974585,7.77352422271785,7.96644332278567
biomassPrice-39,4.5,4.55969347494855,4.5178715068531,4.45426246072492,4.38395855882089,4.39464703993016,4.39075485088051,4.54759988093402,4.65776611566703,4.73253250672217,4.80359486573616,4.96154063335458,4.9960157318401,4.98025137841993,4.96012474979678,4.84797410132771,4.86310257232823,5.03100731348148,5.07479043117179,5.13107954377011,5.23254225645113,5.39711266589472,5.32503079169491,5.41090760741013,5.5258246629541,5.44049234477304,5.54761142437251,5.58018705095054,5.61104980874644,5.73184290143288,5.72035723101758,5.75184741689255,5.69869545348317,5.56599866472157,5.58045523381747,5.65957031765745,5.7587388030215,5.95574441421818,6.0676068339616,6.11641637097942,6.17124749753711,6.29901891054889,6.48954376606371,6.53245414519248,6.40921889014655,6.61317569918862,6.66999941240776,6.62520490066203,6.70732365341773,6.63807085128917
biomassPrice-40,4.5,4.59481553857486,4.65513754748629,4.81804025217734,4.80849721829174,4.76584620900435,4.92110707803532,4.94099843811192,5.10120069065238,5.16791866368719,5.26642285509907,5.25336099761991,5.41563287321675,5.49204460270137,5.55327249651982,5.69785109927031,5.67291103960685,5.75543105889091,5.85936881996454,5.89240336841669,5.9234383805509,5.92573570181781,6.03551196274737,6.12593856518748,6.25745392537421,6.33373679242493,6.29936653922238,6.43628483604002,6.39356401414548,6.37118798427316,6.47219928996914,6.65292407695712,6.68390168079358,6.87970954829278,6.87741554591337,6.91987637600506,7.0776240787925,7.17642549453705,7.36427387869922,7.42002888408197,7.54432386279953,7.68721589212408,7.74507137556877,7.79117329283355,7.89885209399425,7.79639044821361,7.89436208978919,8.13935619560078,8.47307314000346,8.5309324923792
biomassPrice-41,4.5,4.70114277076955,4.63952497763212,4.75748838857556,4.67833329236834,4.81720237615518,4.93380299637908,5.04300505429944,5.24075905624758,5.39854463678796,5.56079233061979,5.63725611507938,5.7803990481602,5.81020777858107,5.89019601524095,5.93926955333094,6.14907048851956,6.1741711281397,6.27297629368866,6.36264671413833,6.43226264341894,6.3093133502822,6.45035396511432,6.63566398155793,6.49489129547637,6.37677731674668,6.56648495688258,6.56002335732894,6.68017226938031,6.7151081280416,6.57045802374461,6.66716707117386,6.87429649679521,7.08412482098095,7.35116515120883,7.16687728429676,7.23910354767464,7.44770049801901,7.3368835488312,7.40983129831407,7.59909958683331,7.64549296791936,7.64285894475266,7.71600148331678,7.82988614076515,7.96160243963102,8.27422105503054,8.24509229977194,8.39005728631903,8.53865392368085
biomassPrice-42,4.5,4.46831909810851,4.61291424952852,4.53729162865636,4.55888109559716,4.58005230300346,4.56203705661565,4.64460040474196,4.71185453935791,4.8063885100492,4.66778984999573,4.66107210694865,4.61233528332969,4.80216884706345,4.94888575257292,5.10396830157871,5.02485314281153,4.95594964308028,5.09401550517696,5.1218628524226,5.3111907231364,5.30282483175386,5.33756959332142,5.47721210014616,5.56882223917989,5.56848812462997,5.53974811636365,5.68582619157831,5.82255245948433,5.91165974018162,5.93901405998772,6.08893412851017,6.03571345638935,6.1182172935184,6.21493790018901,6.25341180858499,6.30049469809773,6.29073918005633,6.47027771190072,6.67888280222246,6.92791872453386,7.01387733889318,7.02812240864608,7.07499531609564,6.93068561244558,6.88789519662814,6.73179088207174,6.75677180782057,6.81268884723102,6.67270235819889
biomassPrice-43,4.5,4.66989504837937,4.54338629153056,4.74372331944727,4.94212017503672,4.91138512061974,4.89775667503912,4.97401252977378,4.93698060608647,4.87051318256207,4.77770788370945,4.88661843597841,4.87289878650372,4.90208359431681,4.93394131639657,5.09778979339256,5.27135942263092,5.43861123294114,5.64837849381418,5.62619936215757,5.61923911876092,5.61765648875502,5.65866188252086,5.75374640903693,5.9789072208883,5.95146734040874,5.9142399279253,5.94521215935828,6.04541129061777,5.889703173463,5.75551838920495,5.76356855514108,5.95574765063859,6.0288699258474,6.24031707306647,6.32237865667386,6.21870173641486,6.06954878492574,6.15298107288091,6.19365552420844,6.31422154303726,6.30704564582918,6.42232514149662,6.50436838071659,6.79075054930986,6.96401766469597,6.87716885002776,6.94471243413266,6.91163537265508,6.88494061774294
biomassPrice-44,4.5,4.56055349872885,4.5667841837286,4.65875112798591,4.83943353423383,4.93766698068105,4.94397023653618,5.02451572036298,4.92325706495979,5.09317806672865,5.07192471779232,5.07785081665689,5.11903921345648,5.05746857982274,5.14729363957806,5.13944920593839,5.06522657407688,5.08980038018213,5.06312048610032,5.22169167885709,5.29445489309907,5.47198664389724,5.55171446680832,5.54719366352704,5.57310031016789,5.76557687980296,5.9129503208249,5.96706127075805,6.11709648350069,6.16837814503127,6.17477359202015,6.3154923050659,6.38213069600071,6.52732867243112,6.54252183118429,6.40401243503767,6.42720115661852,6.69551310299869,6.66018903553792,6.79700491619434,6.78669414173984,6.86917652064385,6.69563806976809,6.60233216399937,6.54775519050363,6.72108978539929,6.69295924858595,6.95337393787535,7.12390662685043,7.193126572414
biomassPrice-45,4.5,4.62698900524709,4.68047757382112,4.71864146840716,4.61916573937426,4.78203455903269,4.8920587532006,4.83863948019264,4.96881040391071,5.08766238971577,5.03077825162705,5.16227105121552,5.33156383332718,5.37228353596934,5.44519791933881,5.53483845528204,5.58233309870644,5.72469589821841,5.75998171510383,5.87094546279284,6.05849621844601,6.10366466680991,6.35676943723648,6.37333783745919,6.48188894555773,6.45748153469081,6.52078065515491,6.62695301256099,6.67715040295832,6.74533777221755,6.83134214055529,6.66243973563237,6.62062983814338,6.61244994687144,6.71165853557725,6.60666377669682,6.57094103900201,6.8887725981928,6.89960701343085,7.06285875810695,7.13430582101273,7.32578124114921,7.39649163800652,7.43906501366852,7.77367153217637,7.69056825976854,7.59862847250466,7.60655984607943,7.86473861119341,8.23591775921912
biomassPrice-46,4.5,4.58405679779978,4.6681721501046,4.72562825039333,4.83814718630267,4.8818565892662,5.03322173784433,5.04188075208246,4.89612015559869,5.04429034599308,5.14423744854142,5.29584406456154,5.3849126406914,5.32664634830711,5.37831442975455,5.58385595232085,5.55492115832717,5.61756051628799,5.55503842071437,5.57759082444489,5.72766069475889,5.72892159296557,5.86736682751008,5.91316775060842,6.0639716950042,6.006234867553,6.00602571137482,6.0099357009318,6.08964408370264,6.30272961090018,6.43464799010504,6.47251734852497,6.53982741425694,6.71895378094944,6.92266895056456,7.03650855408798,7.1225691181543,7.212874799626,7.37540040724332,7.38031081764131,7.45667789634649,7.60204918532912,7.62037272213422,7.42142758561816,7.51189368961442,7.66362164612519,7.92711031840747,8.00549600504816,7.99610564216922,7.9008523427922
biomassPrice-47,4.5,4.56969664921907,4.58833660746714,4.55939706021545,4.52481388990883,4.63748012980112,4.74100214781131,4.80374448318114,4.87547002783255,5.07045633554514,5.22749908661696,5.25106010171351,5.30379862456681,5.3850100363612,5.44611100729393,5.51074076642971,5.59750332980142,5.6566428441089,5.7111947706406,5.59969629913212,5.4720489698328,5.49339032053143,5.62087262661689,5.52317637523189,5.66146145717197,5.88545247365582,5.94766155775,6.00765848491237,6.07114852920522,6.21867682778347,6.41265627948408,6.49293705965994,6.34231827836986,6.20312233400788,6.38815206791791,6.65145531174124,6.74338551012397,6.74826680816326,6.96433839414539,7.09372167027315,6.91960219710182,7.13148328896639,6.95100863832718,7.01467302053782,6.97973140720104,7.2529018681349,7.32085314501708,7.36654249881261,7.5119120707473,7.37246950141936
biomassPrice-48,4.5,4.51127538402855,4.47108767045749,4.54691600984149,4.6761294828751,4.83276415005427,4.76130376428265,4.70445796406485,4.74181775639258,4.67917154994674,4.59443416115555,4.70023132634068,4.69934966996707,4.73129473132791,4.76923187752858,4.87872996346214,4.89933719971965,4.86001681507832,4.817730437818,4.96948508887307,5.01628724446338,5.00935981180279,5.07568086760832,5.04119435680918,5.13737299713542,5.11030485834343,5.22889206788189,5.31824532986091,5.47420246719515,5.65777470131829,5.85474725677137,5.91067876515545,6.15839530236102,6.29416202624102,6.39090780858188,6.45352871245767,6.60792055630646,6.65049640150583,6.72736899012213,6.78725654102426,6.74246398500121,6.8320498408083,6.94250659623766,6.97865475016904,7.07369758064027,7.27446691142292,7.17380522465089,7.12580817941216,7.26987161406101,7.08275570738368
biomassPrice-49,4.5,4.56378377664514,4.50779531832292,4.50676203968325,4.57985934174066,4.66340704406235,4.72723646979026,4.74959541822328,4.80650279396866,4.76107573121357,4.92152130439337,4.84055201957082,4.81546236719215,4.82266795956965,4.87428740489541,4.77168628745239,4.75910705951245,4.71350666508831,4.81211238472676,4.85275691585956,4.88310366659107,4.98570699317388,5.03784462333565,5.10583844351486,5.25019163508604,5.27980363774714,5.43600749878458,5.55007536817525,5.43222121102329,5.37474761112835,5.44077203853735,5.40762468670195,5.43021322090135,5.29931922275675,5.29377019929246,5.38812207823011,5.39139004977301,5.60106702514134,5.58944038804041,5.65530503802718,5.76928933628264,5.86802880349726,6.1037772083712,6.05281235654608,6.06401570254501,6.13353029651458,6.20334774903372,6.40948433325827,6.43766518009124,6.46094281443807
biomassPrice-50,4.5,4.46581184240871,4.52497863505342,4.57905539838374,4.48368744828193,4.4777427539343,4.55818011538547,4.47287317267618,4.4559091260575,4.39318928655405,4.44785923435189,4.47906758628905,4.42727745046807,4.46650543806537,4.45215870516968,4.49944773202275,4.61874407754882,4.58898037089314,4.54929486147822,4.65061060696791,4.71576149529943,4.71117710283518,4.75795122003977,4.70944143431085,4.80703905831535,4.84626587032888,4.76573175639899,4.9952282494516,5.04934562578668,5.14975229138769,5.34703209092977,5.31648159776164,5.32952422516593,5.29257071564742,5.36798124337857,5.40699631701796,5.32504821579314,5.3670174795187,5.549024789238,5.55315444039885,5.62669608660714,5.6875444853545,5.76038901869373,5.85346253865597,6.00747112202986,6.06863303405864,6.21238920519048,6.1930531094396,6.16704614475177,6.08802005367157
biomassPrice-51,4.5,4.52243924793571,4.44315718123475,4.38934418056978,4.35506758360203,4.37676094309914,4.34651141171967,4.40205114395842,4.49228766403047,4.6209753457566,4.62901480559487,4.59440207414355,4.76271086396082,4.82113275477099,5.01966232935411,4.9265422581992,4.98885709050047,4.97918521172577,4.96091092693004,5.09413800106898,5.0847094035191,5.26206935950478,5.28644033757317,5.43928687028772,5.53174079297511,5.66086769969093,5.76440558624473,5.85730536671423,5.89498702289198,6.05800483302456,6.22878384148499,6.15601685409081,6.01300197547419,6.12737307830586,6.21610331720684,6.31912789442676,6.41091502536298,6.37667504887117,6.51278546377413,6.40731288117165,6.64292650759806,6.63552826386015,6.62727539096516,6.5884876012259,6.67755421566044,6.81317805768223,6.90275201361114,7.08067021977475,7.06012309856905,6.99992741773382
biomassPrice-52,4.5,4.54251598308231,4.64072176803366,4.69699859095213,4.58816120954794,4.6725121637239,4.61358640408966,4.68804934875292,4.61448514822834,4.63104785305826,4.72671297297144,4.73123329382218,4.75476448775696,4.93536990326101,4.84814740861986,4.81505652836595,4.88520071624203,4.82390953699654,4.87833382853089,4.93137695763662,4.88038323358633,4.80586152453568,4.84936003209513,4.9474363942874,5.16348118865424,5.13016556410563,5.22407132309567,5.14933737749585,5.243463937048,5.2097653500511,5.44637248984788,5.38212270248687,5.47462044192393,5.56297886390776,5.59081562898137,5.58507520189713,5.72409521738838,5.78974225486365,5.82737363289596,5.92606309511748,5.75281787233584,5.8877986398522,5.8142928991422,6.04943743921084,5.94636111241326,5.87987166425414,6.02628514686334,6.12229527838651,6.33879611542971,6.40155086818904
biomassPrice-53,4.5,4.49928590737865,4.45834101438181,4.42006404761868,4.56380418829526,4.56092428516536,4.6535036472993,4.782758873562,4.82432138188279,4.95680915110641,4.99980140209057,5.08424171635021,5.08463231795497,5.05657331541397,5.15563867478646,5.04155618116149,5.1087982068058,5.14391909836634,5.2228754511978,5.35418501701627,5.41748313729326,5.4503999835484,5.54793049427696,5.55048876015129,5.76478219738372,5.83340205530654,5.95468825563875,5.94992598740919,6.0521919783035,6.01687864326273,6.03425129165805,6.18043881913416,6.22296033313814,6.36855393800626,6.30067575260668,6.3382165009368,6.4043419884872,6.37680954860245,6.497346892853,6.64559708887952,6.62175225461458,6.76473866641768,6.87289620414287,7.02082746018033,6.98204973876906,7.16542258823285,7.44016060813548,7.66548584324218,7.60000802955617,7.62285251133283
biomassPrice-54,4.5,4.57244268418077,4.61305688244139,4.5246572594631,4.55412099085214,4.53536128823694,4.66708018656271,4.71007791999595,4.80169305086981,4.84372712762106,4.78357783605787,4.82003331048728,4.93779143363933,5.1003627374346,5.09024445506423,5.08354052232503,5.13551033342996,5.13237771146199,5.10001062777069,5.13361664923473,5.29153335679994,5.46024876242682,5.59361444075626,5.70221097168893,5.81333085009832,6.00093473625395,5.92880624921928,5.97632672296994,5.97742619183995,5.89597961467631,5.79860476393525,5.92119447727747,5.97942917839935,6.0900421115108,6.14343502006709,6.17681585927549,6.16631103697959,6.03035732103746,6.149937896221,6.13892658811756,6.36081412683971,6.38450447118528,6.53536516132463,6.48472368918997,6.60155325561286,6.60828758605531,6.63008472667432,6.71924537268368,6.65489245474483,6.84485849636252
biomassPrice-55,4.5,4.5393648820247,4.448833868167,4.38245103552508,4.42082219349097,4.39473766531084,4.51284113435606,4.48718705049128,4.6571993048589,4.74915504587769,4.8313264430231,5.03721714849177,5.19598682131664,5.30626306668409,5.37550935149253,5.27215975359283,5.33498845011241,5.29692759476691,5.26685118079486,5.50324563880079,5.3657466505588,5.44132973298129,5.63955802017003,5.69213805956188,5.81568300393331,5.87651240763511,5.89555743510275,6.03947833924613,6.02655852865605,6.07766637462608,6.16580610478783,6.35261025127609,6.23691990768696,6.38976813182621,6.43309760814917,6.46283380686571,6.42016325925591,6.66342387550199,6.86984935076033,6.79089399755237,6.9159236621437,7.11554057890821,7.28195503228022,7.40616202606781,7.50023198187257,7.58281438322761,7.55327529859946,7.51632625280678,7.80537573999729,7.98490732232623
biomassPrice-56,4.5,4.5779541691624,4.63030954710454,4.62204078575681,4.66544995762982,4.77827329441849,4.74951286203139,4.70603513744931,4.8209323507539,4.76235520565096,4.79444189604796,4.99192007035989,5.08398239630499,4.95886274653554,4.90753796565667,5.05243402084128,5.09434674480422,5.24668996512444,5.18813297956002,5.36027817917134,5.38781827797874,5.46850157920406,5.49096535713791,5.65352164536761,5.64144820515422,5.48653946091731,5.4877656537217,5.55852242786828,5.60138536320123,5.67918525217205,5.58679342602365,5.45027850432168,5.38483242383687,5.3927973082534,5.47153078105238,5.53992205242598,5.49669324396355,5.75384745154941,5.71645628690599,5.8068835490911,5.78794139791835,6.05495624898256,6.19381003445467,6.17729130351355,6.17313687189859,6.26850301689659,6.37822277268129,6.35815639079455,6.35352044902749,6.3530529531717
biomassPrice-57,4.5,4.63487955410862,4.68007807056032,4.57617171455794,4.71187399091174,4.72130404988369,4.80216984005145,4.84969955469419,4.9365196350725,4.91045320444033,4.80496621740433,4.83229052807544,4.86086634175776,5.00308747396763,5.02970105548675,5.00187294703684,4.96187086249852,4.85823192999199,4.97430931189344,5.01249735712937,4.93318918984834,5.07097985334323,5.19052384536209,5.16350297219655,5.39330677501868,5.44113963042257,5.48813598575832,5.48226274603325,5.48487529071596,5.64616548945982,5.66123662020672,5.85415303679242,5.94402664478817,5.94189099324987,5.9848576138294,5.91714897795435,5.97831439223061,5.99542745816436,6.18044665150719,6.24123647799366,6.28805710817112,6.2247364237162,6.34601309282345,6.48094146200165,6.60105816521822,6.64018641775573,6.61998975724669,6.54613989815989,6.5331332335022,6.60783374352078
biomassPrice-58,4.5,4.56869849545519,4.64072802141007,4.77412612954718,4.73880254246828,4.81445423817906,4.73853358124352,4.74934222908008,4.81943006395983,4.76934104685049,4.80309007773823,4.76457386642281,4.7123900048379,4.79327496369703,4.97228275145149,4.93034426146548,5.02698895104831,5.07302012996285,5.04978797709121,5.03922504843062,5.21104297791398,5.27101824977545,5.27000119241061,5.49971559236106,5.38392648541643,5.46999601180303,5.51144579808579,5.74523077547208,5.89548034548445,5.86196373860454,5.85773469772994,5.8133541806278,5.92733105301215,5.89123764837494,5.93334848750087,5.89426995089141,5.78467174729076,5.82221384042196,5.98737965286582,6.08374720469897,5.96469952993251,6.18129317734798,6.32674200605836,6.25991826968564,6.31966172178935,6.22317319530397,6.14940925642639,6.26558399406404,6.29068295407302,6.26691103313558
biomassPrice-59,4.5,4.46389958443091,4.37555875763872,4.36587102930459,4.41389714041686,4.29377103733138,4.40777181488188,4.33433341211954,4.50046237500274,4.71609825168509,4.73383919353633,4.76370255889905,4.85596586282802,4.98434288485682,4.94140665313611,4.94955267631714,5.12278853294573,5.24486427094682,5.25515334403562,5.37562159343785,5.50003295093546,5.61299502813881,5.62694079417335,5.76251919100147,5.79152948237523,5.79669551604595,5.85328779812359,5.96853476234222,6.12895466806535,6.21134942910119,6.37224490337466,6.55029225265712,6.83073360445337,6.9297867318481,7.13404300457151,7.1999984641679,7.36546290982654,7.5557216656423,7.52785911712159,7.62379765575045,7.75472030715729,7.78661890436534,7.7915442724261,7.74507969956798,7.72615249847797,7.96493354054811,8.02488979728994,7.90344574898701,7.73937846892336,7.90181164408251
biomassPrice-60,4.5,4.65360086103951,4.81951683691057,4.84859788529001,4.87131361478603,4.91588358003373,5.09976209603202,5.07619893094801,5.08086368340979,5.07798358062297,5.25189596807132,5.47128629736529,5.7127262303944,5.78073108649936,5.78976637268044,5.88533337295101,5.8060168637879,5.85776192854308,5.79513785098925,5.76087446887635,5.89137245068215,6.08881012254915,6.00986024295499,5.90503247522434,6.06088754956525,6.08206347967431,6.04043264071309,6.11401639152744,6.24535204789118,6.25890348365515,6.4855871528393,6.67374835492689,6.64575881222235,6.64039326773288,6.71922299859791,6.83201085183579,6.96172263461687,7.09561206143966,7.22521585687731,7.51334840421279,7.6802046167116,7.82104465487354,8.04811747712677,8.12067448545536,8.45100071106837,8.55948991770944,8.65978358551298,8.79125604287534,8.76337298522825,8.84938761511679
biomassPrice-61,4.5,4.66683719136147,4.66585918217323,4.70562169520883,4.87418412458287,4.99968771819836,5.05599861126157,5.2588285877376,5.33165026691667,5.39449456273256,5.52964886415727,5.58563317759628,5.70911656012372,5.82848340063043,5.81191245174376,6.00144146550414,6.00871835006057,6.14899822314955,6.11069865589427,6.20653052430336,6.29463440581926,6.34558224212941,6.47528234968678,6.56007208833836,6.65384429025142,6.68725081126866,6.82774652675022,6.88412662810875,6.99257656913038,7.11863943999001,7.30440305854553,7.32993128638333,7.59883862181704,7.57082001226076,7.64237259732143,7.76793126150955,7.77527070686553,7.90095397614979,7.97784314173945,8.00572224629179,8.10181743258816,8.28944230982889,8.3864454496175,8.48359789351403,8.49026500021775,8.39185824282971,8.7807955483945,8.78869288514986,8.79433950137488,8.76902431542755
biomassPrice-62,4.5,4.4053545099684,4.47456201550369,4.52262091426961,4.57406314526157,4.51909579042055,4.55816569821713,4.51943093701557,4.54532072133238,4.45304007758189,4.54729084529771,4.4856289354359,4.47704978146987,4.61620421818296,4.59407973738601,4.65033240241664,4.70547486020235,4.76010234046442,4.80543518585123,4.92430780876515,4.96792488137417,4.94497717308597,5.02253216872526,5.11670086468141,5.14214860433197,5.09938357874675,5.15244709204265,5.24402455644193,5.28823808038511,5.28312770441619,5.34036808112634,5.50092707308175,5.48096911346658,5.69460674036368,5.70896540207965,5.67565740711016,5.56946826852539,5.76027670164059,5.93175349925451,6.08561304006767,6.11106423094441,5.99032182180104,5.93543411676004,6.07632005134327,6.16400854878712,6.29611768539252,6.42649690133168,6.47666315144733,6.67029987395782,6.83918711872731
biomassPrice-63,4.5,4.58039734802696,4.73591003625592,4.74238212531045,4.8291600897551,4.91320122885402,4.91430260057186,5.00289917483511,5.09460583826989,5.0139405668001,5.09891681805331,5.0961551774693,5.18947063462,5.2220902950451,5.35750422452975,5.49177340307391,5.56142684637247,5.5086139466595,5.57293868035298,5.6277973132036,5.59757839345795,5.67957425493843,5.68690007369189,5.705650586499,5.6513187131488,5.71934638005499,5.76374290147943,5.83930270847832,5.71860936811214,5.74515104738895,5.90916881955284,6.10206830396366,6.22630534483127,6.29516922147597,6.43482980591879,6.6436890619047,6.67820298086081,6.76618948947764,6.94799318304834,6.79236643658488,6.74812441123666,6.76114279042897,6.78700369052996,6.90107109643514,6.96903416866356,7.07256354990879,7.34342308825188,7.55625200482913,7.70348443274949,7.79734763751747
biomassPrice-64,4.5,4.53968236939035,4.5935272776645,4.73246217739066,4.81372522697536,4.81281930361442,4.83075019280137,5.0486750027586,5.10378071968381,5.21686573239363,5.24318460294215,5.34186040027354,5.20609926036353,5.16520589375928,5.24053023433967,5.36278890601553,5.51506601767148,5.48647073749012,5.59963034811897,5.66890449067407,5.63199865032035,5.59965189404563,5.66526797761665,5.62699339521968,5.74238278770067,5.85246990627147,6.01472728722749,5.89538696696666,5.97731813413412,6.01757907735144,6.08675591878308,6.13648940636658,6.34880301403992,6.19885442447395,6.23020591971224,6.31731945406407,6.46891282454054,6.3914415409055,6.59736630915721,6.54110130934138,6.59535720537154,6.83468501051324,6.89373508205617,6.81920235430221,6.66676231148149,6.68701032653833,6.79123783558619,6.96415434343673,6.79927879413129,6.88695273028308
biomassPrice-65,4.5,4.56874419738756,4.60127510106538,4.6294202524469,4.56821528752663,4.69026469916543,4.57323917070781,4.76056413579451,4.87971759343246,4.91191433763402,4.95619197575814,4.93404964360207,5.02523669324457,5.05428701253301,5.05448214691373,5.10152086919322,5.06837832812214,4.97783746691997,4.97390770991483,5.19899281266878,5.34979653849356,5.34631240718378,5.4770951610331,5.42387500903278,5.33869471562164,5.22891324566091,5.17225233351531,5.20480092339298,5.3271208919072,5.46175904844488,5.62194309166857,5.70475869952966,5.70573277410511,5.95991333262787,6.03655490050365,6.20243607294116,6.23294957047692,6.31256693045412,6.21087177480382,6.20406410212694,6.20914168421964,6.33106623758732,6.53048507391376,6.48218834810993,6.54000696856902,6.78292814560433,6.90752002078499,7.13530251793474,7.29033494384249,7.27800019988408
biomassPrice-66,4.5,4.57285116484159,4.65386207550403,4.68814753045685,4.77931010770294,4.86944164508859,4.7902301189776,4.84541314891897,4.97291351854741,5.19054535559492,5.25351571616189,5.23284667118477,5.17971811845013,5.16252223505213,5.04272386646837,5.1910901119858,5.22903097928722,5.33929122982655,5.38023658695233,5.36030243890468,5.49520111709997,5.51460356210754,5.58903759308025,5.64664800199535,5.6884889303458,5.63754754303776,5.72381596600516,5.91038411687063,6.15387944746995,6.20902047725593,6.18065237635978,6.17705686846482,6.29342681346578,6.41657509174356,6.61633361508367,6.66514880765627,6.74498059464933,6.80150617404985,6.76468964802602,6.88305315632938,7.06982588964944,7.15041411382049,7.30871420828715,7.38097017128442,7.5029039883759,7.45415422790328,7.65006665454484,7.65235043580402,7.76096338003535,7.69510914765793
biomassPrice-67,4.5,4.5373731755964,4.59497561268154,4.5132999830056,4.60623816492194,4.77894333615515,4.79678893623445,4.74572624613849,4.79476836896789,4.87018838514666,4.97246941803549,4.89556924123219,4.903590547568,4.84190476261464,4.77005749638055,4.79465137638318,4.84355938614571,4.85846044397543,4.95722483437617,5.08617236057263,5.06607817873337,5.15332258091872,5.24944511003365,5.36300973180058,5.38029811956737,5.57949741644918,5.65259076362636,5.85302531975487,5.74927290396684,5.75491019538904,5.8355172334577,6.01199358595695,6.09039099113195,6.10888548864564,6.05270188882778,6.20616050964394,6.33932206373149,6.30444828995465,6.36991048099607,6.50837837101526,6.61528824762426,6.80609880599867,6.9142211472305,6.90313221452542,6.98991157203519,7.0948679131194,7.12808594171618,7.24651537644156,7.17220832392774,7.38597047849043
